restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
Xinyi Riverside Flavored Restaurant,Chongqing,29.541884,106.578847,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,3.5
E Yi Space (Nanbin Road Branch),Chongqing,29.541583,106.580916,64.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.4
Heji Spicy Cuisine (Nanbin Road Branch),Chongqing,29.541567,106.581252,100.0,Chinese Restaurant;Chinese Restaurant,17:00,02:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.6
Fresh Longjing Hot Pot (Nanbin Road Branch),Chongqing,29.540327,106.582700,97.0,Chinese Restaurant;Hot Pot,09:30,24:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.1
Chenxiang Beef Noodles,Chongqing,29.537018,106.572562,24.0,Chinese Restaurant;Chinese Restaurant,07:00,21:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.6
Yuweidao Specialty Restaurant (Fulishe Branch),Chongqing,29.535687,106.575028,54.0,Chinese Restaurant;Sichuan Cuisine,09:30,21:30,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.5
Xingyue Restaurant (Houbao Community Branch),Chongqing,29.538125,106.570225,100.0,Chinese Restaurant;Chinese Restaurant,09:30,21:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.1
Xiangyu Noodle House,Chongqing,29.548771,106.575784,11.0,Chinese Restaurant;Chinese Restaurant,06:00,18:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.6
Ji Yi Zhuo · La Bian,Chongqing,29.534036,106.578180,68.0,Chinese Restaurant;Chinese Restaurant,16:30,22:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.4
Fumanjia Hotpot,Chongqing,29.548696,106.573429,100.0,Chinese Restaurant;Hot Pot,10:00,24:00,Nanbin Road,"106.576856,29.541622",29.541622,106.576856,4.7
People's Restaurant (Zengjiayan Tunnel Branch),Chongqing,29.560680,106.551088,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,3.6
Xia Yun Restaurant Noodles (Renmin Village Community Branch),Chongqing,29.562897,106.552496,13.0,Chinese Restaurant;Chinese Restaurant,07:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,4.1
Taoyuan Restaurant,Chongqing,29.559479,106.549782,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,3.9
Clarilla Western Restaurant,Chongqing,29.564931,106.549439,100.0,Foreign Restaurant;French Restaurant,10:00,22:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,3.7
Yizhishi Garden Restaurant,Chongqing,29.562546,106.546935,35.0,Chinese Restaurant;General Restaurant,09:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,4.0
Hongyu Restaurant,Chongqing,29.558406,106.548331,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,3.3
Changji Restaurant,Chongqing,29.557865,106.549087,21.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,4.3
Xiao Luo Restaurant (Zaozi Lanya Main Street Branch),Chongqing,29.559884,106.555045,19.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,4.2
Brother Fan Restaurant,Chongqing,29.559945,106.555127,26.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,4.2
Wolin Restaurant,Chongqing,29.565726,106.554520,16.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing China Three Gorges Museum,"106.550513,29.562014",29.562014,106.550513,3.8
Xiting (Chongqing Raffles Square Branch),Chongqing,29.564028,106.588688,198.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.5
Raffles City Second Restaurant (Chongqing Raffles City Plaza Branch),Chongqing,29.563225,106.588275,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,2.8
Old Wharf Restaurant Chongqing Noodles Specialty Jianghu Cuisine,Chongqing,29.562890,106.587738,100.0,Chinese Restaurant;Chinese Restaurant,07:00,23:30,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,3.8
Baima Riverside Old Sichuan Cuisine (Raffles City Branch),Chongqing,29.564844,106.588629,78.0,Chinese Restaurant;Sichuan Cuisine,11:00,22:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.5
Chongqing Chaotianmen voco Hotel · Miao All-Day Dining Restaurant (Landmark Times Shopping Plaza Branch),Chongqing,29.564286,106.587592,100.0,Food Service Related;Food Service Related,06:30,22:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.1
Loulan Xinjiang Themed Restaurant (Chongqing Yuzhong Raffles City Branch),Chongqing,29.565099,106.588479,73.0,Chinese Restaurant;Chinese Restaurant,10:30,21:30,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,3.8
Goose Crown (Chongqing Raffles City Branch),Chongqing,29.564998,106.587422,84.0,Chinese Restaurant;Cantonese Cuisine,11:00,21:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.3
JING Chinese Restaurant,Chongqing,29.565492,106.587966,434.0,Chinese Restaurant;Chinese Restaurant,17:30,22:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.1
Chong Lin International Buffet Restaurant (Chongqing Raffles InterContinental Hotel),Chongqing,29.565585,106.588132,100.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.6
Chaotianmen Raffles City Restaurant,Chongqing,29.565057,106.587303,100.0,Food Service Related;Food Service Related,10:00,21:50,Chaotianmen Wharf,"106.589421,29.563361",29.563361,106.589421,4.2
Zili Restaurant Noodle House,Chongqing,29.558174,106.555240,19.0,Chinese Restaurant;Chinese Restaurant,09:30,22:00,Chongqing People's Great Hall,"106.553277,29.561674",29.561674,106.553277,3.7
Yuyan Restaurant,Chongqing,29.558079,106.555388,29.0,Chinese Restaurant;Chinese Restaurant,11:00,20:30,Chongqing People's Great Hall,"106.553277,29.561674",29.561674,106.553277,4.0
Daxigou Stepped Noodles,Chongqing,29.563705,106.557315,14.0,Chinese Restaurant;Chinese Restaurant,06:00,15:00,Chongqing People's Great Hall,"106.553277,29.561674",29.561674,106.553277,4.3
Zhu's Yingyuan Restaurant,Chongqing,29.558033,106.555405,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Chongqing People's Great Hall,"106.553277,29.561674",29.561674,106.553277,3.8
Xingyi Restaurant,Chongqing,29.563785,106.557302,30.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Chongqing People's Great Hall,"106.553277,29.561674",29.561674,106.553277,4.4
Budao Riverside Restaurant,Chongqing,29.549118,106.497887,113.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.6
Exquisite Sichuan Cuisine · Half-Mountain Garden Restaurant,Chongqing,29.548330,106.503601,100.0,Chinese Restaurant;Sichuan Cuisine,11:00,21:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.5
Shang Yi Zui Small Restaurant (Vanke Jinshang Branch),Chongqing,29.544963,106.495665,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,3.8
Causeway Bay (Chongqing Tiandi Branch),Chongqing,29.553287,106.508317,100.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.6
Qing Steakhouse (Chongqing Tiandi Branch),Chongqing,29.552872,106.508620,100.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.1
Shark Restaurant (Chongqing Tiandi Branch),Chongqing,29.552893,106.508782,100.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.6
Seven Hot Pot (Hongyuan Road Branch),Chongqing,29.561637,106.498364,85.0,Chinese Restaurant;Hot Pot,16:30,23:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.4
One Foot Garden (Yangpaoju Branch),Chongqing,29.559808,106.504572,100.0,花鸟鱼虫市场;花卉市场|体育休闲服务场所;体育休闲服务场所,11:00,21:00,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.6
Guxingyuan GUGA Garden (Chongqing Tiandi Commercial Main Building Branch),Chongqing,29.552817,106.509346,124.0,Casual Dining;Casual Dining|Chinese Restaurant;Chinese Restaurant,09:30,21:30,Hongyan Revolutionary Memorial Hall,"106.497421,29.551553",29.551553,106.497421,4.6
Spring House Fast Food Restaurant,Chongqing,29.503767,106.508263,14.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,3.6
Cheng Ji Restaurant,Chongqing,29.509143,106.504845,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,3.6
Fat Brother Restaurant (Metallurgy Road Branch),Chongqing,29.509323,106.504574,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,3.8
Confused Restaurant,Chongqing,29.509590,106.505644,100.0,Chinese Restaurant;Chinese Restaurant,09:30,22:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,4.0
Xiaoxiang Restaurant,Chongqing,29.509545,106.504658,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,1.8
Tea House Chinese Cuisine,Chongqing,29.497781,106.505004,100.0,Chinese Restaurant;Chinese Restaurant,00:00,23:30,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,3.5
Hao Ke Lai (Chongqing Yangjiaping Impression Mall Restaurant),Chongqing,29.500034,106.512033,69.0,Foreign Restaurant;Western Restaurant|Foreign Restaurant;牛扒店(扒房),10:00,22:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,4.4
Homestyle Restaurant,Chongqing,29.497125,106.503175,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,3.7
Fushi Restaurant (Qinghaihui Shopping Plaza Branch),Chongqing,29.508196,106.513382,24.0,Fast Food Restaurant;Fast Food Restaurant,10:00,22:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,4.0
"Mr. Rice (Second Restaurant on Xijiao Road, Jiulongpo District)",Chongqing,29.508059,106.513658,19.0,Food Service Related;Food Service Related,10:00,21:00,Chongqing Zoo,"106.505799,29.504023",29.504023,106.505799,4.4
Fanjianghu · Jianghu Cuisine (Huguang Guild Hall Branch),Chongqing,29.557397,106.587080,50.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.6
99 Tofu Pudding House (Jiefangbei Pedestrian Street Branch),Chongqing,29.559132,106.584040,100.0,Chinese Restaurant;Chinese Restaurant,06:30,15:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.1
Xiaoju Family Cuisine,Chongqing,29.555101,106.585600,100.0,Food Service Related;Food Service Related,10:30,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3
SPEAKEASY Garden Restaurant,Chongqing,29.557825,106.582875,100.0,Cafe;Cafe,09:30,02:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3
Mr. Rice (Raffles City Restaurant),Chongqing,29.562981,106.585820,20.0,Fast Food Restaurant;Fast Food Restaurant,10:30,19:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.4
Luming Cloud Restaurant,Chongqing,29.563207,106.586046,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,3.7
Xu Sheng Ji · Lou Wai Xiang Chinese Restaurant (Jiefangbei Fosun International Branch),Chongqing,29.560375,106.581225,85.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3
Pei Jie Traditional Hot Pot (Hongyadong Branch),Chongqing,29.561384,106.581577,78.0,Chinese Restaurant;Hot Pot,10:30,01:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.5
Hu Ji Pig Trotter Soup,Chongqing,29.489075,106.543050,44.0,Chinese Restaurant;Chinese Restaurant,10:00,20:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.4
Northeastern Nadya Restaurant,Chongqing,29.490131,106.543338,25.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.1
Cai Dasao Restaurant,Chongqing,29.492889,106.543652,63.0,Chinese Restaurant;Chinese Restaurant,11:00,20:30,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.1
Jinling Restaurant,Chongqing,29.493808,106.542002,42.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.5
Vitality Restaurant,Chongqing,29.494048,106.538564,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,3.4
Carmen Spanish Restaurant,Chongqing,29.494074,106.537215,146.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.4
Sister He Restaurant,Chongqing,29.478861,106.543759,100.0,Chinese Restaurant;Chinese Restaurant,11:00,14:30,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.2
Shui Chao Ju Xing Music Restaurant & Craft Beer Bar,Chongqing,29.490775,106.557375,51.0,Entertainment Venue;Bar|Chinese Restaurant;Chinese Restaurant,11:00,21:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,3.8
Lianfang Food Homemade Cuisine (Railway Village Branch),Chongqing,29.502187,106.530448,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.7
Qilin Ginger Stir-fried Cliffside Restaurant (Jingyu International Cultural and Creative Park Branch),Chongqing,29.503131,106.527694,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Graffiti Street,"106.539867,29.488979",29.488979,106.539867,4.3
Jingmeijia Xiaoman Restaurant (Chongqing Science and Technology Museum Branch),Chongqing,29.571365,106.578267,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.1
Hao Ke Lai Steak (Chongqing Caixin Plaza Restaurant),Chongqing,29.571232,106.572945,61.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.5
Hongxia Restaurant (Caixin Plaza Branch),Chongqing,29.571378,106.572315,62.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.7
Wufan · Fresh Ingredients Only Restaurant (Caixin Plaza Branch),Chongqing,29.571052,106.571561,39.0,Fast Food Restaurant;Fast Food Restaurant,10:00,20:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.1
Second Sister Restaurant (Huanyu Tianxia Tianqing Branch),Chongqing,29.574298,106.577472,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,3.5
Chongqing Regent Hotel · Regent Pavilion Chinese Restaurant,Chongqing,29.571181,106.570596,276.0,Chinese Restaurant;Chinese Restaurant,17:30,21:30,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.3
Erdao潮牛 (Chongqing IFS Black Gold Branch),Chongqing,29.575455,106.574497,100.0,Chinese Restaurant;Hot Pot,10:00,22:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.6
New York Night Market · Korean Gathering Restaurant (IFS International Finance Center Branch),Chongqing,29.575722,106.574538,71.0,Foreign Restaurant;韩国料理|Foreign Restaurant;French Restaurant,11:00,22:30,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.6
Ding Niangniang Hotpot (Hongyadong Branch),Chongqing,29.562602,106.580798,100.0,Chinese Restaurant;Hot Pot,11:00,23:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.4
Jincuihe Tea Restaurant (Chongqing IFS International Finance Center Branch),Chongqing,29.576360,106.573830,71.0,Fast Food Restaurant;Fast Food Restaurant,10:00,22:00,Qiansimen Bridge,"106.576790,29.569264",29.569264,106.576790,4.4
Xiaomi Spicy Delicious Restaurant,Chongqing,29.611091,106.551772,25.0,Fast Food Restaurant;Fast Food Restaurant,06:00,23:30,Chongqing North Station,"106.550943,29.609826",29.609826,106.550943,3.5
Baba Restaurant (North Square of Train Station Branch),Chongqing,29.612523,106.549853,24.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing North Station,"106.550943,29.609826",29.609826,106.550943,3.8
Chuan-Yu Time-Honored Restaurant (Huayu Tiangong Plaza Branch),Chongqing,29.613718,106.548901,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing North Station,"106.550943,29.609826",29.609826,106.550943,3.6
Galaxy Grand Hotel · Flavor Pavilion Morning Tea Restaurant (Chaoyang Road Branch),Chongqing,22.824902,108.316670,57.0,Food Service Related;Food Service Related,17:00,20:30,Nanning Station,"108.314849,22.826972",22.826972,108.314849,4.5
Yongpinxuan Restaurant,Chongqing,22.823068,108.315694,100.0,Chinese Restaurant;Chinese Restaurant,11:30,02:00,Nanning Station,"108.314849,22.826972",22.826972,108.314849,3.8
Wanchuan Restaurant,Chongqing,22.823026,108.315592,41.0,Chinese Restaurant;Chinese Restaurant,09:30,22:30,Nanning Station,"108.314849,22.826972",22.826972,108.314849,4.3
Phoenix Hotel Buffet Restaurant,Chongqing,22.822561,108.316658,65.0,Chinese Restaurant;Chinese Restaurant,18:00,21:00,Nanning Station,"108.314849,22.826972",22.826972,108.314849,4.3
A Dish of Small Plates Themed Restaurant,Chongqing,22.825418,108.320948,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanning Station,"108.314849,22.826972",22.826972,108.314849,3.7
Fu An Ju Restaurant (Fu An Ju Community Branch),Chongqing,29.495151,106.443675,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Chongqing West Station,"106.437901,29.500386",29.500386,106.437901,3.8
Jiajiaju Restaurant (Huafu Shanshui Branch),Chongqing,29.494741,106.443631,100.0,Chinese Restaurant;Sichuan Cuisine,10:30,22:00,Chongqing West Station,"106.437901,29.500386",29.500386,106.437901,4.1
Junyi Restaurant,Chongqing,29.507651,106.443274,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chongqing West Station,"106.437901,29.500386",29.500386,106.437901,3.9
Fangfang Restaurant (Ningwu Road Branch),Chongqing,23.145318,108.244782,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanning North Station,"108.236839,23.156387",23.156387,108.236839,4.1
Rongyuan Restaurant (Guangxi Medical University Wuming Campus Branch),Chongqing,23.168317,108.244796,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanning North Station,"108.236839,23.156387",23.156387,108.236839,3.3
Dong Tie Restaurant,Chongqing,22.840626,108.409876,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanning East Station,"108.413527,22.841826",22.841826,108.413527,3.5
Nanning Railway Grand Hotel Buffet Restaurant,Chongqing,22.836109,108.408937,100.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Nanning East Station,"108.413527,22.841826",22.841826,108.413527,3.6
Flying Restaurant,Chongqing,22.833173,108.416626,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanning East Station,"108.413527,22.841826",22.841826,108.413527,3.9
Xinluoge Restaurant,Chongqing,22.832503,108.410794,100.0,Food Service Related;Food Service Related,06:30,22:00,Nanning East Station,"108.413527,22.841826",22.841826,108.413527,4.3
Xilu Restaurant (Lin Feng Yi Hao Branch),Chongqing,22.831775,108.402232,132.0,Food Service Related;Food Service Related,16:00,23:00,Nanning East Station,"108.413527,22.841826",22.841826,108.413527,4.1
Yungang Holiday Hotel Restaurant,Chongqing,29.723243,106.640111,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Jiangbei International Airport,"106.657653,29.722563",29.722563,106.657653,3.8
GTC Restaurant,Chongqing,29.707450,106.654578,20.0,Chinese Restaurant;Chinese Restaurant,06:00,21:00,Jiangbei International Airport,"106.657653,29.722563",29.722563,106.657653,3.8
Huading Group Meal Restaurant Malatang,Chongqing,29.707111,106.655343,100.0,Food Service Related;Food Service Related,09:00,22:00,Jiangbei International Airport,"106.657653,29.722563",29.722563,106.657653,3.7
Airport Restaurant,Chongqing,22.601134,108.185224,41.0,Chinese Restaurant;Chinese Restaurant,07:00,20:30,Wuxu Airport,"108.187631,22.601718",22.601718,108.187631,4.1
Kaka Hot Pot (Dongyuan D7 Branch),Chongqing,29.571137,106.495479,91.0,Chinese Restaurant;Hot Pot,11:00,24:00,Hilton Garden Inn Chongqing Jiangbei,"106.495655,29.571345",29.571345,106.495655,4.7
Hilton Home2 Suites Hotel - Chinese Restaurant,Chongqing,29.571132,106.495098,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hilton Garden Inn Chongqing Jiangbei,"106.495655,29.571345",29.571345,106.495655,3.7
Thai Restaurant (Chongqing Yuehui Shopping Center Branch),Chongqing,29.570568,106.496016,100.0,Foreign Restaurant;泰国/越南菜品餐厅,11:00,21:00,Hilton Garden Inn Chongqing Jiangbei,"106.495655,29.571345",29.571345,106.495655,3.9
Emperor Goose Tea Hong Kong-Style Tea Restaurant (Chongqing Yuehui Shopping Center Branch),Chongqing,29.570554,106.496218,35.0,Fast Food Restaurant;Tea Restaurant,17:00,21:00,Hilton Garden Inn Chongqing Jiangbei,"106.495655,29.571345",29.571345,106.495655,4.2
Aili Fusion Cuisine · Gathering Restaurant (Dongyuan New Century Department Store Branch),Chongqing,29.570361,106.496230,100.0,Chinese Restaurant;Chinese Restaurant,10:00,24:00,Hilton Garden Inn Chongqing Jiangbei,"106.495655,29.571345",29.571345,106.495655,3.9
Yu Ge Restaurant (Happy Times Branch),Chongqing,29.507716,106.658284,100.0,Chinese Restaurant;Sichuan Cuisine,06:00,23:00,Hanting Hotel (Chongqing East Railway Station Changshengqiao Metro Station Branch),"106.656653,29.506233",29.506233,106.656653,4.3
Fan Mi Li Restaurant (Changsheng Bridge Branch),Chongqing,29.508537,106.656703,27.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Hanting Hotel (Chongqing East Railway Station Changshengqiao Metro Station Branch),"106.656653,29.506233",29.506233,106.656653,3.8
Hampton by Hilton Chongqing East Station Tea Garden · Hampton Restaurant,Chongqing,29.511005,106.656941,100.0,Food Service Related;Food Service Related,11:00,21:00,Hanting Hotel (Chongqing East Railway Station Changshengqiao Metro Station Branch),"106.656653,29.506233",29.506233,106.656653,3.9
Home Inn Selected Hotel (Chongqing Daping Longfor Times Paradise Walk Branch) · Restaurant,Chongqing,29.540831,106.514441,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Orange Hotel Chongqing Daping Longfor Times Paradise Walk,"106.514986,29.540970",29.540970,106.514986,3.7
Yu Wei Xiang Hot Pot (Yingli Flagship Store),Chongqing,29.540326,106.515742,80.0,Chinese Restaurant;Hot Pot|Chinese Restaurant;Sichuan Cuisine,11:30,23:30,Orange Hotel Chongqing Daping Longfor Times Paradise Walk,"106.514986,29.540970",29.540970,106.514986,4.6
Haokelai Steak (Chongqing Daping Yingli Restaurant),Chongqing,29.539001,106.516697,67.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Orange Hotel Chongqing Daping Longfor Times Paradise Walk,"106.514986,29.540970",29.540970,106.514986,4.4
