origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hangzhou,Shaoxing,2025-11-12,HGH,Hangzhou East Station,SLH,Shaoxing North Station,2025-11-12 06:40:00,2025-11-12 06:58:00,18,G7713,High-Speed Train,Second Class Seat,7,20.0,1,148
Hangzhou,Shaoxing,2025-11-12,HZH,Hangzhou Station,BDH,Shangyu Station,2025-11-12 07:52:00,2025-11-12 09:22:00,90,T325,Regular Train,Hard Seat,3,24.5,1,167
Hangzhou,Shaoxing,2025-11-12,BDH,Shangyu Station,SOH,Shaoxing Station,2025-11-12 09:41:00,2025-11-12 10:03:00,22,K1078,Regular Train,Hard Seat,2,24.5,2,167
Hangzhou,Shaoxing,2025-11-12,HGH,Hangzhou East Station,SLH,Shaoxing North Station,2025-11-12 10:18:00,2025-11-12 10:37:00,19,D2289,Electric Multiple Unit,Second Class Seat,3,16.0,1,144
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,XHH,Hangzhou South Station,2025-11-13 16:00:00,2025-11-13 16:30:00,30,C636,Intercity Train,Second Class Seat,2,10.0,1,181
Shaoxing,Hangzhou,2025-11-13,SLH,Shaoxing North Station,HGH,Hangzhou East Station,2025-11-13 06:15:00,2025-11-13 06:34:00,19,G7658,High-Speed Train,Second Class Seat,3,16.0,1,173
Shaoxing,Hangzhou,2025-11-13,SLH,Shaoxing North Station,HGH,Hangzhou East Station,2025-11-13 19:24:00,2025-11-13 19:42:00,18,G7716,High-Speed Train,Second Class Seat,1,20.0,1,192
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,XHH,Hangzhou South Station,2025-11-13 19:47:00,2025-11-13 20:19:00,32,T136,Regular Train,Hard Seat,2,9.0,1,182
Shaoxing,Hangzhou,2025-11-13,SLH,Shaoxing North Station,XHH,Hangzhou South Station,2025-11-13 19:10:00,2025-11-13 19:23:00,13,D2290,Electric Multiple Unit,Second Class Seat,2,10.0,1,172
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,XHH,Hangzhou South Station,2025-11-13 16:00:00,2025-11-13 16:30:00,30,C636,Intercity Train,Second Class Seat,1,18.0,1,208
Shaoxing,Hangzhou,2025-11-13,XHH,Hangzhou South Station,HGH,Hangzhou East Station,2025-11-13 16:59:00,2025-11-13 17:09:00,10,D3292,Electric Multiple Unit,Second Class Seat,3,18.0,2,208
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,BDH,Shangyu Station,2025-11-13 14:45:00,2025-11-13 15:06:00,21,K165,Regular Train,Hard Seat,1,27.0,1,213
Shaoxing,Hangzhou,2025-11-13,BDH,Shangyu Station,XHH,Hangzhou South Station,2025-11-13 15:37:00,2025-11-13 16:30:00,53,C636,Intercity Train,Second Class Seat,1,27.0,2,213
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,XHH,Hangzhou South Station,2025-11-13 17:17:00,2025-11-13 17:49:00,32,K336,Regular Train,Hard Seat,3,17.0,1,207
Shaoxing,Hangzhou,2025-11-13,XHH,Hangzhou South Station,HGH,Hangzhou East Station,2025-11-13 18:16:00,2025-11-13 18:27:00,11,D2294,Electric Multiple Unit,Second Class Seat,1,17.0,2,207
Shaoxing,Hangzhou,2025-11-13,SLH,Shaoxing North Station,XHH,Hangzhou South Station,2025-11-13 18:36:00,2025-11-13 18:48:00,12,G7718,High-Speed Train,First Class Seat,8,23.0,1,184
Shaoxing,Hangzhou,2025-11-13,SOH,Shaoxing Station,HZH,Hangzhou Station,2025-11-13 21:18:00,2025-11-13 22:20:00,62,K1438,Regular Train,Hard Seat,3,12.5,1,195
