restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Yishengyuan Restaurant,Nanjing,32.041985,118.849227,298.0,Chinese Restaurant;Chinese Restaurant,16:00,22:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.2,Waiting Area
Meilu Restaurant (Sifang City Branch),Nanjing,32.049053,118.850510,343.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.6,Must-Eat Top 10;Outdoor Seating
Old Camera Garden Restaurant,Nanjing,32.042471,118.841831,84.0,Food Service Related;Food Service Related,09:00,21:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.7,Must-Eat Top 10
Frontline Courtyard Fanghua Cultural Theme Restaurant,Nanjing,32.042886,118.840991,294.0,Chinese Restaurant;Chinese Restaurant,09:30,22:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.2,Waiting Area;Birthday Package
Kuandu Hotel (Kuandu Jade Garden Restaurant),Nanjing,32.043804,118.840376,100.0,Hotel;Budget Chain Hotel|Chinese Restaurant;Chinese Restaurant,11:00,21:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.9,Birthday Package
Golden Almond Restaurant,Nanjing,32.037985,118.850289,79.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,3.9,Outdoor Seating
Giraffe Tea Restaurant (Junlin Zijin Commercial Street Branch),Nanjing,32.037885,118.850974,53.0,Fast Food Restaurant;Tea Restaurant,09:00,23:59,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.2,Private Room
MJ Secret Wonderland Alice Garden Restaurant,Nanjing,32.038346,118.840115,136.0,Foreign Restaurant;Western Restaurant,10:30,21:30,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.6,Must-Eat Top 10
Maisui Café (Restaurant),Nanjing,32.053088,118.840329,55.0,Cafe;Cafe,08:00,18:00,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.4,Outdoor Seating;Private Room
Xilai Shun (Xiaowei Street Main Branch),Nanjing,32.036269,118.853232,100.0,Chinese Restaurant;Halal Restaurant,07:00,20:30,Meiling Palace,"118.846557,32.045458",32.045458,118.846557,4.5,Online Queue
Wanquing Tower Gourmet Pavilion,Nanjing,32.020352,118.789761,100.0,Food Service Related;Food Service Related,17:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.1,Waiting Area
Zhengxing Restaurant,Nanjing,32.020275,118.790175,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,2.6,Online Queue
Old Song's Juicy Seafood,Nanjing,32.021861,118.789212,100.0,Food Service Related;Food Service Related,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Private Room;Online Queue
Tianyuanlou True Jiangnan Fashion Restaurant (Confucius Temple Branch),Nanjing,32.019013,118.790272,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Private Room;Online Queue
Eleven Scenic Terrace Bar (Confucius Temple Pedestrian Street Branch),Nanjing,32.021395,118.791283,79.0,Foreign Restaurant;Western Restaurant,11:00,22:30,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Private Room
Tianfeng Lou Restaurant,Nanjing,32.020696,118.786196,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,3.7,Waiting Area;Online Queue
Yongheyuan Restaurant,Nanjing,32.022689,118.787481,100.0,Chinese Restaurant;General Restaurant,16:30,22:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Outdoor Seating
Night Stay Qinhuai Junting Hotel Restaurant (Grand Theatre Branch),Nanjing,32.021996,118.791824,194.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.2,Private Room;Online Queue
Yongshengli Tea Restaurant (Confucius Temple Branch),Nanjing,32.023204,118.787265,65.0,Fast Food Restaurant;Tea Restaurant,10:00,22:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.2,Private Room;Birthday Package
Bella Kitchen Unlimited Steak Restaurant (Maoye Tiandi Branch),Nanjing,32.022530,118.786194,77.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.4,Online Queue
Hobbit Chinese Buffet Restaurant (Grand View World Branch),Nanjing,32.092845,118.743475,24.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,3.8,Private Room
Guoshi. Casual Dining. Mahjong. Tea Restaurant,Nanjing,32.087244,118.748231,111.0,Fast Food Restaurant;Tea Restaurant,10:00,24:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.2,Private Room;Waiting Area
Haihonghui Restaurant (Zhongshan North Road Branch),Nanjing,32.085854,118.748233,215.0,Chinese Restaurant;Jiangsu Cuisine,16:30,21:30,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.4,Online Queue
Gulou District Bafanghui Tea Restaurant,Nanjing,32.097284,118.738466,45.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.2,Outdoor Seating
Xinjiang Hotan Waili Barbecue Restaurant,Nanjing,32.083442,118.742272,83.0,Food Service Related;Food Service Related,11:00,21:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.0,Birthday Package
Red Sun Restaurant,Nanjing,32.085026,118.752184,18.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.1,Must-Eat Top 10
Xi Space,Nanjing,32.089317,118.733542,119.0,Foreign Restaurant;Western Restaurant,09:00,21:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.6,Private Room;Birthday Package
Xinglong Restaurant (Jiangbian Road Branch),Nanjing,32.087203,118.734081,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.1,Waiting Area
Xinjiang Asimu Barbecue Restaurant (Shimao Bund New City Phase II Branch),Nanjing,32.083999,118.735139,60.0,Chinese Restaurant;Halal Restaurant,11:00,03:30,Nanjing Jinghai Temple Memorial Hall,"118.744723,32.092359",32.092359,118.744723,4.3,Must-Eat Top 10
Fine Recipe Creative Western Cuisine (Presidential Palace 1912 Branch),Nanjing,32.044738,118.795705,110.0,Foreign Restaurant;Western Restaurant,11:00,20:30,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.7,Waiting Area
Kaoyin Fresh Barbecue Social Tavern (Daxinggong 1912 Branch),Nanjing,32.044619,118.795650,107.0,Chinese Restaurant;Chinese Restaurant,11:30,01:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.6,Outdoor Seating;Waiting Area
Nanjing Dapaidang (1912 Presidential Palace Branch),Nanjing,32.045050,118.795997,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.7,Must-Eat Top 10;Private Room
Xinjiang Cuisine BBQ Restaurant (Taiping North Road Branch),Nanjing,32.045158,118.795034,85.0,Chinese Restaurant;Local Specialty Restaurant,11:00,21:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.0,Online Queue
La Nina Spanish Restaurant (Beiting Lane Branch),Nanjing,32.045045,118.794465,101.0,Foreign Restaurant;地中海风格菜品,10:30,21:30,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,3.9,Outdoor Seating
Plum Blossom Ode · Jinling Bistro (Presidential Palace 1912 Branch),Nanjing,32.045954,118.796309,77.0,Chinese Restaurant;Chinese Restaurant,09:00,20:30,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.7,Birthday Package
Zhuque Bridge · Nanjing Duck Culture Theme Restaurant,Nanjing,32.045993,118.796627,59.0,Food Service Related;Food Service Related,11:00,21:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.3,Private Room
Sam's Mexican Restaurant (Nanjing D9 Street District Branch),Nanjing,32.045751,118.794110,68.0,Foreign Restaurant;Foreign Restaurant,17:00,23:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.8,Outdoor Seating
No Worries Australian Bistro (Shipopo An Branch),Nanjing,32.045509,118.792470,100.0,Cafe;Cafe,11:00,21:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,4.8,Private Room;Online Queue
Hanfu Hotel Chinese Restaurant,Nanjing,32.044040,118.792340,181.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing 1912 Block,"118.795778,32.044777",32.044777,118.795778,3.9,Waiting Area;Birthday Package
Residents' Restaurant Home-style Dishes,Nanjing,32.083937,118.757297,42.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Yuejiang Tower Scenic Area,"118.748018,32.094477",32.094477,118.748018,4.2,Must-Eat Top 10;Birthday Package
Tiantian Restaurant (Nanjing Hangyi Factory Dormitory Branch),Nanjing,32.082070,118.753265,38.0,Chinese Restaurant;Chinese Restaurant,16:00,23:00,Yuejiang Tower Scenic Area,"118.748018,32.094477",32.094477,118.748018,4.2,Private Room
Lazy Life Art Restaurant,Nanjing,32.068502,118.820836,146.0,Chinese Restaurant;Zhejiang Cuisine,17:00,21:30,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.6,Must-Eat Top 10
Jiangnan Courtyard Restaurant (Bancang Street Branch),Nanjing,32.067685,118.817973,74.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.5,Private Room;Birthday Package
Yuejian Garden Restaurant,Nanjing,32.053654,118.826412,141.0,Chinese Restaurant;Chinese Restaurant,09:30,22:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.4,Private Room;Birthday Package
Nanjing Blossom Hill Pipa Mountain Residence Hotel · Huajianshi Restaurant,Nanjing,32.053020,118.826593,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.1,Waiting Area;Birthday Package
Kuandu · Lake Biwa Restaurant,Nanjing,32.052922,118.826357,82.0,Chinese Restaurant;Chinese Restaurant,17:00,20:45,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.6,Birthday Package
Mingxuan Chinese Restaurant,Nanjing,32.066370,118.815739,168.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.1,Waiting Area
Fenghefang Garden Restaurant,Nanjing,32.058898,118.817225,100.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,3.8,Private Room;Online Queue
Pipa Islet Lakeside Green Organic Restaurant,Nanjing,32.054359,118.821680,157.0,购物相关场所;购物相关场所,11:00,21:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.8,Birthday Package;Online Queue
Nanjing Forestry University - Nanda Mountain Apartment Restaurant,Nanjing,32.075920,118.821336,12.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.0,Must-Eat Top 10
Century Fate Lakeside Garden Hotel · Lakeview Pavilion Chinese Restaurant,Nanjing,32.064443,118.814406,83.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,Purple Mountain Observatory of the Chinese Academy of Sciences,"118.830719,32.064698",32.064698,118.830719,4.4,Online Queue
Nanjing Dongjiao State Guesthouse · Daoxiangcun A La Carte Restaurant,Nanjing,32.058352,118.847527,202.0,Food Service Related;Food Service Related,08:30,20:30,Linggu Scenic Area,"118.866392,32.056287",32.056287,118.866392,4.1,Must-Eat Top 10;Online Queue
Jingli Seafood Buffet Restaurant,Nanjing,32.058378,118.847167,212.0,Chinese Restaurant;Seafood Restaurant,17:30,21:00,Linggu Scenic Area,"118.866392,32.056287",32.056287,118.866392,4.7,Waiting Area;Birthday Package
Bailiu Garden Restaurant,Nanjing,32.041811,118.878425,47.0,Chinese Restaurant;Chinese Restaurant,17:00,19:00,Linggu Scenic Area,"118.866392,32.056287",32.056287,118.866392,4.0,Birthday Package;Online Queue
Three Two Three Sichuan-Chongqing Spicy Tripe (Hunan Road Lion Bridge Branch),Nanjing,32.067708,118.777860,54.0,Chinese Restaurant;Sichuan Cuisine,10:30,23:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.4,Must-Eat Top 10
Halal · AL-JANNAT Jannat Indian Restaurant (Shiziqiao Branch),Nanjing,32.068005,118.778377,73.0,Foreign Restaurant;Indian Cuisine,17:00,21:30,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.7,Birthday Package;Online Queue
Macau Pavilion (Lion Bridge Branch),Nanjing,32.068328,118.777251,100.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.5,Online Queue
Wanqian Yun Self-Service Restaurant (Lion Bridge Branch),Nanjing,32.068635,118.777723,30.0,Chinese Restaurant;Chinese Restaurant,10:30,22:30,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.2,Private Room;Online Queue
Top Fresh Seafood Garden Restaurant,Nanjing,32.068108,118.776615,67.0,Chinese Restaurant;Seafood Restaurant,11:00,21:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,3.9,Birthday Package;Online Queue
iKaren Music Restaurant (Huayang Building Branch),Nanjing,32.068922,118.777773,95.0,Chinese Restaurant;Chinese Restaurant,17:00,03:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.0,Private Room;Online Queue
QBINGO No.7 Chinese Cuisine,Nanjing,32.066348,118.779251,162.0,Chinese Restaurant;Chinese Restaurant,10:00,02:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.7,Outdoor Seating;Waiting Area
Haizhengxian Steam Seafood Restaurant (Yunnan North Road Branch),Nanjing,32.065691,118.778978,187.0,Chinese Restaurant;Seafood Restaurant,10:00,22:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.6,Outdoor Seating;Birthday Package
Utopia New Concept Restaurant (Yunnan North Road Branch),Nanjing,32.065692,118.779045,57.0,Chinese Restaurant;Chinese Restaurant,09:30,19:30,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.1,Private Room;Waiting Area
Songlan Yakitori Bar (Yunnan North Road Branch),Nanjing,32.067995,118.780615,109.0,Foreign Restaurant;Japanese Cuisine,17:00,02:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.8,Waiting Area;Birthday Package
Shilu Staff Canteen,Nanjing,41.644069,123.501493,20.0,Food Service Related;Food Service Related,11:00,21:00,Taoxian International Airport,"123.495270,41.639456",41.639456,123.495270,4.4,Outdoor Seating;Waiting Area
Restaurant (Shenyang Taoxian International Airport Terminal 3),Nanjing,41.629688,123.495914,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Taoxian International Airport,"123.495270,41.639456",41.639456,123.495270,3.5,Birthday Package;Online Queue
Jufu Pavilion Express Restaurant,Nanjing,45.679286,126.614384,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Shenyang South Station,"126.619002,45.675760",45.675760,126.619002,3.5,Birthday Package
Juwan Jia Restaurant (Cable Mingyuan Branch),Nanjing,45.668225,126.620588,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shenyang South Station,"126.619002,45.675760",45.675760,126.619002,3.5,Birthday Package
Low-Carbon Music Restaurant,Nanjing,45.666401,126.621928,50.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Shenyang South Station,"126.619002,45.675760",45.675760,126.619002,3.9,Private Room;Waiting Area
Ningyang Farmhouse Restaurant,Nanjing,32.106223,118.719676,100.0,Chinese Restaurant;Chinese Restaurant,16:30,22:30,Shenyang North Station,"118.720119,32.096753",32.096753,118.720119,4.2,Must-Eat Top 10;Outdoor Seating
China Railway Catering Huadong Imprint Nanjing Station Themed Restaurant,Nanjing,32.086884,118.794940,23.0,Chinese Restaurant;Chinese Restaurant,07:00,20:00,Nanjing Station,"118.797510,32.087125",32.087125,118.797510,4.2,Must-Eat Top 10
Cloud View Restaurant,Nanjing,32.087348,118.794086,80.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Nanjing Station,"118.797510,32.087125",32.087125,118.797510,4.5,Must-Eat Top 10;Online Queue
New Century Grand Hotel Chinese Restaurant,Nanjing,32.083795,118.800594,100.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Nanjing Station,"118.797510,32.087125",32.087125,118.797510,4.5,Birthday Package;Online Queue
Wenxiang Restaurant Nanjing Cuisine (Shaoshan Road No. 246 Courtyard Branch),Nanjing,32.088550,118.791667,26.0,Chinese Restaurant;Sichuan Cuisine,09:00,22:00,Nanjing Station,"118.797510,32.087125",32.087125,118.797510,3.5,Birthday Package;Online Queue
Hongshan Theme Restaurant,Nanjing,32.089780,118.804143,25.0,Chinese Restaurant;Chinese Restaurant,08:30,16:30,Nanjing Station,"118.797510,32.087125",32.087125,118.797510,4.4,Outdoor Seating;Waiting Area
Meiyike Restaurant (Greenland Window South Plaza Branch),Nanjing,31.964275,118.798658,100.0,Chinese Restaurant;Chinese Restaurant,10:00,20:00,Nanjing South Station,"118.798034,31.968763",31.968763,118.798034,4.0,Must-Eat Top 10;Private Room
Xiyuexuan Chinese Restaurant (Nanjing South Station Branch),Nanjing,31.970608,118.792793,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing South Station,"118.798034,31.968763",31.968763,118.798034,3.9,Outdoor Seating
Tianxi Restaurant,Nanjing,31.970035,118.792453,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing South Station,"118.798034,31.968763",31.968763,118.798034,4.1,Must-Eat Top 10
Chenxin Restaurant,Nanjing,31.832674,118.838708,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Orange Hotel Nanjing Jiangning Sandship Future Network Town,"118.826000,31.842300",31.842300,118.826000,3.9,Outdoor Seating;Waiting Area
Fresh Joy Bay Restaurant (Xinwang Huayuan East District Branch),Nanjing,31.838331,118.845945,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Orange Hotel Nanjing Jiangning Sandship Future Network Town,"118.826000,31.842300",31.842300,118.826000,3.7,Waiting Area;Birthday Package
Chunyang Restaurant (Temporarily Closed),Nanjing,31.838785,118.836462,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Orange Hotel Nanjing Jiangning Sandship Future Network Town,"118.826000,31.842300",31.842300,118.826000,3.5,Must-Eat Top 10;Private Room
Daomo Music Restaurant & Bar,Nanjing,31.980307,118.738099,75.0,Chinese Restaurant;Chinese Restaurant,16:00,01:00,Meilun Hotel Nanjing Software Avenue Xiaoxing Metro Station,"118.740648,31.979202",31.979202,118.740648,4.5,Outdoor Seating;Birthday Package
West City Night Unending Yuetai Restaurant,Nanjing,31.983099,118.739200,100.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Meilun Hotel Nanjing Software Avenue Xiaoxing Metro Station,"118.740648,31.979202",31.979202,118.740648,2.9,Birthday Package
YUETHAI Restaurant,Nanjing,31.983244,118.739570,100.0,Foreign Restaurant;Foreign Restaurant,11:00,22:00,Meilun Hotel Nanjing Software Avenue Xiaoxing Metro Station,"118.740648,31.979202",31.979202,118.740648,3.6,Outdoor Seating;Waiting Area
Xunwei Restaurant (Taiping South Road Branch),Nanjing,32.037157,118.793687,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Home Inn·Neo Nanjing Xinjiekou Daxinggong Metro Station Wenchang Lane,"118.793920,32.037122",32.037122,118.793920,3.9,Must-Eat Top 10
Sichuan Restaurant (Taiping South Road Branch),Nanjing,32.036798,118.793557,77.0,Chinese Restaurant;Sichuan Cuisine,17:00,21:00,Home Inn·Neo Nanjing Xinjiekou Daxinggong Metro Station Wenchang Lane,"118.793920,32.037122",32.037122,118.793920,4.5,Must-Eat Top 10
DAJE Restaurant,Nanjing,32.038484,118.793831,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Home Inn·Neo Nanjing Xinjiekou Daxinggong Metro Station Wenchang Lane,"118.793920,32.037122",32.037122,118.793920,4.3,Private Room
Heshi Lao Stone Pot Themed Restaurant,Nanjing,32.036621,118.785238,46.0,Foreign Restaurant;其它亚洲菜,16:00,21:30,Ji Hotel Nanjing Xinjiekou,"118.785687,32.037057",32.037057,118.785687,4.5,Must-Eat Top 10;Private Room
Thirteen Tea (Mingwa Lang Branch),Nanjing,32.037317,118.783542,17.0,Cold Beverage Shop;Cold Beverage Shop,10:00,22:00,Ji Hotel Nanjing Xinjiekou,"118.785687,32.037057",32.037057,118.785687,4.3,Online Queue
Guaxixi Chongqing Hotpot (Nanjing First Branch),Nanjing,32.037694,118.787741,100.0,Food Service Related;Food Service Related,11:00,02:00,Ji Hotel Nanjing Xinjiekou,"118.785687,32.037057",32.037057,118.785687,4.0,Must-Eat Top 10;Online Queue
Yijing Restaurant (Qixia High-tech Zone Maqun Technology Park Branch),Nanjing,32.069636,118.898916,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Orange Hotel Nanjing Zhongshan Mausoleum Zijin Zhongai Li,"118.888463,32.062172",32.062172,118.888463,4.0,Must-Eat Top 10;Private Room
