origin,destination,distance_meters,duration_minutes,cost
"38.888484,121.586097","43.876661,125.200895",883660,1325,3530
"38.888484,121.586097","39.016710,121.607299",20130,30,76
"38.888484,121.586097","39.657066,121.837156",123410,185,489
"38.888484,121.586097","43.897331,125.378862",896520,1345,3582
"38.888484,121.586097","38.896109,121.588281",1220,15,0
"38.888484,121.586097","38.896619,121.587905",1290,15,0
"38.888484,121.586097","39.042775,121.765753",32400,49,125
"38.888484,121.586097","39.042452,121.774055",33050,50,128
"38.888484,121.586097","38.964154,121.542585",12900,19,47
"38.888484,121.586097","43.997004,125.694951",928330,1392,3709
"38.888484,121.586097","38.810905,121.265849",40660,61,158
"38.888484,121.586097","38.921276,121.666466",10990,16,40
"38.888484,121.586097","38.922089,121.660574",10430,16,37
"38.888484,121.586097","38.919837,121.666653",10910,16,39
"38.888484,121.586097","38.924206,121.660620",10600,16,38
"38.888484,121.586097","38.925829,121.662045",10880,16,39
"38.888484,121.586097","38.928482,121.654740",10390,16,37
"39.088910,122.009081","38.888484,121.586097",59940,90,235
"39.088910,122.009081","38.879606,121.608727",58380,88,229
"39.088910,122.009081","38.918777,121.698262",45990,69,180
"39.088910,122.009081","38.921549,121.643827",51290,77,201
"39.088910,122.009081","38.877811,121.568075",62670,94,246
"39.088910,122.009081","38.810796,121.234155",103320,155,409
"39.088910,122.009081","38.875925,121.596943",59890,90,235
"39.088910,122.009081","38.869587,121.558934",64290,96,253
"39.088910,122.009081","39.076061,122.003474",2110,5,12
"39.088910,122.009081","38.882437,121.592229",59810,90,235
"39.088910,122.009081","38.884002,121.593164",59580,89,234
"39.088910,122.009081","38.886419,121.585269",60200,90,236
"39.088910,122.009081","38.877169,121.585633",60930,91,239
"39.088910,122.009081","38.877266,121.584327",61050,92,240
"39.088910,122.009081","38.886674,121.591761",59510,89,234
"39.088910,122.009081","38.886869,121.592322",59430,89,233
"39.088910,122.009081","38.886413,121.593833",59320,89,233
"39.088910,122.009081","38.878416,121.595227",59850,90,235
"39.088910,122.009081","38.876319,121.592747",60280,90,237
"39.088910,122.009081","38.924468,121.645262",50910,76,199
"39.088910,122.009081","38.924384,121.645614",50880,76,199
"39.088910,122.009081","38.922800,121.645427",51030,77,200
"39.088910,122.009081","38.922682,121.645763",51000,77,200
"39.088910,122.009081","38.890314,121.587779",59620,89,234
"39.088910,122.009081","38.890610,121.588450",59530,89,234
"39.088910,122.009081","38.892252,121.587594",59480,89,234
"39.088910,122.009081","38.891025,121.590375",59290,89,233
"39.088910,122.009081","38.894088,121.584805",59620,89,234
"39.088910,122.009081","38.894053,121.588350",59260,89,233
"39.088910,122.009081","38.915073,121.638305",52390,79,205
"39.088910,122.009081","38.916837,121.635982",52490,79,206
"39.088910,122.009081","38.876227,121.593796",60180,90,236
"39.088910,122.009081","38.878321,121.595490",59830,90,235
"39.088910,122.009081","38.875220,121.592000",60450,91,237
"39.088910,122.009081","38.875140,121.589221",60740,91,239
"39.088910,122.009081","39.087721,122.012230",420,5,0
"39.088910,122.009081","39.098542,122.015995",1720,21,0
"39.088910,122.009081","39.088915,122.014309",630,8,0
"39.088910,122.009081","39.098865,122.016364",1780,21,0
"39.088910,122.009081","39.091653,122.016233",960,12,0
"39.088910,122.009081","39.092618,122.016947",1110,13,0
"39.088910,122.009081","39.078632,122.004641",1690,20,0
"39.088910,122.009081","39.075001,121.997921",2550,5,13
"39.088910,122.009081","39.080485,122.012637",1380,17,0
"39.088910,122.009081","39.080383,122.012676",1400,17,0
"39.088910,122.009081","39.098600,122.026001",2540,5,13
"39.088910,122.009081","38.917069,121.703356",45650,68,178
"39.088910,122.009081","38.924307,121.695032",45820,69,179
"39.088910,122.009081","38.924154,121.692508",46090,69,180
"39.088910,122.009081","38.924503,121.692622",46050,69,180
"39.088910,122.009081","38.923274,121.689181",46500,70,182
"39.088910,122.009081","38.924863,121.690338",46250,69,181
"39.088910,122.009081","38.925178,121.689201",46340,70,181
"39.088910,122.009081","38.923719,121.687731",46610,70,182
"39.088910,122.009081","38.925394,121.689249",46310,69,181
"39.088910,122.009081","38.925853,121.689406",46260,69,181
"39.088910,122.009081","38.921410,121.646174",51060,77,200
"39.088910,122.009081","38.919444,121.642699",51580,77,202
"39.088910,122.009081","38.919655,121.641943",51640,77,202
"39.088910,122.009081","38.920062,121.640715",51740,78,203
"39.088910,122.009081","38.921338,121.647952",50880,76,199
"39.088910,122.009081","38.918305,121.643875",51550,77,202
"39.088910,122.009081","38.922057,121.629975",52710,79,206
"39.088910,122.009081","38.880874,121.567668",62460,94,245
"39.088910,122.009081","38.877325,121.571997",62310,93,245
"39.088910,122.009081","38.878291,121.563753",63080,95,248
"39.088910,122.009081","38.881466,121.569550",62220,93,244
"39.088910,122.009081","38.879472,121.572577",62070,93,244
"39.088910,122.009081","38.879791,121.573800",61920,93,243
"39.088910,122.009081","38.879440,121.574390",61890,93,243
"39.088910,122.009081","38.876408,121.557763",63850,96,251
"39.088910,122.009081","38.874363,121.558179",63970,96,251
"39.088910,122.009081","38.887058,121.566183",62120,93,244
"39.088910,122.009081","38.872667,121.556567",64280,96,253
"39.088910,122.009081","38.877662,121.555835",63950,96,251
"39.088910,122.009081","38.879365,121.550837",64330,97,253
"39.088910,122.009081","38.881291,121.554077",63840,96,251
"39.088910,122.009081","38.917995,121.637535",52230,78,205
"39.088910,122.009081","38.922450,121.636868",51950,78,203
"39.088910,122.009081","38.920552,121.635167",52280,78,205
"39.088910,122.009081","38.810788,121.266993",99730,150,395
"39.088910,122.009081","38.807819,121.267942",99830,150,395
"39.088910,122.009081","38.812335,121.268490",99460,149,393
"39.088910,122.009081","38.807568,121.269288",99700,150,394
"39.088910,122.009081","38.810893,121.227546",104050,156,412
"39.088910,122.009081","38.823554,121.250092",100740,151,399
"39.088910,122.009081","38.875440,121.545979",65150,98,256
"39.088910,122.009081","38.962616,121.543193",59670,90,234
"39.088910,122.009081","38.971171,121.539136",59710,90,234
"39.088910,122.009081","38.959840,121.550705",58960,88,231
"39.088910,122.009081","39.020541,121.604619",50040,75,196
"39.088910,122.009081","39.009501,121.606111",50260,75,197
"39.088910,122.009081","39.009592,121.615331",49180,74,192
"39.088910,122.009081","39.025635,121.800525",27070,41,104
"39.088910,122.009081","39.026928,121.798983",27170,41,104
"39.088910,122.009081","39.024260,121.798049",27420,41,105
"39.088910,122.009081","38.925329,121.653664",49970,75,195
"39.088910,122.009081","38.917967,121.588071",57460,86,225
"39.088910,122.009081","38.915395,121.587315",57730,87,227
"39.088910,122.009081","38.916217,121.594076",56950,85,223
"39.088910,122.009081","39.060618,121.786221",27290,41,105
"39.088910,122.009081","39.062198,121.785631",27320,41,105
"39.088910,122.009081","39.059808,121.783216",27670,42,106
"39.088910,122.009081","38.989145,121.588613",53160,80,208
"39.088910,122.009081","38.992868,121.596039",52130,78,204
"39.088910,122.009081","38.990811,121.587505",53210,80,208
"39.088910,122.009081","39.047905,121.757056",31120,47,120
"39.088910,122.009081","39.048170,121.758427",30950,46,119
"39.088910,122.009081","39.044176,121.754962",31490,47,122
"39.088910,122.009081","39.041751,121.768738",29960,45,115
"39.088910,122.009081","39.041341,121.767702",30100,45,116
"39.088910,122.009081","39.040917,121.770391",29800,45,115
"39.088910,122.009081","38.959673,121.589273",54610,82,214
"39.088910,122.009081","38.958780,121.583190",55350,83,217
"39.088910,122.009081","38.967063,121.586977",54460,82,213
"39.088910,122.009081","38.995540,121.591300",52560,79,206
"39.088910,122.009081","38.999721,121.588512",52710,79,206
"39.088910,122.009081","38.956570,121.545269",59760,90,235
"39.088910,122.009081","39.056256,121.802601",25470,38,97
"39.088910,122.009081","39.050654,121.798263",26170,39,100
"39.088910,122.009081","39.053149,121.807314",25010,38,96
"39.088910,122.009081","38.923264,121.647485",50780,76,199
"39.088910,122.009081","39.684875,122.973584",148570,223,590
"39.088910,122.009081","39.684888,122.973584",148570,223,590
"39.088910,122.009081","39.681414,122.974502",148320,222,589
"39.088910,122.009081","38.918846,121.609266",55140,83,216
"39.088910,122.009081","38.917240,121.605674",55640,83,218
"39.088910,122.009081","38.915248,121.606082",55750,84,219
"39.088910,122.009081","38.922517,121.658999",49640,74,194
"39.088910,122.009081","38.921810,121.659068",49690,75,194
"39.088910,122.009081","39.041850,121.769090",29920,45,115
"39.088910,122.009081","38.921271,121.663637",49270,74,193
"39.088910,122.009081","38.916700,121.635000",52600,79,206
"39.088910,122.009081","38.926167,121.658154",49440,74,193
"39.088910,122.009081","39.025601,121.800754",27040,41,104
"39.088910,122.009081","38.995769,121.596615",51940,78,203
"39.088910,122.009081","39.053873,121.801368",25690,39,98
"39.088910,122.009081","39.683257,122.974620",148510,223,590
"39.088910,122.009081","39.042053,121.768740",29950,45,115
"39.088910,122.009081","39.060497,121.786689",27240,41,105
"39.088910,122.009081","38.890100,121.587000",59720,90,234
"39.088910,122.009081","38.918345,121.607532",55360,83,217
"39.088910,122.009081","38.893789,121.586821",59440,89,233
"39.088910,122.009081","38.811328,121.265591",99850,150,395
"39.088910,122.009081","39.048140,121.757098",31110,47,120
"39.088910,122.009081","38.921297,121.647891",50890,76,199
"39.088910,122.009081","38.891699,121.584979",59800,90,235
"39.088910,122.009081","38.987876,121.593808",52620,79,206
"39.088910,122.009081","38.918736,121.589926",57210,86,224
"39.088910,122.009081","38.960278,121.590535",54440,82,213
"39.088910,122.009081","38.964154,121.542585",59660,89,234
"39.088910,122.009081","43.997004,125.694951",876250,1314,3501
"39.088910,122.009081","38.959995,121.550666",58960,88,231
"39.088910,122.009081","38.280523,114.698495",896980,1345,3584
"39.088910,122.009081","37.659253,120.989481",254980,382,1016
"39.088910,122.009081","43.997004,125.694951",876250,1314,3501
"39.088910,122.009081","43.911531,125.324675",844250,1266,3373
"39.088910,122.009081","39.016710,121.607299",49850,75,195
"39.088910,122.009081","38.922471,121.633200",52330,79,205
"39.088910,122.009081","41.794400,123.395147",452040,678,1804
"39.088910,122.009081","43.876661,125.200895",832940,1249,3327
"39.088910,122.009081","39.016710,121.607299",49850,75,195
"39.088910,122.009081","39.657066,121.837156",90830,136,359
"39.088910,122.009081","43.897331,125.378862",845210,1268,3376
"39.088910,122.009081","38.896109,121.588281",59100,89,232
"39.088910,122.009081","38.896619,121.587905",59100,89,232
"39.088910,122.009081","39.042775,121.765753",30270,45,117
"39.088910,122.009081","39.042452,121.774055",29310,44,113
"39.088910,122.009081","38.964154,121.542585",59660,89,234
"39.088910,122.009081","43.997004,125.694951",876250,1314,3501
"39.088910,122.009081","38.810905,121.265849",99850,150,395
"39.088910,122.009081","38.921276,121.666466",48980,73,192
"39.088910,122.009081","38.922089,121.660574",49520,74,194
"39.088910,122.009081","38.919837,121.666653",49080,74,192
"39.088910,122.009081","38.924206,121.660620",49340,74,193
"39.088910,122.009081","38.925829,121.662045",49060,74,192
"39.088910,122.009081","38.928482,121.654740",49610,74,194
"38.879606,121.608727","38.888484,121.586097",3070,5,15
"38.879606,121.608727","39.088910,122.009081",58380,88,229
"38.879606,121.608727","38.918777,121.698262",12440,19,45
"38.879606,121.608727","38.921549,121.643827",7790,12,29
"38.879606,121.608727","38.877811,121.568075",4930,7,20
"38.879606,121.608727","38.810796,121.234155",46660,70,182
"38.879606,121.608727","38.875925,121.596943",1540,18,0
"38.879606,121.608727","38.869587,121.558934",6230,9,24
"38.879606,121.608727","39.076061,122.003474",56720,85,222
"38.879606,121.608727","38.882437,121.592229",2050,5,12
"38.879606,121.608727","38.884002,121.593164",2010,5,12
"38.879606,121.608727","38.886419,121.585269",3030,5,15
"38.879606,121.608727","38.877169,121.585633",2820,5,14
"38.879606,121.608727","38.877266,121.584327",2980,5,15
"38.879606,121.608727","38.886674,121.591761",2330,5,13
"38.879606,121.608727","38.886869,121.592322",2290,5,12
"38.879606,121.608727","38.886413,121.593833",2090,5,12
"38.879606,121.608727","38.878416,121.595227",1650,20,0
"38.879606,121.608727","38.876319,121.592747",2000,24,0
"38.879606,121.608727","38.924468,121.645262",8270,12,30
"38.879606,121.608727","38.924384,121.645614",8280,12,30
"38.879606,121.608727","38.922800,121.645427",8060,12,30
"38.879606,121.608727","38.922682,121.645763",8070,12,30
"38.879606,121.608727","38.890314,121.587779",3040,5,15
"38.879606,121.608727","38.890610,121.588450",3000,5,15
"38.879606,121.608727","38.892252,121.587594",3230,5,15
"38.879606,121.608727","38.891025,121.590375",2850,5,14
"38.879606,121.608727","38.894088,121.584805",3670,6,17
"38.879606,121.608727","38.894053,121.588350",3340,5,16
"38.879606,121.608727","38.915073,121.638305",6580,10,25
"38.879606,121.608727","38.916837,121.635982",6670,10,26
"38.879606,121.608727","38.876227,121.593796",1880,23,0
"38.879606,121.608727","38.878321,121.595490",1620,19,0
"38.879606,121.608727","38.875220,121.592000",2140,5,12
"38.879606,121.608727","38.875140,121.589221",2460,5,13
"38.879606,121.608727","39.087721,122.012230",58600,88,230
"38.879606,121.608727","39.098542,122.015995",59920,90,235
"38.879606,121.608727","39.088915,122.014309",58910,88,231
"38.879606,121.608727","39.098865,122.016364",59980,90,236
"38.879606,121.608727","39.091653,122.016233",59340,89,233
"38.879606,121.608727","39.092618,122.016947",59490,89,234
"38.879606,121.608727","39.078632,122.004641",57060,86,224
"38.879606,121.608727","39.075001,121.997921",56070,84,220
"38.879606,121.608727","39.080485,122.012637",58030,87,228
"38.879606,121.608727","39.080383,122.012676",58020,87,228
"38.879606,121.608727","39.098600,122.026001",60920,91,239
"38.879606,121.608727","38.917069,121.703356",12860,19,47
"38.879606,121.608727","38.924307,121.695032",12560,19,46
"38.879606,121.608727","38.924154,121.692508",12290,18,45
"38.879606,121.608727","38.924503,121.692622",12330,19,45
"38.879606,121.608727","38.923274,121.689181",11880,18,43
"38.879606,121.608727","38.924863,121.690338",12140,18,44
"38.879606,121.608727","38.925178,121.689201",12060,18,44
"38.879606,121.608727","38.923719,121.687731",11780,18,43
"38.879606,121.608727","38.925394,121.689249",12080,18,44
"38.879606,121.608727","38.925853,121.689406",12140,18,44
"38.879606,121.608727","38.921410,121.646174",7930,12,29
"38.879606,121.608727","38.919444,121.642699",7440,11,28
"38.879606,121.608727","38.919655,121.641943",7420,11,28
"38.879606,121.608727","38.920062,121.640715",7390,11,28
"38.879606,121.608727","38.921338,121.647952",8050,12,30
"38.879606,121.608727","38.918305,121.643875",7380,11,28
"38.879606,121.608727","38.922057,121.629975",7090,11,27
"38.879606,121.608727","38.880874,121.567668",4980,7,21
"38.879606,121.608727","38.877325,121.571997",4470,7,19
"38.879606,121.608727","38.878291,121.563753",5450,8,22
"38.879606,121.608727","38.881466,121.569550",4760,7,20
"38.879606,121.608727","38.879472,121.572577",4380,7,19
"38.879606,121.608727","38.879791,121.573800",4230,6,18
"38.879606,121.608727","38.879440,121.574390",4160,6,18
"38.879606,121.608727","38.876408,121.557763",6200,9,24
"38.879606,121.608727","38.874363,121.558179",6180,9,24
"38.879606,121.608727","38.887058,121.566183",5280,8,21
"38.879606,121.608727","38.872667,121.556567",6410,10,25
"38.879606,121.608727","38.877662,121.555835",6420,10,25
"38.879606,121.608727","38.879365,121.550837",7020,11,27
"38.879606,121.608727","38.881291,121.554077",6630,10,25
"38.879606,121.608727","38.917995,121.637535",6920,10,26
"38.879606,121.608727","38.922450,121.636868",7490,11,28
"38.879606,121.608727","38.920552,121.635167",7130,11,27
"38.879606,121.608727","38.810788,121.266993",42800,64,167
"38.879606,121.608727","38.807819,121.267942",42800,64,167
"38.879606,121.608727","38.812335,121.268490",42560,64,166
"38.879606,121.608727","38.807568,121.269288",42660,64,166
"38.879606,121.608727","38.810893,121.227546",47440,71,185
"38.879606,121.608727","38.823554,121.250092",44350,67,173
"38.879606,121.608727","38.875440,121.545979",7630,11,28
"38.879606,121.608727","38.962616,121.543193",15170,23,56
"38.879606,121.608727","38.971171,121.539136",16560,25,62
"38.879606,121.608727","38.959840,121.550705",14330,21,53
"38.879606,121.608727","39.020541,121.604619",21950,33,83
"38.879606,121.608727","39.009501,121.606111",20220,30,76
"38.879606,121.608727","39.009592,121.615331",20250,30,77
"38.879606,121.608727","39.025635,121.800525",32490,49,126
"38.879606,121.608727","39.026928,121.798983",32500,49,126
"38.879606,121.608727","39.024260,121.798049",32130,48,124
"38.879606,121.608727","38.925329,121.653664",8960,13,32
"38.879606,121.608727","38.917967,121.588071",6470,10,25
"38.879606,121.608727","38.915395,121.587315",6150,9,24
"38.879606,121.608727","38.916217,121.594076",5970,9,24
"38.879606,121.608727","39.060618,121.786221",35430,53,137
"38.879606,121.608727","39.062198,121.785631",35590,53,138
"38.879606,121.608727","39.059808,121.783216",35110,53,136
"38.879606,121.608727","38.989145,121.588613",17230,26,65
"38.879606,121.608727","38.992868,121.596039",17700,27,66
"38.879606,121.608727","38.990811,121.587505",17500,26,66
"38.879606,121.608727","39.047905,121.757056",31760,48,123
"38.879606,121.608727","39.048170,121.758427",31890,48,123
"38.879606,121.608727","39.044176,121.754962",31140,47,120
"38.879606,121.608727","39.041751,121.768738",31820,48,123
"38.879606,121.608727","39.041341,121.767702",31690,48,122
"38.879606,121.608727","39.040917,121.770391",31840,48,123
"38.879606,121.608727","38.959673,121.589273",12690,19,46
"38.879606,121.608727","38.958780,121.583190",12710,19,46
"38.879606,121.608727","38.967063,121.586977",13870,21,51
"38.879606,121.608727","38.995540,121.591300",18170,27,68
"38.879606,121.608727","38.999721,121.588512",18860,28,71
"38.879606,121.608727","38.956570,121.545269",14230,21,53
"38.879606,121.608727","39.056256,121.802601",36150,54,140
"38.879606,121.608727","39.050654,121.798263",35150,53,136
"38.879606,121.608727","39.053149,121.807314",36160,54,140
"38.879606,121.608727","38.923264,121.647485",8260,12,30
"38.879606,121.608727","39.684875,122.973584",206790,310,823
"38.879606,121.608727","39.684888,122.973584",206790,310,823
"38.879606,121.608727","39.681414,122.974502",206550,310,822
"38.879606,121.608727","38.918846,121.609266",6110,9,24
"38.879606,121.608727","38.917240,121.605674",5870,9,23
"38.879606,121.608727","38.915248,121.606082",5560,8,22
"38.879606,121.608727","38.922517,121.658999",9040,14,33
"38.879606,121.608727","38.921810,121.659068",8960,13,32
"38.879606,121.608727","39.041850,121.769090",31850,48,123
"38.879606,121.608727","38.921271,121.663637",9290,14,33
"38.879606,121.608727","38.916700,121.635000",6590,10,25
"38.879606,121.608727","38.926167,121.658154",9400,14,34
"38.879606,121.608727","39.025601,121.800754",32510,49,126
"38.879606,121.608727","38.995769,121.596615",18140,27,68
"38.879606,121.608727","39.053873,121.801368",35770,54,139
"38.879606,121.608727","39.683257,122.974620",206730,310,823
"38.879606,121.608727","39.042053,121.768740",31850,48,123
"38.879606,121.608727","39.060497,121.786689",35450,53,137
"38.879606,121.608727","38.890100,121.587000",3100,5,15
"38.879606,121.608727","38.918345,121.607532",6030,9,24
"38.879606,121.608727","38.893789,121.586821",3450,5,16
