origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,CWQ,Changsha South Station,2025-11-15 12:33:00,2025-11-15 16:11:00,218,G501,High-Speed Train,Second Class Seat,Sufficient,892.0,1,34
Zhengzhou,Kunming,2025-11-15,CWQ,Changsha South Station,KOM,Kunming South Station,2025-11-15 16:45:00,2025-11-15 23:09:00,384,G401,High-Speed Train,Second Class Seat,Sufficient,892.0,2,34
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,ZLN,Zhumadian West Station,2025-11-15 08:57:00,2025-11-15 09:53:00,56,G3219,High-Speed Train,Second Class Seat,Sufficient,952.0,1,30
Zhengzhou,Kunming,2025-11-15,ZLN,Zhumadian West Station,KOM,Kunming South Station,2025-11-15 10:16:00,2025-11-15 17:56:00,460,G75,High-Speed Train,Second Class Seat,Sufficient,952.0,2,30
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KQW,Guiyang North Station,2025-11-15 09:31:00,2025-11-15 15:24:00,353,G75,High-Speed Train,Second Class Seat,Sufficient,1004.5,1,38
Zhengzhou,Kunming,2025-11-15,KQW,Guiyang North Station,KMM,Kunming Station,2025-11-15 15:40:00,2025-11-15 18:26:00,166,G2849,High-Speed Train,Second Class Seat,Sufficient,1004.5,2,38
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 10:43:00,2025-11-15 22:04:00,681,G3473,High-Speed Train,Second Class Seat,Sufficient,891.0,1,36
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 12:52:00,2025-11-15 23:09:00,617,G401,High-Speed Train,Second Class Seat,Sufficient,892.0,1,33
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 08:33:00,2025-11-15 19:20:00,647,G1535,High-Speed Train,First Class Seat,Sufficient,1392.0,1,31
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,CWQ,Changsha South Station,2025-11-15 10:15:00,2025-11-15 13:14:00,179,G795,High-Speed Train,Second Class Seat,Sufficient,892.0,1,28
Zhengzhou,Kunming,2025-11-15,CWQ,Changsha South Station,KOM,Kunming South Station,2025-11-15 13:37:00,2025-11-15 20:01:00,384,G1541,High-Speed Train,Second Class Seat,Sufficient,892.0,2,28
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 09:31:00,2025-11-15 17:56:00,505,G75,High-Speed Train,Second Class Seat,Sufficient,970.0,1,32
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 10:36:00,2025-11-15 20:30:00,594,G1537,High-Speed Train,Second Class Seat,Sufficient,892.0,1,29
