origin,destination,distance_meters,duration_minutes,cost
"32.056287,118.866392","31.981410,118.737095",20670,31,78
"32.056287,118.866392","32.037057,118.785687",11060,17,40
"32.056287,118.866392","32.036533,118.785952",11050,17,40
"32.056287,118.866392","32.071969,118.908081",6020,9,24
"32.056287,118.866392","31.936237,118.821917",19590,29,74
"32.056287,118.866392","32.031002,118.738503",17330,26,65
"32.056287,118.866392","32.007382,118.812006",10460,16,37
"32.056287,118.866392","32.037122,118.793920",10020,15,36
"32.056287,118.866392","32.091374,118.775473",13180,20,48
"32.056287,118.866392","32.018343,118.788350",11870,18,43
"32.056287,118.866392","32.315278,118.827921",40640,61,158
"32.056287,118.866392","31.907894,118.648118",36940,55,143
"32.056287,118.866392","32.062172,118.888463",3050,5,15
"32.056287,118.866392","31.731634,118.871181",50540,76,198
"32.056287,118.866392","31.142267,121.808682",415240,623,1657
"32.056287,118.866392","41.639456,123.495270",1598730,2398,6391
"32.056287,118.866392","39.510561,116.429172",1200410,1801,4797
"32.056287,118.866392","40.080213,116.602545",1281040,1922,5120
"32.056287,118.866392","32.087125,118.797510",10280,15,37
"32.056287,118.866392","31.968763,118.798034",16340,25,61
"32.056287,118.866392","41.819192,123.436213",1622030,2433,6484
"32.056287,118.866392","32.096106,118.741442",17610,26,66
"32.056287,118.866392","41.794400,123.395147",1616680,2425,6462
"32.056287,118.866392","32.081307,118.733844",17910,27,67
"32.056287,118.866392","41.668789,123.407006",1599060,2399,6392
"32.056287,118.866392","32.016973,118.788631",11950,18,43
"32.056287,118.866392","32.089454,118.779471",12570,19,46
"32.056287,118.866392","32.087971,118.772097",13380,20,49
"32.056287,118.866392","32.092281,118.769398",13970,21,51
"32.056287,118.866392","32.097053,118.778817",13180,20,48
"32.056287,118.866392","32.087946,118.768697",13800,21,51
"32.056287,118.866392","31.731634,118.871181",50540,76,198
"32.056287,118.866392","41.639456,123.495270",1598730,2398,6391
"32.056287,118.866392","41.644069,123.501493",1599670,2400,6394
"32.056287,118.866392","41.629688,123.495914",1597360,2396,6385
"32.056287,118.866392","31.998425,118.780177",14510,22,54
"32.056287,118.866392","31.998338,118.773660",15200,23,56
"32.056287,118.866392","32.004719,118.778684",14090,21,52
"32.056287,118.866392","32.004300,118.773048",14740,22,55
"32.056287,118.866392","32.005229,118.772592",14710,22,54
"32.056287,118.866392","32.007525,118.774560",14300,21,53
"32.056287,118.866392","31.997514,118.792254",13400,20,49
"32.056287,118.866392","32.007026,118.787968",12880,19,47
"32.056287,118.866392","32.006777,118.788451",12850,19,47
"32.056287,118.866392","32.006899,118.789687",12710,19,46
"32.056287,118.866392","32.020660,118.788899",11630,17,42
"32.056287,118.866392","32.055418,118.867942",250,5,0
"32.056287,118.866392","32.054508,118.854097",1650,20,0
"32.056287,118.866392","32.055096,118.855382",1460,18,0
"32.056287,118.866392","32.040802,118.825064",5960,9,23
"32.056287,118.866392","32.039269,118.825427",6020,9,24
"32.056287,118.866392","32.039919,118.823378",6220,9,24
"32.056287,118.866392","32.043422,118.824293",5900,9,23
"32.056287,118.866392","32.038720,118.822091",6450,10,25
"32.056287,118.866392","32.044629,118.822917",6020,9,24
"32.056287,118.866392","32.043222,118.816105",6940,10,26
"32.056287,118.866392","32.040970,118.834915",4790,7,20
"32.056287,118.866392","32.032954,118.830965",5920,9,23
"32.056287,118.866392","32.034991,118.816403",7380,11,28
"32.056287,118.866392","32.046252,118.814997",6960,10,26
"32.044777,118.795778","32.045458,118.846557",6700,10,26
"32.044777,118.795778","32.056287,118.866392",9490,14,34
"32.044777,118.795778","32.020660,118.788899",3860,6,17
"32.044777,118.795778","32.067825,118.777783",4300,6,19
"32.044777,118.795778","31.995131,118.703146",14460,22,53
"32.044777,118.795778","32.064698,118.830719",5560,8,22
"32.044777,118.795778","32.094477,118.748018",9980,15,36
"32.044777,118.795778","32.092359,118.744723",10010,15,36
"32.044777,118.795778","32.012800,118.781821",5310,8,22
"32.044777,118.795778","32.049053,118.850510",7250,11,27
"32.044777,118.795778","32.058352,118.847527",7150,11,27
"32.044777,118.795778","32.058378,118.847167",7100,11,27
"32.044777,118.795778","32.053088,118.840329",6020,9,24
"32.044777,118.795778","32.041985,118.849227",7070,11,27
"32.044777,118.795778","32.043804,118.840376",5890,9,23
"32.044777,118.795778","32.042471,118.841831",6090,9,24
"32.044777,118.795778","32.042886,118.840991",5970,9,24
"32.044777,118.795778","32.037885,118.850974",7360,11,28
"32.044777,118.795778","32.037985,118.850289",7270,11,27
"32.044777,118.795778","32.053020,118.826593",4260,6,18
"32.044777,118.795778","32.052922,118.826357",4230,6,18
"32.044777,118.795778","32.038346,118.840115",5940,9,23
"32.044777,118.795778","32.036269,118.853232",7700,12,29
"32.044777,118.795778","32.041811,118.878425",10920,16,39
"32.044777,118.795778","32.045050,118.795997",50,5,0
"32.044777,118.795778","32.044738,118.795705",10,5,0
"32.044777,118.795778","32.044619,118.795650",30,5,0
"32.044777,118.795778","32.045993,118.796627",220,5,0
"32.044777,118.795778","32.045954,118.796309",200,5,0
"32.044777,118.795778","32.045158,118.795034",110,5,0
"32.044777,118.795778","32.045045,118.794465",180,5,0
"32.044777,118.795778","32.045751,118.794110",270,5,0
"32.044777,118.795778","32.045509,118.792470",450,5,0
"32.044777,118.795778","32.044040,118.792340",470,6,0
"32.044777,118.795778","32.020352,118.789761",3880,6,17
"32.044777,118.795778","32.020275,118.790175",3890,6,17
"32.044777,118.795778","32.021861,118.789212",3670,6,17
"32.044777,118.795778","32.019013,118.790272",4080,6,18
"32.044777,118.795778","32.021395,118.791283",3690,6,17
"32.044777,118.795778","32.020696,118.786196",3960,6,17
"32.044777,118.795778","32.022689,118.787481",3610,5,16
"32.044777,118.795778","32.021996,118.791824",3580,5,16
"32.044777,118.795778","32.023204,118.787265",3540,5,16
"32.044777,118.795778","32.022530,118.786194",3690,6,17
"32.044777,118.795778","32.031013,118.738209",7890,12,29
"32.044777,118.795778","32.032169,118.736831",8020,12,30
"32.044777,118.795778","32.030694,118.738053",7930,12,29
"32.044777,118.795778","32.066370,118.815739",4270,6,18
"32.044777,118.795778","32.067685,118.817973",4610,7,19
"32.044777,118.795778","32.011515,118.787387",5300,8,21
"32.044777,118.795778","32.011774,118.786821",5270,8,21
"32.044777,118.795778","32.012241,118.787144",5190,8,21
"32.044777,118.795778","32.011940,118.786703",5250,8,21
"32.044777,118.795778","32.011064,118.786955",5380,8,22
