origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Chengdu,Nanchang,2025-11-12,CTU,Shuangliu International Airport,KHN,Changbei International Airport,2025-11-12 14:50:00,2025-11-12 16:55:00,125,ZH4561,Shenzhen Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1280,1,18
Chengdu,Nanchang,2025-11-12,TFU,Tianfu Airport,TYN,Wusu International Airport,2025-11-12 11:45:00,2025-11-12 13:40:00,115,MU5234,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,766,1,23
Chengdu,Nanchang,2025-11-12,TYN,Wusu International Airport,KHN,Changbei International Airport,2025-11-12 20:15:00,2025-11-12 22:05:00,110,MU9034,China Eastern Airlines,Economy Class,Sufficient,C909,Medium Aircraft,Boeing,766,2,23
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 11:15:00,2025-11-17 13:35:00,140,MU6241,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,820,1,31
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 16:10:00,2025-11-17 18:40:00,150,MU6502,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,910,1,36
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,CAN,Baiyun International Airport,2025-11-17 10:05:00,2025-11-17 12:00:00,115,CZ3376,China Southern Airlines,Economy Class,Sufficient,C909,Medium Aircraft,Boeing,1910,1,46
Nanchang,Chengdu,2025-11-17,CAN,Baiyun International Airport,CTU,Shuangliu International Airport,2025-11-17 13:30:00,2025-11-17 16:20:00,170,CZ3471,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1910,2,46
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 21:25:00,2025-11-17 23:55:00,150,CA3544,Air China,Economy Class,Sufficient,320,Medium Aircraft,Airbus,900,1,34
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 21:25:00,2025-11-17 23:55:00,150,G56104,China Express Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,900,1,35
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 11:15:00,2025-11-17 13:35:00,140,3U5415,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,870,1,32
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,KMG,Changshui Airport,2025-11-17 09:55:00,2025-11-17 12:35:00,160,A67144,Hunan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1530,1,44
Nanchang,Chengdu,2025-11-17,KMG,Changshui Airport,CTU,Shuangliu International Airport,2025-11-17 14:25:00,2025-11-17 16:00:00,95,MU5851,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,1530,2,44
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 16:45:00,2025-11-17 19:15:00,150,RY6679,Jiangxi Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,850,1,33
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,TFU,Tianfu Airport,2025-11-17 12:05:00,2025-11-17 14:55:00,170,CA2616,Air China,Economy Class,Sufficient,C909,Small Aircraft,COMAC,750,1,30
Nanchang,Chengdu,2025-11-17,KHN,Changbei International Airport,CTU,Shuangliu International Airport,2025-11-17 17:50:00,2025-11-17 20:15:00,145,CA4532,Air China,Economy Class,Sufficient,319,Medium Aircraft,Airbus,1150,1,37
