restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
Choi Lan Dim Sum,Shanghai,31.182563,121.492373,109.0,Food Service Related;Food Service Related,10:00,21:00,China Art Museum,"121.494740,31.184338",31.184338,121.494740,4.3
Hello Kyiv Ukrainian Restaurant (Expo Source Zone 1),Shanghai,31.187171,121.492055,100.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,China Art Museum,"121.494740,31.184338",31.184338,121.494740,4.5
Antonio Restaurant (Expo Source Branch),Shanghai,31.187268,121.492018,173.0,Foreign Restaurant;Italian Restaurant|Foreign Restaurant;Western Restaurant,10:30,21:30,China Art Museum,"121.494740,31.184338",31.184338,121.494740,4.0
Bao Yue Lou Cantonese Dim Sum Tea House (Expo Source Store),Shanghai,31.187809,121.491421,104.0,Chinese Restaurant;Cantonese Cuisine,17:00,20:30,China Art Museum,"121.494740,31.184338",31.184338,121.494740,4.7
Manxiang Korean Cuisine,Shanghai,31.185075,121.488925,112.0,Foreign Restaurant;韩国料理,17:00,21:00,China Art Museum,"121.494740,31.184338",31.184338,121.494740,4.7
CITIC Bank Tower Restaurant,Shanghai,31.183871,121.488072,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,China Art Museum,"121.494740,31.184338",31.184338,121.494740,2.5
Die Chun Restaurant,Shanghai,31.223436,121.473585,118.0,Food Service Related;Food Service Related,11:00,21:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.3
Aguro Japanese Cuisine (K11 Art Center Branch),Shanghai,31.223248,121.473393,200.0,Foreign Restaurant;Japanese Cuisine,11:30,14:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.6
currify · Black Salt · Creative Indian Cuisine (K11 Branch),Shanghai,31.223287,121.473898,106.0,Chinese Restaurant;Chinese Restaurant,11:00,21:30,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.6
Genesis Restaurant (Hong Kong Plaza Shopping Center North District Branch),Shanghai,31.223804,121.474396,361.0,Foreign Restaurant;韩国料理,11:00,22:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.4
DOPASTTA Pasado (Xintiandi Plaza Branch),Shanghai,31.222675,121.473864,83.0,Food Service Related;Food Service Related,16:00,20:30,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.6
Thai Yao Restaurant,Shanghai,31.222554,121.474117,100.0,Foreign Restaurant;Foreign Restaurant,10:00,22:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,3.9
Jingjie Ice Room (Xintiandi Branch),Shanghai,31.222634,121.474314,57.0,Fast Food Restaurant;Tea Restaurant,10:00,21:30,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.5
Xinwang Tea Restaurant (Hong Kong Plaza Branch),Shanghai,31.223895,121.474866,79.0,Fast Food Restaurant;Tea Restaurant,08:00,22:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.5
OTF California Restaurant (Xintiandi Plaza Branch),Shanghai,31.222271,121.473965,114.0,Foreign Restaurant;Western Restaurant,11:00,21:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.6
Haohai Flaming Clouds Dai Cuisine (Xintiandi Plaza Branch),Shanghai,31.222148,121.473930,116.0,Chinese Restaurant;云贵菜,11:00,22:00,Shanghai K11 Art Mall,"121.473582,31.223433",31.223433,121.473582,4.7
JSL Sanjiao Restaurant,Shanghai,31.228150,121.451818,47.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
KLAY Modern Indian Restaurant (Lane 1110 Beijing West Road Community Branch),Shanghai,31.229796,121.453432,253.0,Foreign Restaurant;Indian Cuisine,11:30,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.7
Rongfu Banquet (Nanyang Road Branch),Shanghai,31.228155,121.450517,1789.0,Chinese Restaurant;Jiangsu Cuisine,17:30,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Portman's Restaurant (Nanjing West Road Branch),Shanghai,31.227361,121.452182,411.0,Foreign Restaurant;Western Restaurant,06:30,22:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
gaga (Plaza 66 Branch),Shanghai,31.227553,121.453419,114.0,Foreign Restaurant;Western Restaurant,10:00,21:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Shang Niu Society Beef & Liberty (Shanghai Centre Branch),Shanghai,31.226513,121.451680,124.0,Foreign Restaurant;American Cuisine,11:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.8
bluefrog (Shanghai Golden Eagle International Shopping Center Branch),Shanghai,31.228598,121.455042,135.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
New Zhenjiang Express Restaurant Xiaolongbao House,Shanghai,31.231440,121.449851,42.0,Chinese Restaurant;Chinese Restaurant,06:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,3.9
Deer Garden MOOSE (Jing'an Branch),Shanghai,31.226759,121.453859,482.0,Chinese Restaurant;上海菜,17:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.5
TSOO·Western and Korean Creative Cuisine (Jin Cang Mandarin Plaza Branch),Shanghai,31.227018,121.454325,100.0,Food Service Related;Food Service Related,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
1886 German Automotive Restaurant (Lujiazui Riverside Branch),Shanghai,31.235556,121.496892,217.0,Food Service Related;Food Service Related,11:00,24:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.7
DONQUIXOTE Don Quixote Spanish Restaurant & Tavern,Shanghai,31.235980,121.497764,178.0,Chinese Restaurant;Chinese Restaurant,11:00,24:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.8
eat n work (Super Brand Mall Branch),Shanghai,31.236524,121.498143,319.0,Food Service Related;Food Service Related,11:00,00:30,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.5
ELI FALAFEL Lebanese Restaurant (Fucheng Road Store),Shanghai,31.235611,121.498066,146.0,Foreign Restaurant;Western Restaurant,11:00,22:30,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.7
Warehouse No. 3 · Creative Chinese Cuisine (Lujiazui · Super Brand Mall Branch),Shanghai,31.236125,121.498523,100.0,Food Service Related;Food Service Related,16:00,21:30,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.4
BROWNSTONE Spanish Restaurant & Bar (Fucheng Branch),Shanghai,31.235445,121.498176,219.0,Foreign Restaurant;Western Restaurant,11:00,01:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.7
Tianshui Love Italian Restaurant (Fucheng Road Branch),Shanghai,31.234763,121.497709,200.0,Foreign Restaurant;Italian Restaurant,11:30,22:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.7
Rain Pine · Exquisite Teppanyaki (Super Brand Mall Branch),Shanghai,31.236939,121.499084,128.0,Foreign Restaurant;Japanese Cuisine,17:00,21:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.4
Gui Hua Lou Huaiyang Chinese Restaurant (Pudong Shangri-La Hotel),Shanghai,31.235426,121.499120,273.0,Chinese Restaurant;Chinese Restaurant,17:30,21:30,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.0
SPACELAB Zero Gravity Restaurant (Shanghai Super Brand Mall Branch),Shanghai,31.236698,121.499532,131.0,Foreign Restaurant;Western Restaurant,16:30,21:00,Binjiang Avenue,"121.495962,31.236700",31.236700,121.495962,4.7
Minre Restaurant (Saint Love Building Branch),Shanghai,31.191988,121.437084,100.0,Chinese Restaurant;Chinese Restaurant,07:00,19:30,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,3.6
Metal Hands Coffee,Shanghai,31.189519,121.435560,41.0,Entertainment Venue;Entertainment Venue,11:00,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.4
Courtyard Hotel · Buffet Restaurant MoMo Cafe (Xuhui Branch),Shanghai,31.192142,121.434420,111.0,Food Service Related;Food Service Related,06:30,23:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.0
New Realm Smart Music Restaurant (Zhongjin International Plaza Building B Store),Shanghai,31.190929,121.438549,112.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.3
Spit Garden Western Restaurant (Orient Shopping Center Branch),Shanghai,31.193233,121.437851,118.0,Foreign Restaurant;Italian Restaurant,11:00,21:30,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.1
Jingyan Shanghai Cuisine,Shanghai,31.189239,121.433762,136.0,Chinese Restaurant;上海菜,16:30,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.4
Shi Lu (Shanghai Grand Gateway Plaza Branch),Shanghai,31.194031,121.436826,276.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.4
Spanish Restaurant (Metro City Branch),Shanghai,31.192663,121.439200,108.0,Foreign Restaurant;Foreign Restaurant|Cold Beverage Shop;Cold Beverage Shop,10:00,22:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.5
Matador Western Restaurant (TPY Center Branch),Shanghai,31.193075,121.439044,149.0,Foreign Restaurant;Western Restaurant,11:00,21:30,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.5
Youdian Self-Service Restaurant (Xuhui Branch),Shanghai,31.188704,121.438533,98.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.1
Hong Kong Style Restaurant (Super Brand Mall Branch),Shanghai,31.237186,121.499997,100.0,Fast Food Restaurant;Tea Restaurant,10:00,22:00,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.5
Oriental Pearl Revolving Restaurant,Shanghai,31.239881,121.499750,310.0,Chinese Restaurant;Chinese Restaurant|Casual Dining;Casual Dining,17:00,21:00,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.6
Yuexuan Chinese Restaurant,Shanghai,31.234629,121.507358,100.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,3.5
Shanghai Park Hyatt Hotel · Century 100 Cantonese Restaurant,Shanghai,31.234329,121.507492,307.0,Chinese Restaurant;General Restaurant,17:30,21:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.5
Xing Shu Fu · Zhen Yan (Century Avenue Shanghai World Financial Center Mall Branch),Shanghai,31.234314,121.507718,307.0,Chinese Restaurant;Sichuan Cuisine,11:00,21:30,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.4
Lang Ting Thai Bar & Restaurant (Shanghai World Financial Center Mall Branch),Shanghai,31.234811,121.507759,100.0,Foreign Restaurant;泰国/越南菜品餐厅,08:00,22:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,3.5
EILEEN (Shanghai World Financial Center Branch),Shanghai,31.234965,121.507886,330.0,Chinese Restaurant;上海菜|Chinese Restaurant;Zhejiang Cuisine,17:00,21:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.4
gaga (Century Avenue Shanghai World Financial Center Mall Branch),Shanghai,31.235005,121.508050,102.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.7
Google Employee Cafeteria (Shanghai World Financial Center Mall Branch),Shanghai,31.233797,121.508459,18.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,3.9
Jinmao Grand Hyatt · ON56 Buffet Restaurant,Shanghai,31.235095,121.505881,430.0,Foreign Restaurant;Japanese Cuisine,06:30,22:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.5
Jing Pu Hui (Shanghai Tower Store),Shanghai,31.233410,121.505860,328.0,Entertainment Venue;KTV,11:00,21:00,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.5
Maison Lameloise (Yincheng Road Store),Shanghai,31.233748,121.505390,1800.0,Foreign Restaurant;Foreign Restaurant|糕饼店;糕饼店,11:30,13:30,Shanghai World Financial Center Observatory,"121.507221,31.234415",31.234415,121.507221,4.5
Shang9·Shanghai Tower Sky Garden Branch,Shanghai,31.233622,121.505391,999.0,Chinese Restaurant;Cantonese Cuisine,11:00,23:00,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,4.0
Shanghai Tower Garden No. 5 Restaurant,Shanghai,31.233463,121.505183,215.0,Chinese Restaurant;Chinese Restaurant,09:00,18:30,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,4.2
Fresh View Terrace,Shanghai,31.233502,121.504997,942.0,商务住宅;住宅区;住宅小区|Food Service Related;Food Service Related,17:00,01:30,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,4.3
Food Republic (Shanghai Tower Store),Shanghai,31.233773,121.505003,39.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,4.0
Hanggong White-Collar Restaurant (Oriental Financial Center Branch),Shanghai,31.233024,121.503627,26.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,3.9
Jinmao Sky Garden Restaurant (Jinmao Fashion Lifestyle Center Branch),Shanghai,31.235278,121.505340,233.0,Chinese Restaurant;Chinese Restaurant,16:30,21:30,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,4.7
Lujiazui Financial District White-Collar Restaurant Convenience Breakfast Cart,Shanghai,31.235458,121.505189,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Tower,"121.505366,31.233510",31.233510,121.505366,3.6
Xiyue Station Restaurant (Hongqiao Tiandi North District Branch),Shanghai,31.194861,121.316269,245.0,Chinese Restaurant;Chinese Restaurant,06:30,22:00,Shanghai Hongqiao Station,"121.320081,31.193964",31.193964,121.320081,4.0
Ming Court (Hongqiao Tiandi Branch),Shanghai,31.195153,121.316308,800.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Shanghai Hongqiao Station,"121.320081,31.193964",31.193964,121.320081,4.3
JIU·Restaurant,Shanghai,31.195051,121.315775,217.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Shanghai Hongqiao Station,"121.320081,31.193964",31.193964,121.320081,4.5
Loulan Story · Xinjiang BBQ Restaurant (Shilong Road Branch),Shanghai,31.149609,121.431772,100.0,Chinese Restaurant;Halal Restaurant,11:00,24:00,Shanghai South Station,"121.429462,31.153127",31.153127,121.429462,3.6
Four Seasons Restaurant (Zhengnan Huayuan Branch),Shanghai,31.149225,121.430716,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai South Station,"121.429462,31.153127",31.153127,121.429462,4.1
Yi Li Xiang Restaurant (Zhengnan Huayuan Branch),Shanghai,31.148940,121.430402,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai South Station,"121.429462,31.153127",31.153127,121.429462,3.8
Shanghai Railway Mansion Hotel Restaurant,Shanghai,31.249888,121.452571,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Station,"121.455768,31.249650",31.249650,121.455768,4.1
Xiaozhu Restaurant (Shanghai Post and Telecommunications Building Transit Tower Branch),Shanghai,31.248964,121.452404,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Station,"121.455768,31.249650",31.249650,121.455768,3.7
Panlu Western Restaurant at Pullman Shanghai Jing'an Hotel (Pullman Shanghai Jing'an Hotel),Shanghai,31.246420,121.456690,159.0,Food Service Related;Food Service Related,06:30,22:30,Shanghai Station,"121.455768,31.249650",31.249650,121.455768,4.1
Xin Wang Tea Restaurant (Hongqiao Airport Branch),Shanghai,31.194382,121.346885,64.0,Fast Food Restaurant;Fast Food Restaurant,07:00,21:00,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,4.4
Staff Canteen,Shanghai,31.196204,121.350793,21.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,3.7
Baixiang Garden Hotel · Yuyuan Restaurant,Shanghai,31.192950,121.351000,100.0,Chinese Restaurant;Chinese Restaurant,17:30,20:30,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,4.1
Shenzhen · Keming Ice Room (Shenzhen Airport Satellite Terminal Branch),Shanghai,22.639733,113.803406,52.0,Cold Beverage Shop;Cold Beverage Shop,11:00,21:00,Bao'an International Airport,"113.808156,22.636116",22.636116,113.808156,4.2
MUJI Coffee & Restaurant (Shenzhen Bao'an International Airport Terminal 3 P2 Parking Lot),Shanghai,22.630297,113.810328,100.0,Cafe;Cafe,11:00,21:00,Bao'an International Airport,"113.808156,22.636116",22.636116,113.808156,3.2
Tsui Wah Restaurant (Bao'an Airport Branch 1),Shanghai,22.630102,113.810934,60.0,Chinese Restaurant;Chinese Restaurant|糕饼店;糕饼店,05:30,22:00,Bao'an International Airport,"113.808156,22.636116",22.636116,113.808156,4.7
Tsui Wah Restaurant,Shanghai,22.630032,113.810970,50.0,Chinese Restaurant;Cantonese Cuisine,05:00,22:00,Bao'an International Airport,"113.808156,22.636116",22.636116,113.808156,4.5
Shenzhen Airport Staff Restaurant,Shanghai,22.626255,113.814463,25.0,Chinese Restaurant;Chinese Restaurant,16:00,19:00,Bao'an International Airport,"113.808156,22.636116",22.636116,113.808156,3.8
Tanjie All-Day Dining (Shanghai Pudong International Airport Branch),Shanghai,31.146964,121.806694,98.0,Food Service Related;Food Service Related,11:00,21:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,4.1
Hopu Restaurant (Shanghai Pudong International Airport Branch),Shanghai,31.145856,121.812901,74.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,3.7
Halal Restaurant · Hui Xiang Mai Ke,Shanghai,31.150616,121.809878,78.0,Chinese Restaurant;Halal Restaurant,07:30,22:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,4.3
Jin Liang Restaurant,Shanghai,22.609729,114.031778,34.0,Chinese Restaurant;Chinese Restaurant,08:00,21:30,Shenzhen North Station,"114.029506,22.609878",22.609878,114.029506,3.9
Chuan Yue Zhe Tea Restaurant (Shenzhen North Station Branch),Shanghai,22.609482,114.032361,62.0,Fast Food Restaurant;Tea Restaurant,11:00,21:00,Shenzhen North Station,"114.029506,22.609878",22.609878,114.029506,3.8
Saizeriya Italian Restaurant (Bingo Space Branch),Shanghai,22.611458,114.031989,41.0,Foreign Restaurant;Italian Restaurant,10:00,21:30,Shenzhen North Station,"114.029506,22.609878",22.609878,114.029506,4.5
Shenzhen Pullman Hotel · Starry All-Day Dining Restaurant,Shanghai,22.612424,114.030840,192.0,Food Service Related;Food Service Related,17:30,21:00,Shenzhen North Station,"114.029506,22.609878",22.609878,114.029506,4.4
Shaanxi Roujiamo Hunan-Cantonese Restaurant (Shenzhen Tong Building Branch),Shanghai,22.608567,114.026255,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shenzhen North Station,"114.029506,22.609878",22.609878,114.029506,3.5
Xiangleyuan Chinese Restaurant (Shenzhen Futian Shangri-La Branch),Shanghai,22.536540,114.058082,318.0,Food Service Related;Food Service Related,17:30,21:30,Futian Station,"114.057201,22.538136",22.538136,114.057201,4.2
Xiangleyuan Chinese Restaurant · Huaiyang Cuisine (Shenzhen Futian Shangri-La Branch),Shanghai,22.536225,114.057075,263.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Futian Station,"114.057201,22.538136",22.538136,114.057201,3.9
Fresh Coffee · Seafood Buffet Restaurant (Shenzhen Futian Shangri-La Branch),Shanghai,22.535981,114.056898,100.0,Foreign Restaurant;Western Restaurant,18:00,22:00,Futian Station,"114.057201,22.538136",22.538136,114.057201,4.4
Jiayuan Restaurant,Shanghai,22.535872,114.058156,477.0,Chinese Restaurant;Chinese Restaurant,17:30,22:00,Futian Station,"114.057201,22.538136",22.538136,114.057201,4.5
Hutaoli Music Tavern (Link Square Mall Branch),Shanghai,22.536387,114.059591,100.0,Chinese Restaurant;Chinese Restaurant,17:00,03:00,Futian Station,"114.057201,22.538136",22.538136,114.057201,4.6
Shangri-La Hotel Café Liang,Shanghai,22.533580,114.118215,297.0,Foreign Restaurant;Western Restaurant,17:30,21:00,Shenzhen Station,"114.117716,22.531951",22.531951,114.117716,4.3
Tea Rice Ice Room (Luohu Commercial City Branch),Shanghai,22.530777,114.119140,54.0,Fast Food Restaurant;Tea Restaurant,07:30,22:00,Shenzhen Station,"114.117716,22.531951",22.531951,114.117716,4.1
Kou'an Roast Meat Tea Restaurant,Shanghai,22.529554,114.118800,100.0,Food Service Related;Food Service Related,06:00,23:00,Shenzhen Station,"114.117716,22.531951",22.531951,114.117716,3.8
Delicious Pavilion (Luohu Port Branch),Shanghai,22.529303,114.118104,46.0,Fast Food Restaurant;Tea Restaurant,06:00,24:00,Shenzhen Station,"114.117716,22.531951",22.531951,114.117716,4.0
Jinzhou Hong Kong Restaurant,Shanghai,22.529285,114.118437,45.0,Food Service Related;Food Service Related,11:00,21:00,Shenzhen Station,"114.117716,22.531951",22.531951,114.117716,4.5
