origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Zhuhai,Chengdu,2025-11-12,IZQ,Guangzhou South Station,ICW,Chengdu East Station,2025-11-12 09:46:00,2025-11-12 20:06:00,620,D1820,Electric Multiple Unit,无座,Sufficient,648,2,235
Zhuhai,Chengdu,2025-11-12,MFQ,Mingzhu Station,IZQ,Guangzhou South Station,2025-11-12 10:06:00,2025-11-12 11:04:00,58,C7678,Intercity Train,Second Class Seat,Sufficient,688,1,230
Zhuhai,Chengdu,2025-11-12,IZQ,Guangzhou South Station,ICW,Chengdu East Station,2025-11-12 11:59:00,2025-11-12 19:01:00,422,G3704,High-Speed Train,无座,Sufficient,688,2,230
Zhuhai,Chengdu,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 09:35:00,2025-11-12 10:37:00,62,C7656,Intercity Train,Second Class Seat,Sufficient,716,1,238
Zhuhai,Chengdu,2025-11-12,IZQ,Guangzhou South Station,CNW,Chengdu South Station,2025-11-12 10:57:00,2025-11-12 19:56:00,539,D1814,Electric Multiple Unit,Second Class Seat,Sufficient,716,2,238
Zhuhai,Chengdu,2025-11-12,QXQ,Qianshan Station,IZQ,Guangzhou South Station,2025-11-12 12:41:00,2025-11-12 13:32:00,51,C7640,Intercity Train,Second Class Seat,Sufficient,690,1,232
Zhuhai,Chengdu,2025-11-12,IZQ,Guangzhou South Station,ICW,Chengdu East Station,2025-11-12 14:00:00,2025-11-12 21:32:00,452,G3708,High-Speed Train,Second Class Seat,Sufficient,690,2,232
Zhuhai,Chengdu,2025-11-12,QXQ,Qianshan Station,IZQ,Guangzhou South Station,2025-11-12 08:12:00,2025-11-12 09:10:00,58,C7662,Intercity Train,Second Class Seat,Sufficient,643,1,234
Zhuhai,Chengdu,2025-11-12,IZQ,Guangzhou South Station,ICW,Chengdu East Station,2025-11-12 09:46:00,2025-11-12 20:06:00,620,D1820,Electric Multiple Unit,无座,Sufficient,643,2,234
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,ZHQ,Zhuhai Station,2025-11-18 07:07:00,2025-11-18 17:47:00,640,D1833,Electric Multiple Unit,Second Class Seat,Sufficient,730,1,250
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 10:12:00,2025-11-18 19:52:00,580,D1828,Electric Multiple Unit,Second Class Seat,Sufficient,648,1,247
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-18 20:40:00,2025-11-18 21:34:00,54,D3637,Electric Multiple Unit,Second Class Seat,Sufficient,648,2,247
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 11:31:00,2025-11-18 20:31:00,540,G2239,High-Speed Train,Second Class Seat,Sufficient,673,1,246
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-18 20:50:00,2025-11-18 21:34:00,44,C7705,Intercity Train,Second Class Seat,Sufficient,673,2,246
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 07:39:00,2025-11-18 14:33:00,414,G3705,High-Speed Train,Second Class Seat,Sufficient,663,1,243
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,QXQ,Qianshan Station,2025-11-18 16:27:00,2025-11-18 17:27:00,60,C7673,Intercity Train,Second Class Seat,Sufficient,663,2,243
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 07:39:00,2025-11-18 14:33:00,414,G3705,High-Speed Train,Second Class Seat,Sufficient,668,1,241
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-18 14:52:00,2025-11-18 15:51:00,59,D3665,Electric Multiple Unit,Second Class Seat,Sufficient,668,2,241
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 10:12:00,2025-11-18 19:52:00,580,D1828,Electric Multiple Unit,Second Class Seat,Sufficient,648,1,245
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-18 20:19:00,2025-11-18 21:24:00,65,C7699,Intercity Train,Second Class Seat,Sufficient,648,2,245
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 08:11:00,2025-11-18 16:00:00,469,G3703,High-Speed Train,Second Class Seat,Sufficient,710,1,249
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,QXQ,Qianshan Station,2025-11-18 16:27:00,2025-11-18 17:27:00,60,C7673,Intercity Train,Second Class Seat,Sufficient,710,2,249
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 15:09:00,2025-11-18 22:18:00,429,G2941,High-Speed Train,无座,Sufficient,716,1,248
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-18 22:50:00,2025-11-18 23:54:00,64,C9891,Intercity Train,Second Class Seat,Sufficient,716,2,248
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 07:39:00,2025-11-18 14:33:00,414,G3705,High-Speed Train,Second Class Seat,Sufficient,663,1,242
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-18 15:24:00,2025-11-18 16:14:00,50,C7663,Intercity Train,Second Class Seat,Sufficient,663,2,242
Chengdu,Zhuhai,2025-11-18,ICW,Chengdu East Station,IZQ,Guangzhou South Station,2025-11-18 10:12:00,2025-11-18 19:52:00,580,D1828,Electric Multiple Unit,Second Class Seat,Sufficient,643,1,244
Chengdu,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-18 20:19:00,2025-11-18 21:11:00,52,C7699,Intercity Train,Second Class Seat,Sufficient,643,2,244
