origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Chengdu,Jinan,2025-11-15,CTU,Shuangliu International Airport,CSX,Huanghua Airport,2025-11-15 07:35:00,2025-11-15 09:25:00,110,3U8765,Sichuan Airlines,Economy Class,2,320,Medium Aircraft,Airbus,1088,1,265
Chengdu,Jinan,2025-11-15,CSX,Huanghua Airport,TNA,Yaoxiang International Airport,2025-11-15 11:00:00,2025-11-15 12:50:00,110,SC8892,Shandong Airlines,Economy Class,2,737,Medium Aircraft,Boeing,1088,2,265
Chengdu,Jinan,2025-11-15,TFU,Tianfu Airport,TNA,Yaoxiang International Airport,2025-11-15 20:40:00,2025-11-15 22:45:00,125,G56732,China Express Airlines,Economy Class,2,737MAX8,Medium Aircraft,Boeing,560,1,246
Chengdu,Jinan,2025-11-15,TFU,Tianfu Airport,TNA,Yaoxiang International Airport,2025-11-15 21:30:00,2025-11-15 23:40:00,130,3U6919,Sichuan Airlines,Economy Class,3,320,Medium Aircraft,Airbus,490,1,243
Chengdu,Jinan,2025-11-15,CTU,Shuangliu International Airport,TNA,Yaoxiang International Airport,2025-11-15 15:35:00,2025-11-15 17:35:00,120,EU7407,Chengdu Airlines,Economy Class,3,320,Medium Aircraft,Airbus,1290,1,256
Chengdu,Jinan,2025-11-15,TFU,Tianfu Airport,TNA,Yaoxiang International Airport,2025-11-15 07:40:00,2025-11-15 10:00:00,140,CA2761,Air China,Economy Class,1,320NEO,Medium Aircraft,Airbus,570,1,244
Chengdu,Jinan,2025-11-15,TFU,Tianfu Airport,TNA,Yaoxiang International Airport,2025-11-15 16:45:00,2025-11-15 19:05:00,140,G56746,China Express Airlines,Economy Class,8,737,Medium Aircraft,Boeing,610,1,248
Chengdu,Jinan,2025-11-15,CTU,Shuangliu International Airport,TNA,Yaoxiang International Airport,2025-11-15 15:35:00,2025-11-15 17:35:00,120,HO5924,Juneyao Airlines,Economy Class,2,320,Medium Aircraft,Airbus,1290,1,257
Chengdu,Jinan,2025-11-15,CTU,Shuangliu International Airport,TNA,Yaoxiang International Airport,2025-11-15 07:25:00,2025-11-15 09:35:00,130,3U8951,Sichuan Airlines,Economy Class,1,319,Medium Aircraft,Airbus,839,1,252
Chengdu,Jinan,2025-11-15,TFU,Tianfu Airport,WUH,Tianhe International Airport,2025-11-15 10:15:00,2025-11-15 11:55:00,100,MU2464,China Eastern Airlines,Economy Class,3,320,Medium Aircraft,Airbus,473,1,259
Chengdu,Jinan,2025-11-15,WUH,Tianhe International Airport,TNA,Yaoxiang International Airport,2025-11-15 17:10:00,2025-11-15 18:45:00,95,MU6314,China Eastern Airlines,Economy Class,2,320,Medium Aircraft,Airbus,473,2,259
