origin,destination,distance_meters,duration_minutes,cost
"29.562204,106.579027","29.543821,106.605211",4560,7,19
"29.562204,106.579027","29.543645,106.606932",4760,7,20
"29.562204,106.579027","29.545102,106.607673",4700,7,20
"29.562204,106.579027","29.546499,106.596023",3360,5,16
"29.562204,106.579027","29.546736,106.595905",3320,5,16
"29.562204,106.579027","29.538871,106.600802",4680,7,20
"29.562204,106.579027","29.550238,106.608033",4350,7,19
"29.562204,106.579027","29.550452,106.607916",4320,6,19
"29.562204,106.579027","29.550575,106.607925",4310,6,19
"29.562204,106.579027","29.492855,106.443384",21310,32,81
"29.562204,106.579027","29.494741,106.443631",21130,32,80
"29.562204,106.579027","29.495151,106.443675",21100,32,80
"29.562204,106.579027","29.554097,106.549359",4210,6,18
"29.562204,106.579027","29.548230,106.548704",4650,7,20
"29.562204,106.579027","29.550969,106.553141",3920,6,17
"29.562204,106.579027","29.551117,106.553796",3830,6,17
"29.562204,106.579027","29.556185,106.550140",4020,6,18
"29.562204,106.579027","29.573040,106.526313",7330,11,28
"29.562204,106.579027","29.573741,106.526385",7350,11,28
"29.562204,106.579027","29.548837,106.572079",2280,5,12
"29.562204,106.579027","29.548836,106.572286",2270,5,12
"29.562204,106.579027","29.552484,106.571839",1800,22,0
"29.562204,106.579027","29.548875,106.572825",2240,5,12
"29.562204,106.579027","29.556689,106.578748",860,10,0
"29.562204,106.579027","29.558980,106.579620",510,6,0
"29.562204,106.579027","29.559464,106.577993",450,5,0
"29.562204,106.579027","29.555454,106.577205",1080,13,0
"29.562204,106.579027","29.556693,106.578556",860,10,0
"29.562204,106.579027","29.555162,106.578079",1100,13,0
"29.562204,106.579027","29.557559,106.578686",720,9,0
"29.562204,106.579027","29.555175,106.575975",1170,14,0
"29.562204,106.579027","29.557550,106.578888",720,9,0
"29.562204,106.579027","29.560126,106.576470",470,6,0
"29.562204,106.579027","29.560739,106.575827",490,6,0
"29.562204,106.579027","29.558959,106.577807",530,6,0
"29.562204,106.579027","29.559050,106.577934",510,6,0
"29.562204,106.579027","29.558878,106.577684",550,7,0
"29.562204,106.579027","29.551876,106.573363",1780,21,0
"29.562204,106.579027","29.552294,106.572861",1750,21,0
"29.562204,106.579027","29.552929,106.572357",1700,20,0
"29.562204,106.579027","29.549803,106.574888",2010,5,12
"29.562204,106.579027","29.552926,106.574760",1560,19,0
"29.562204,106.579027","29.507651,106.443274",20250,30,77
"29.562204,106.579027","29.723243,106.640111",26400,40,101
"29.562204,106.579027","29.707450,106.654578",24810,37,95
"29.562204,106.579027","29.707111,106.655343",24810,37,95
"29.562204,106.579027","29.485625,106.662996",16480,25,62
"29.562204,106.579027","29.490868,106.665310",16120,24,60
"29.562204,106.579027","29.491661,106.665562",16060,24,60
"29.562204,106.579027","29.611091,106.551772",8460,13,31
"29.562204,106.579027","29.612523,106.549853",8770,13,32
"29.562204,106.579027","29.613718,106.548901",9000,13,33
"29.562204,106.579027","29.870834,107.731591",163060,245,648
"29.562204,106.579027","29.869287,107.735448",163490,245,650
"29.562204,106.579027","29.869700,107.736024",163590,245,650
"29.562204,106.579027","29.797805,106.395801",44260,66,173
"29.562204,106.579027","29.541947,106.524127",8080,12,30
"29.562204,106.579027","29.539200,106.525245",8120,12,30
"29.562204,106.579027","29.542382,106.523176",8170,12,30
"29.562204,106.579027","29.507966,106.443920",20150,30,76
"29.562204,106.579027","29.571637,106.535457",6080,9,24
"29.562204,106.579027","29.583989,106.487790",12810,19,47
"29.562204,106.579027","29.586983,106.485939",13180,20,48
"29.562204,106.579027","29.593704,106.490396",12960,19,47
"29.562204,106.579027","29.530386,106.563523",5380,8,22
"29.562204,106.579027","29.529066,106.561328",5690,9,23
"29.562204,106.579027","29.527994,106.561736",5820,9,23
"29.562204,106.579027","29.640725,106.354438",32760,49,127
"29.562204,106.579027","29.636684,106.359101",31950,48,123
"29.562204,106.579027","29.635854,106.362623",31460,47,121
"29.562204,106.579027","29.763410,106.654638",32950,49,127
"29.562204,106.579027","29.759878,106.646551",32100,48,124
"29.562204,106.579027","29.770992,106.661241",34350,52,133
"29.562204,106.579027","29.600198,106.499703",12260,18,45
"29.562204,106.579027","29.600132,106.499200",12310,18,45
"29.562204,106.579027","29.599325,106.499625",12200,18,44
"29.562204,106.579027","29.575037,106.535790",6190,9,24
"29.562204,106.579027","29.575688,106.535859",6210,9,24
"29.562204,106.579027","29.575922,106.535639",6250,9,24
"29.562204,106.579027","29.875408,107.749497",165580,248,658
"29.562204,106.579027","29.875023,107.753323",166060,249,660
"29.562204,106.579027","29.875237,107.754031",166160,249,660
"29.562204,106.579027","29.565623,106.536900",5730,9,23
"29.562204,106.579027","29.566504,106.536445",5800,9,23
"29.562204,106.579027","29.566407,106.534978",6000,9,24
"29.562204,106.579027","29.870886,107.732456",163180,245,648
"29.562204,106.579027","29.638230,106.352458",32870,49,127
"29.562204,106.579027","29.876584,107.749695",165660,248,658
"29.562204,106.579027","29.559166,106.588133",1320,16,0
"29.562204,106.579027","29.768140,106.650278",33480,50,130
"29.562204,106.579027","29.559299,106.527185",7030,11,27
"29.562204,106.579027","31.179498,108.445024",355230,533,1417
"29.562204,106.579027","29.600323,106.499604",12280,18,45
"29.562204,106.579027","29.373172,106.503096",31170,47,120
"29.562204,106.579027","29.564069,106.538825",5450,8,22
"29.562204,106.579027","29.556987,106.571017",1360,16,0
"29.562204,106.579027","29.578850,106.531393",6950,10,26
"29.562204,106.579027","29.528993,106.563021",5610,8,22
"29.562204,106.579027","29.603985,106.555151",7260,11,27
"29.562204,106.579027","29.797818,106.402261",43780,66,171
"29.562204,106.579027","29.572449,106.535926",6050,9,24
"29.562204,106.579027","29.541578,106.526666",7780,12,29
"29.562204,106.579027","29.574455,106.536902",6010,9,24
"29.562204,106.579027","29.574700,106.527000",7310,11,28
"29.562204,106.579027","29.587200,106.492000",12410,19,45
"29.562204,106.579027","29.722563,106.657653",27140,41,104
"29.562204,106.579027","28.858250,115.911718",1272470,1909,5085
"29.562204,106.579027","40.080213,116.602545",2075860,3114,8299
"29.562204,106.579027","25.099565,102.935835",858040,1287,3428
"29.562204,106.579027","29.581983,106.528431",7510,11,28
"29.562204,106.579027","22.627554,113.811840",1478340,2218,5909
"29.562204,106.579027","29.609826,106.550943",8330,12,31
"29.562204,106.579027","29.500386,106.437901",21400,32,81
"29.562204,106.579027","29.484365,106.673014",17580,26,66
"29.562204,106.579027","28.622886,115.792938",1261550,1892,5042
"29.562204,106.579027","29.720589,106.608363",24970,37,95
"29.562204,106.579027","26.625708,106.665579",457290,686,1825
"29.562204,106.579027","29.484365,106.673014",17580,26,66
"29.562204,106.579027","28.661832,115.919876",1277770,1917,5107
"29.562204,106.579027","30.619274,114.254183",1046590,1570,4182
"29.562204,106.579027","29.500386,106.437901",21400,32,81
"29.562204,106.579027","29.032359,115.835200",1259000,1888,5032
"29.562204,106.579027","28.661832,115.919876",1277770,1917,5107
"29.562204,106.579027","30.606981,114.424338",1068980,1603,4272
"29.562204,106.579027","29.722563,106.657653",27140,41,104
"29.562204,106.579027","28.858250,115.911718",1272470,1909,5085
"29.562204,106.579027","29.500386,106.437901",21400,32,81
"29.562204,106.579027","28.661832,115.919876",1277770,1917,5107
"29.562204,106.579027","28.658575,115.917769",1277560,1916,5106
"29.562204,106.579027","28.662429,115.924649",1278400,1918,5109
"29.562204,106.579027","28.661948,115.914525",1277050,1916,5104
"29.562204,106.579027","28.658250,115.916283",1277370,1916,5105
"29.562204,106.579027","29.556927,106.571022",1360,16,0
"29.562204,106.579027","29.557541,106.570460",1370,16,0
"29.562204,106.579027","29.557602,106.570526",1360,16,0
"29.562204,106.579027","29.555955,106.570795",1480,18,0
"29.562204,106.579027","29.555569,106.571236",1480,18,0
"29.562204,106.579027","29.373522,106.502358",31160,47,120
"29.562204,106.579027","29.371818,106.501026",31470,47,121
"29.562204,106.579027","29.381295,106.502554",30010,45,116
"29.562204,106.579027","29.379974,106.508538",29930,45,115
"29.562204,106.579027","29.380618,106.507669",29880,45,115
"29.562204,106.579027","29.799639,106.404712",43840,66,171
"29.562204,106.579027","29.799661,106.405029",43820,66,171
"29.562204,106.579027","29.803074,106.399872",44640,67,174
"29.562204,106.579027","29.802833,106.399012",44680,67,174
"29.562204,106.579027","29.603391,106.553962",7250,11,27
"29.562204,106.579027","29.603673,106.553788",7300,11,28
"29.562204,106.579027","29.602155,106.556313",6940,10,26
"29.562204,106.579027","29.603579,106.552336",7390,11,28
"29.562204,106.579027","29.603859,106.551540",7480,11,28
"29.562204,106.579027","29.573774,106.525811",7430,11,28
"29.562204,106.579027","29.574163,106.525020",7550,11,28
"29.562204,106.579027","29.572975,106.526281",7340,11,28
"29.562204,106.579027","29.579674,106.531388",7000,11,27
"29.562204,106.579027","29.578052,106.531919",6840,10,26
"29.562204,106.579027","29.579197,106.532649",6810,10,26
"29.562204,106.579027","29.577785,106.529941",7070,11,27
"29.562204,106.579027","29.577777,106.533111",6670,10,26
"29.562204,106.579027","29.557861,106.528069",6930,10,26
"29.562204,106.579027","29.561262,106.529667",6690,10,26
"29.562204,106.579027","29.557663,106.524316",7440,11,28
"29.562204,106.579027","29.557296,106.524631",7410,11,28
"29.562204,106.579027","29.556885,106.530401",6640,10,26
"29.562204,106.579027","31.181386,108.447197",355640,533,1418
"29.562204,106.579027","31.174582,108.438270",354050,531,1412
"29.562204,106.579027","31.187660,108.462320",357760,537,1427
"29.562204,106.579027","29.553629,106.537916",5720,9,23
"29.562204,106.579027","29.576464,106.432065",20020,30,76
"29.562204,106.579027","29.576545,106.427053",20700,31,78
"29.562204,106.579027","29.572651,106.438974",19030,29,72
"29.562204,106.579027","29.574694,106.440441",18860,28,71
"29.562204,106.579027","29.573167,106.421097",21450,32,81
"29.562204,106.579027","29.567616,106.438114",19100,29,72
"29.562204,106.579027","29.573479,106.420582",21530,32,82
"29.562204,106.579027","29.569264,106.576790",1140,14,0
"29.562204,106.579027","29.571365,106.578267",1430,17,0
"29.562204,106.579027","29.571232,106.572945",1630,20,0
"29.562204,106.579027","29.571378,106.572315",1690,20,0
"29.562204,106.579027","29.571052,106.571561",1710,21,0
"29.562204,106.579027","29.574298,106.577472",1890,23,0
"29.562204,106.579027","29.571181,106.570596",1800,22,0
"29.562204,106.579027","29.575455,106.574497",2150,5,12
"29.562204,106.579027","29.575722,106.574538",2190,5,12
"29.562204,106.579027","29.576360,106.573830",2310,5,13
"29.562204,106.579027","29.585922,106.432707",20150,30,76
"29.562204,106.579027","29.587855,106.437853",19530,29,74
"29.562204,106.579027","29.583431,106.439710",19150,29,72
"29.562204,106.579027","29.583056,106.439680",19140,29,72
"29.562204,106.579027","29.576545,106.427053",20700,31,78
"29.562204,106.579027","29.582088,106.418818",21910,33,83
"29.562204,106.579027","29.581598,106.418562",21930,33,83
"29.562204,106.579027","29.594886,106.443680",19020,29,72
"29.562204,106.579027","29.582149,106.418282",21980,33,84
"29.562204,106.579027","29.581612,106.418359",21960,33,83
"29.562204,106.579027","29.572651,106.438974",19030,29,72
"29.562204,106.579027","29.561674,106.553277",3490,5,16
"29.562204,106.579027","29.558174,106.555240",3280,5,15
"29.562204,106.579027","29.558079,106.555388",3260,5,15
"29.562204,106.579027","29.563705,106.557315",2950,5,14
"29.562204,106.579027","29.558033,106.555405",3260,5,15
"29.562204,106.579027","29.563785,106.557302",2950,5,14
"29.562204,106.579027","29.579709,106.588015",2980,5,15
"29.562204,106.579027","29.578123,106.586615",2680,5,14
"29.562204,106.579027","29.578490,106.585964",2700,5,14
"29.562204,106.579027","29.578379,106.585920",2690,5,14
"29.562204,106.579027","29.577394,106.587868",2650,5,14
"29.562204,106.579027","29.578196,106.585911",2660,5,14
"29.562204,106.579027","29.577976,106.585930",2630,5,13
"29.562204,106.579027","29.579957,106.592528",3310,5,16
"29.562204,106.579027","29.575931,106.589669",2580,5,13
"29.562204,106.579027","29.583727,106.590269",3680,6,17
"29.562204,106.579027","29.584120,106.591612",3810,6,17
"29.562204,106.579027","29.504023,106.505799",13430,20,49
"29.562204,106.579027","29.503767,106.508263",13210,20,48
"29.562204,106.579027","29.509143,106.504845",13010,20,48
"29.562204,106.579027","29.509323,106.504574",13020,20,48
"29.562204,106.579027","29.509590,106.505644",12880,19,47
"29.562204,106.579027","29.509545,106.504658",12990,19,48
"29.562204,106.579027","29.497781,106.505004",14180,21,52
"29.562204,106.579027","29.500034,106.512033",13270,20,49
"29.562204,106.579027","29.497125,106.503175",14430,22,53
"29.562204,106.579027","29.508196,106.513382",12240,18,45
"29.562204,106.579027","29.508059,106.513658",12220,18,44
"29.562204,106.579027","29.581184,106.449705",17760,27,67
"29.562204,106.579027","29.574917,106.456526",16700,25,62
"29.562204,106.579027","29.583056,106.439680",19140,29,72
"29.562204,106.579027","29.583431,106.439710",19150,29,72
"29.562204,106.579027","29.573742,106.443586",18430,28,69
"29.562204,106.579027","29.571572,106.447816",17830,27,67
"29.562204,106.579027","29.571290,106.448347",17750,27,67
"29.562204,106.579027","29.571130,106.448661",17710,27,66
"29.562204,106.579027","29.571463,106.443628",18390,28,69
"29.562204,106.579027","29.571260,106.443118",18460,28,69
"29.562204,106.579027","29.570656,106.443774",18360,28,69
"29.557921,106.586915","29.562204,106.579027",1260,15,0
"29.557921,106.586915","29.562014,106.550513",4970,7,21
"29.557921,106.586915","29.551340,106.548454",5310,8,22
"29.557921,106.586915","29.545316,106.602505",2880,5,14
"29.557921,106.586915","29.553340,106.538016",6660,10,26
"29.557921,106.586915","29.560000,106.580000",990,12,0
"29.557921,106.586915","29.556310,106.577448",1310,16,0
"29.557921,106.586915","29.560017,106.576909",1390,17,0
"29.557921,106.586915","29.551015,106.573042",2160,5,12
"29.557921,106.586915","29.561089,106.578870",1200,14,0
"29.557921,106.586915","29.561056,106.579061",1170,14,0
"29.557921,106.586915","29.561251,106.578230",1290,15,0
"29.557921,106.586915","29.561053,106.578091",1290,15,0
"29.557921,106.586915","29.560770,106.579150",1140,14,0
"29.557921,106.586915","29.561313,106.580333",1040,12,0
"29.557921,106.586915","29.562602,106.580798",1100,13,0
"29.557921,106.586915","29.561436,106.577164",1430,17,0
"29.557921,106.586915","29.561223,106.577220",1410,17,0
"29.557921,106.586915","29.561384,106.581577",900,11,0
"29.557921,106.586915","29.556809,106.576425",1430,17,0
"29.557921,106.586915","29.555982,106.575355",1590,19,0
"29.557921,106.586915","29.555697,106.575618",1570,19,0
"29.557921,106.586915","29.558893,106.576121",1470,18,0
"29.557921,106.586915","29.559065,106.576152",1470,18,0
"29.557921,106.586915","29.550482,106.595027",1600,19,0
"29.557921,106.586915","29.557397,106.587080",80,5,0
"29.557921,106.586915","29.559132,106.584040",430,5,0
"29.557921,106.586915","29.555101,106.585600",470,6,0
"29.557921,106.586915","29.557825,106.582875",550,7,0
"29.557921,106.586915","29.562890,106.587738",780,9,0
"29.557921,106.586915","29.562981,106.585820",800,10,0
"29.557921,106.586915","29.563207,106.586046",830,10,0
"29.557921,106.586915","29.563225,106.588275",850,10,0
"29.557921,106.586915","29.560375,106.581225",860,10,0
"29.557921,106.586915","29.548696,106.573429",2320,5,13
"29.557921,106.586915","29.551647,106.535731",7000,10,27
"29.557921,106.586915","29.550875,106.538693",6620,10,25
"29.557921,106.586915","29.550769,106.540372",6400,10,25
"29.557921,106.586915","29.552250,106.541818",6170,9,24
"29.557921,106.586915","29.551440,106.543603",5950,9,23
"29.557921,106.586915","29.548097,106.536410",7010,11,27
"29.557921,106.586915","29.548024,106.536141",7050,11,27
"29.557921,106.586915","29.551409,106.544207",5870,9,23
"29.557921,106.586915","29.551409,106.544207",5870,9,23
"29.557921,106.586915","29.551413,106.544232",5870,9,23
"29.557921,106.586915","29.573221,106.533461",7620,11,28
"29.557921,106.586915","29.572855,106.533791",7560,11,28
"29.557921,106.586915","29.560680,106.551088",4870,7,20
"29.557921,106.586915","29.562897,106.552496",4720,7,20
"29.557921,106.586915","29.559479,106.549782",5030,8,21
"29.557921,106.586915","29.564931,106.549439",5190,8,21
"29.557921,106.586915","29.562546,106.546935",5460,8,22
"29.557921,106.586915","29.558406,106.548331",5230,8,21
"29.557921,106.586915","29.557865,106.549087",5120,8,21
"29.557921,106.586915","29.559884,106.555045",4330,6,19
"29.557921,106.586915","29.559945,106.555127",4320,6,19
"29.557921,106.586915","29.565726,106.554520",4550,7,19
"29.557921,106.586915","29.551449,106.544652",5810,9,23
"29.557921,106.586915","29.543821,106.605211",3310,5,16
"29.557921,106.586915","29.543645,106.606932",3510,5,16
"29.557921,106.586915","29.545102,106.607673",3450,5,16
"29.557921,106.586915","29.546499,106.596023",2160,5,12
"29.557921,106.586915","29.546736,106.595905",2120,5,12
"29.557921,106.586915","29.538871,106.600802",3510,5,16
"29.557921,106.586915","29.550238,106.608033",3100,5,15
"29.557921,106.586915","29.550452,106.607916",3070,5,15
"29.557921,106.586915","29.550575,106.607925",3070,5,15
"29.557921,106.586915","29.492855,106.443384",21920,33,83
"29.557921,106.586915","29.494741,106.443631",21760,33,83
"29.557921,106.586915","29.495151,106.443675",21720,33,82
"29.557921,106.586915","29.554097,106.549359",5120,8,21
"29.557921,106.586915","29.548230,106.548704",5390,8,22
"29.557921,106.586915","29.550969,106.553141",4700,7,20
"29.557921,106.586915","29.551117,106.553796",4610,7,19
"29.557921,106.586915","29.556185,106.550140",4990,7,21
"29.557921,106.586915","29.573040,106.526313",8540,13,31
"29.557921,106.586915","29.573741,106.526385",8560,13,31
"29.557921,106.586915","29.548837,106.572079",2460,5,13
"29.557921,106.586915","29.548836,106.572286",2430,5,13
"29.557921,106.586915","29.552484,106.571839",2210,5,12
"29.557921,106.586915","29.548875,106.572825",2370,5,13
"29.557921,106.586915","29.556689,106.578748",1120,13,0
"29.557921,106.586915","29.558980,106.579620",1000,12,0
"29.557921,106.586915","29.559464,106.577993",1230,15,0
"29.557921,106.586915","29.555454,106.577205",1370,16,0
"29.557921,106.586915","29.556693,106.578556",1150,14,0
"29.557921,106.586915","29.555162,106.578079",1270,15,0
"29.557921,106.586915","29.557559,106.578686",1120,13,0
"29.557921,106.586915","29.555175,106.575975",1540,19,0
"29.557921,106.586915","29.557550,106.578888",1090,13,0
"29.557921,106.586915","29.560126,106.576470",1460,17,0
"29.557921,106.586915","29.560739,106.575827",1560,19,0
"29.557921,106.586915","29.558959,106.577807",1240,15,0
"29.557921,106.586915","29.559050,106.577934",1230,15,0
"29.557921,106.586915","29.558878,106.577684",1260,15,0
"29.557921,106.586915","29.551876,106.573363",2060,5,12
"29.557921,106.586915","29.552294,106.572861",2100,5,12
"29.557921,106.586915","29.552929,106.572357",2120,5,12
"29.557921,106.586915","29.549803,106.574888",2060,5,12
"29.557921,106.586915","29.552926,106.574760",1820,22,0
"29.557921,106.586915","29.507651,106.443274",20970,31,79
"29.557921,106.586915","29.723243,106.640111",26720,40,102
"29.557921,106.586915","29.707450,106.654578",25010,38,96
"29.557921,106.586915","29.707111,106.655343",25000,38,96
"29.557921,106.586915","29.485625,106.662996",15260,23,57
"29.557921,106.586915","29.490868,106.665310",14890,22,55
"29.557921,106.586915","29.491661,106.665562",14830,22,55
"29.557921,106.586915","29.611091,106.551772",9550,14,34
"29.557921,106.586915","29.612523,106.549853",9870,15,35
"29.557921,106.586915","29.613718,106.548901",10100,15,36
"29.557921,106.586915","29.870834,107.731591",162250,243,645
"29.557921,106.586915","29.869287,107.735448",162670,244,646
"29.557921,106.586915","29.869700,107.736024",162770,244,647
"29.557921,106.586915","29.797805,106.395801",45420,68,177
"29.557921,106.586915","29.541947,106.524127",8860,13,32
"29.557921,106.586915","29.539200,106.525245",8850,13,32
"29.557921,106.586915","29.542382,106.523176",8960,13,32
"29.557921,106.586915","29.507966,106.443920",20870,31,79
"29.557921,106.586915","29.571637,106.535457",7290,11,27
"29.557921,106.586915","29.583989,106.487790",14020,21,52
"29.557921,106.586915","29.586983,106.485939",14400,22,53
"29.557921,106.586915","29.593704,106.490396",14210,21,52
"29.557921,106.586915","29.530386,106.563523",5330,8,22
"29.557921,106.586915","29.529066,106.561328",5670,9,23
"29.557921,106.586915","29.527994,106.561736",5770,9,23
"29.557921,106.586915","29.640725,106.354438",34010,51,132
"29.557921,106.586915","29.636684,106.359101",33190,50,128
"29.557921,106.586915","29.635854,106.362623",32690,49,126
"29.557921,106.586915","29.763410,106.654638",33280,50,129
"29.557921,106.586915","29.759878,106.646551",32460,49,125
"29.557921,106.586915","29.770992,106.661241",34660,52,134
"29.557921,106.586915","29.600198,106.499703",13520,20,50
"29.557921,106.586915","29.600132,106.499200",13570,20,50
"29.557921,106.586915","29.599325,106.499625",13460,20,49
"29.557921,106.586915","29.575037,106.535790",7420,11,28
"29.557921,106.586915","29.575688,106.535859",7450,11,28
"29.557921,106.586915","29.575922,106.535639",7490,11,28
"29.557921,106.586915","29.875408,107.749497",164770,247,655
"29.557921,106.586915","29.875023,107.753323",165240,248,657
"29.557921,106.586915","29.875237,107.754031",165340,248,657
"29.557921,106.586915","29.565623,106.536900",6880,10,26
"29.557921,106.586915","29.566504,106.536445",6960,10,26
"29.557921,106.586915","29.566407,106.534978",7160,11,27
"29.557921,106.586915","29.870886,107.732456",162360,244,645
"29.557921,106.586915","29.638230,106.352458",34110,51,132
"29.557921,106.586915","29.876584,107.749695",164850,247,655
"29.557921,106.586915","29.559166,106.588133",250,5,0
"29.557921,106.586915","29.768140,106.650278",33830,51,131
"29.557921,106.586915","29.559299,106.527185",8090,12,30
"29.557921,106.586915","31.179498,108.445024",354960,532,1415
"29.557921,106.586915","29.600323,106.499604",13540,20,50
"29.557921,106.586915","29.373172,106.503096",30920,46,119
"29.557921,106.586915","29.564069,106.538825",6580,10,25
"29.557921,106.586915","29.556987,106.571017",2160,5,12
"29.557921,106.586915","29.578850,106.531393",8190,12,30
"29.557921,106.586915","29.528993,106.563021",5550,8,22
"29.557921,106.586915","29.603985,106.555151",8360,13,31
"29.557921,106.586915","29.797818,106.402261",44930,67,175
"29.557921,106.586915","29.572449,106.535926",7270,11,27
"29.557921,106.586915","29.541578,106.526666",8550,13,31
"29.557921,106.586915","29.574455,106.536902",7240,11,27
"29.557921,106.586915","29.574700,106.527000",8520,13,31
"29.557921,106.586915","29.587200,106.492000",13640,20,50
"29.557921,106.586915","29.722563,106.657653",27360,41,105
"29.557921,106.586915","28.858250,115.911718",1271380,1907,5081
"29.557921,106.586915","40.080213,116.602545",2075790,3114,8299
"29.557921,106.586915","25.099565,102.935835",858140,1287,3428
"29.557921,106.586915","29.581983,106.528431",8760,13,32
"29.557921,106.586915","22.627554,113.811840",1477110,2216,5904
"29.557921,106.586915","29.609826,106.550943",9430,14,34
"29.557921,106.586915","29.500386,106.437901",22080,33,84
"29.557921,106.586915","29.484365,106.673014",16340,25,61
"29.557921,106.586915","28.622886,115.792938",1260430,1891,5037
"29.557921,106.586915","29.720589,106.608363",25490,38,98
"29.557921,106.586915","26.625708,106.665579",456590,685,1822
"29.557921,106.586915","29.484365,106.673014",16340,25,61
"29.557921,106.586915","28.661832,115.919876",1276660,1915,5102
"29.557921,106.586915","30.619274,114.254183",1045660,1568,4178
"29.557921,106.586915","29.500386,106.437901",22080,33,84
"29.557921,106.586915","29.032359,115.835200",1257910,1887,5027
"29.557921,106.586915","28.661832,115.919876",1276660,1915,5102
"29.557921,106.586915","30.606981,114.424338",1068060,1602,4268
"29.557921,106.586915","29.722563,106.657653",27360,41,105
"29.557921,106.586915","28.858250,115.911718",1271380,1907,5081
"29.557921,106.586915","29.500386,106.437901",22080,33,84
"29.557921,106.586915","28.661832,115.919876",1276660,1915,5102
"29.557921,106.586915","28.658575,115.917769",1276450,1915,5101
"29.557921,106.586915","28.662429,115.924649",1277290,1916,5105
"29.557921,106.586915","28.661948,115.914525",1275930,1914,5099
"29.557921,106.586915","28.658250,115.916283",1276260,1914,5101
"29.557921,106.586915","29.556927,106.571022",2160,5,12
"29.557921,106.586915","29.557541,106.570460",2230,5,12
"29.557921,106.586915","29.557602,106.570526",2220,5,12
"29.557921,106.586915","29.555955,106.570795",2200,5,12
"29.557921,106.586915","29.555569,106.571236",2150,5,12
"29.557921,106.586915","29.373522,106.502358",30910,46,119
"29.557921,106.586915","29.371818,106.501026",31220,47,120
"29.557921,106.586915","29.381295,106.502554",29780,45,115
"29.557921,106.586915","29.379974,106.508538",29670,45,114
"29.557921,106.586915","29.380618,106.507669",29620,44,114
"29.557921,106.586915","29.799639,106.404712",44980,67,176
"29.557921,106.586915","29.799661,106.405029",44960,67,175
"29.557921,106.586915","29.803074,106.399872",45790,69,179
