origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Zhuhai,Chengdu,2025-11-12,ZUH,Jinwan Airport,TFU,Tianfu Airport,2025-11-12 20:40:00,2025-11-12 23:10:00,150,CZ3787,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,551,1,111
Chengdu,Zhuhai,2025-11-18,TFU,Tianfu Airport,ZUH,Jinwan Airport,2025-11-18 16:50:00,2025-11-18 18:55:00,125,CA2693,Air China,Economy Class,Sufficient,320NEO,Medium Aircraft,Airbus,891,1,139
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,ZUH,Jinwan Airport,2025-11-18 08:50:00,2025-11-18 11:15:00,145,EU7823,Chengdu Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,840,1,137
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,KHN,Changbei International Airport,2025-11-18 14:50:00,2025-11-18 16:55:00,125,CA4531,Air China,Economy Class,Sufficient,320NEO,Medium Aircraft,Airbus,1275,1,151
Chengdu,Zhuhai,2025-11-18,KHN,Changbei International Airport,ZUH,Jinwan Airport,2025-11-18 20:40:00,2025-11-18 22:25:00,105,SC1199,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1275,2,151
Chengdu,Zhuhai,2025-11-18,TFU,Tianfu Airport,ZUH,Jinwan Airport,2025-11-18 10:50:00,2025-11-18 12:55:00,125,SC7950,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,860,1,138
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,ZUH,Jinwan Airport,2025-11-18 12:10:00,2025-11-18 14:20:00,130,GJ3181,Loong Air,First Class,Sufficient,320,Medium Aircraft,Airbus,2080,1,143
Chengdu,Zhuhai,2025-11-18,TFU,Tianfu Airport,ZUH,Jinwan Airport,2025-11-18 17:30:00,2025-11-18 19:40:00,130,CZ3730,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1030,1,141
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,ZUH,Jinwan Airport,2025-11-18 12:10:00,2025-11-18 14:20:00,130,3U8763,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1024,1,142
Chengdu,Zhuhai,2025-11-18,TFU,Tianfu Airport,ZUH,Jinwan Airport,2025-11-18 17:30:00,2025-11-18 19:40:00,130,GJ3402,Loong Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1100,1,145
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,YCU,Yanhua International Airport,2025-11-18 10:00:00,2025-11-18 11:25:00,85,TV9703,Tibet Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,746,1,146
Chengdu,Zhuhai,2025-11-18,YCU,Yanhua International Airport,ZUH,Jinwan Airport,2025-11-18 14:25:00,2025-11-18 17:00:00,155,KY3083,Kunming Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,746,2,146
Chengdu,Zhuhai,2025-11-18,CTU,Shuangliu International Airport,ZUH,Jinwan Airport,2025-11-18 08:50:00,2025-11-18 11:15:00,145,TV9981,Tibet Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,812,1,135
