origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Jinan,Hangzhou,2025-11-12,JNK,Jinan Station,HZH,Hangzhou Station,2025-11-12 05:56:00,2025-11-12 20:38:00,882,K1275,Regular Train,Hard Seat,Sufficient,138.5,1,383
Jinan,Hangzhou,2025-11-12,JGK,Jinan West Station,NKH,Nanjing South Station,2025-11-12 15:29:00,2025-11-12 18:10:00,161,G187,High-Speed Train,Second Class Seat,Sufficient,396.0,1,391
Jinan,Hangzhou,2025-11-12,NKH,Nanjing South Station,HGH,Hangzhou East Station,2025-11-12 18:28:00,2025-11-12 19:53:00,85,D2245,Electric Multiple Unit,无座,Sufficient,396.0,2,391
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 17:39:00,2025-11-16 22:19:00,280,G646,High-Speed Train,Second Class Seat,Sufficient,380.0,1,430
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 13:00:00,2025-11-16 16:12:00,192,G34,High-Speed Train,Second Class Seat,Sufficient,483.0,1,460
Hangzhou,Jinan,2025-11-16,JGK,Jinan West Station,JNK,Jinan Station,2025-11-16 16:45:00,2025-11-16 17:01:00,16,G1089,High-Speed Train,Second Class Seat,Sufficient,483.0,2,460
Hangzhou,Jinan,2025-11-16,HVU,Hangzhou West Station,JGK,Jinan West Station,2025-11-16 07:57:00,2025-11-16 12:08:00,251,G2668,High-Speed Train,Second Class Seat,Sufficient,416.0,1,436
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,NKH,Nanjing South Station,2025-11-16 13:50:00,2025-11-16 15:14:00,84,D2196,Electric Multiple Unit,Second Class Seat,Sufficient,397.0,1,439
Hangzhou,Jinan,2025-11-16,NKH,Nanjing South Station,JNK,Jinan Station,2025-11-16 15:47:00,2025-11-16 18:42:00,175,G282,High-Speed Train,Second Class Seat,Sufficient,397.0,2,439
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 08:29:00,2025-11-16 12:42:00,253,G1224,High-Speed Train,无座,Sufficient,442.0,1,450
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,MDK,Jinan East Station,2025-11-16 18:37:00,2025-11-16 23:42:00,305,G1732,High-Speed Train,First Class Seat,Sufficient,900.0,1,448
Hangzhou,Jinan,2025-11-16,HZH,Hangzhou Station,JNK,Jinan Station,2025-11-16 01:55:00,2025-11-16 16:01:00,846,K348,Regular Train,Hard Seat,Sufficient,138.5,1,423
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 14:41:00,2025-11-16 18:43:00,242,G192,High-Speed Train,Second Class Seat,Sufficient,414.0,1,447
Hangzhou,Jinan,2025-11-16,JGK,Jinan West Station,JNK,Jinan Station,2025-11-16 19:05:00,2025-11-16 19:21:00,16,G1247,High-Speed Train,Second Class Seat,Sufficient,414.0,2,447
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 13:00:00,2025-11-16 16:12:00,192,G34,High-Speed Train,Second Class Seat,Sufficient,474.0,1,457
Hangzhou,Jinan,2025-11-16,HGH,Hangzhou East Station,JGK,Jinan West Station,2025-11-16 16:54:00,2025-11-16 20:03:00,189,G36,High-Speed Train,Second Class Seat,Sufficient,442.0,1,440
