origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Ningbo,Zhengzhou,2025-11-12,NGH,Ningbo Station,ENH,Hefei South Station,2025-11-12 15:42:00,2025-11-12 19:02:00,200,G582,High-Speed Train,Second Class Seat,Sufficient,488.5,1,678
Ningbo,Zhengzhou,2025-11-12,ENH,Hefei South Station,ZAF,Zhengzhou East Station,2025-11-12 19:36:00,2025-11-12 22:40:00,184,G1906,High-Speed Train,Second Class Seat,Sufficient,488.5,2,678
Ningbo,Zhengzhou,2025-11-12,NGH,Ningbo Station,ZAF,Zhengzhou East Station,2025-11-12 07:21:00,2025-11-12 14:15:00,414,G3136,High-Speed Train,Second Class Seat,Sufficient,594.5,1,688
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,NGH,Ningbo Station,2025-11-14 14:31:00,2025-11-14 20:31:00,360,G3138,High-Speed Train,Second Class Seat,Sufficient,594.5,1,700
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,HGH,Hangzhou East Station,2025-11-14 06:40:00,2025-11-14 12:38:00,358,G1961,High-Speed Train,Second Class Seat,Sufficient,482.5,1,693
Zhengzhou,Ningbo,2025-11-14,HGH,Hangzhou East Station,NGH,Ningbo Station,2025-11-14 13:18:00,2025-11-14 14:26:00,68,D3291,Electric Multiple Unit,Second Class Seat,Sufficient,482.5,2,693
Zhengzhou,Ningbo,2025-11-14,ZZF,Zhengzhou Station,FXU,Fuyang West Station,2025-11-14 11:51:00,2025-11-14 13:43:00,112,G3205,High-Speed Train,Second Class Seat,Sufficient,471.0,1,698
Zhengzhou,Ningbo,2025-11-14,FXU,Fuyang West Station,NGH,Ningbo Station,2025-11-14 14:20:00,2025-11-14 19:47:00,327,D5533,Electric Multiple Unit,Second Class Seat,Sufficient,471.0,2,698
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,NGH,Ningbo Station,2025-11-14 06:40:00,2025-11-14 13:38:00,418,G1961,High-Speed Train,Second Class Seat,Sufficient,495.5,1,692
Zhengzhou,Ningbo,2025-11-14,ZZF,Zhengzhou Station,NGH,Ningbo Station,2025-11-14 14:11:00,2025-11-14 20:31:00,380,G3138,High-Speed Train,Second Class Seat,Sufficient,601.0,1,702
Zhengzhou,Ningbo,2025-11-14,ZIF,Zhengzhou Aviation Port Station,ENH,Hefei South Station,2025-11-14 12:50:00,2025-11-14 15:37:00,167,G2227,High-Speed Train,Second Class Seat,Sufficient,494.0,1,696
Zhengzhou,Ningbo,2025-11-14,ENH,Hefei South Station,NGH,Ningbo Station,2025-11-14 15:59:00,2025-11-14 19:47:00,228,D5533,Electric Multiple Unit,Second Class Seat,Sufficient,494.0,2,696
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,WHH,Wuhu Station,2025-11-14 13:15:00,2025-11-14 16:26:00,191,G1959,High-Speed Train,Second Class Seat,Sufficient,505.5,1,694
Zhengzhou,Ningbo,2025-11-14,WHH,Wuhu Station,NGH,Ningbo Station,2025-11-14 16:48:00,2025-11-14 19:47:00,179,D5533,Electric Multiple Unit,Second Class Seat,Sufficient,505.5,2,694
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,NGH,Ningbo Station,2025-11-14 10:59:00,2025-11-14 17:38:00,399,G1896,High-Speed Train,Second Class Seat,Sufficient,579.5,1,701
Zhengzhou,Ningbo,2025-11-14,ZAF,Zhengzhou East Station,HNU,Huainan South Station,2025-11-14 14:09:00,2025-11-14 16:30:00,141,G3166,High-Speed Train,Second Class Seat,Sufficient,558.5,1,699
Zhengzhou,Ningbo,2025-11-14,HNU,Huainan South Station,NGH,Ningbo Station,2025-11-14 16:58:00,2025-11-14 20:40:00,222,G1963,High-Speed Train,Second Class Seat,Sufficient,558.5,2,699
Zhengzhou,Ningbo,2025-11-14,ZZF,Zhengzhou Station,NKH,Nanjing South Station,2025-11-14 08:26:00,2025-11-14 11:27:00,181,G370,High-Speed Train,无座,Sufficient,688.5,1,707
Zhengzhou,Ningbo,2025-11-14,NKH,Nanjing South Station,NGH,Ningbo Station,2025-11-14 12:38:00,2025-11-14 14:54:00,136,G197,High-Speed Train,First Class Seat,Sufficient,688.5,2,707
