origin,destination,distance_meters,duration_minutes,cost
"34.739600,113.546720","34.901524,113.668069",29600,44,114
"34.739600,113.546720","34.903556,113.670261",30010,45,116
"34.739600,113.546720","34.528476,113.856808",51550,77,202
"34.739600,113.546720","29.722563,106.657653",1196470,1795,4781
"34.739600,113.546720","34.525290,113.854665",51660,77,202
"34.739600,113.546720","29.554118,106.460662",1233840,1851,4931
"34.739600,113.546720","29.554115,106.460720",1233830,1851,4931
"34.739600,113.546720","29.554352,106.461010",1233780,1851,4931
"34.739600,113.546720","29.554039,106.461172",1233790,1851,4931
"34.739600,113.546720","29.554285,106.461607",1233720,1851,4930
"34.739600,113.546720","29.554124,106.461646",1233740,1851,4931
"34.739600,113.546720","29.611091,106.551772",1218760,1828,4871
"34.739600,113.546720","29.612523,106.549853",1218800,1828,4871
"34.739600,113.546720","29.613718,106.548901",1218760,1828,4871
"34.739600,113.546720","29.613983,106.548861",1218740,1828,4871
"34.739600,113.546720","29.613900,106.548621",1218770,1828,4871
"34.739600,113.546720","29.723243,106.640111",1198140,1797,4788
"34.739600,113.546720","29.707450,106.654578",1198360,1798,4789
"34.739600,113.546720","34.779601,113.699724",20540,31,78
"34.739600,113.546720","34.777006,113.702984",20820,31,79
"34.739600,113.546720","34.778131,113.706295",21270,32,81
"34.739600,113.546720","34.709485,113.791266",31640,47,122
"34.739600,113.546720","34.717864,113.796684",32160,48,124
"34.739600,113.546720","34.801028,113.659546",17310,26,65
"34.739600,113.546720","34.798775,113.662903",17480,26,66
"34.739600,113.546720","34.796972,113.654816",16460,25,61
"34.739600,113.546720","34.808448,113.658294",17840,27,67
"34.739600,113.546720","34.553254,113.855033",49000,73,192
"34.739600,113.546720","34.564853,113.861227",48600,73,190
"34.739600,113.546720","34.564947,113.861713",48650,73,190
"34.739600,113.546720","34.546613,113.863064",50440,76,197
"34.739600,113.546720","34.554199,113.849242",48310,72,189
"34.739600,113.546720","34.778205,113.730351",24240,36,93
"34.739600,113.546720","34.776039,113.731719",24330,36,93
"34.739600,113.546720","34.783912,113.729299",24350,37,93
"34.739600,113.546720","34.773675,113.735275",24690,37,94
"34.739600,113.546720","34.772469,113.733631",24450,37,93
"34.739600,113.546720","34.768346,113.732144",24130,36,92
"34.739600,113.546720","34.768286,113.731658",24070,36,92
"34.739600,113.546720","34.767189,113.730885",23940,36,91
"34.739600,113.546720","34.756461,113.770911",28800,43,111
"34.739600,113.546720","34.761525,113.771825",28990,43,112
"34.739600,113.546720","34.953667,113.512589",33610,50,130
"34.739600,113.546720","34.923788,113.514385",28970,43,111
"34.739600,113.546720","34.919063,113.515391",28220,42,108
"34.739600,113.546720","34.914813,113.516550",27550,41,106
"34.739600,113.546720","34.912985,113.515865",27280,41,105
"34.739600,113.546720","34.918067,113.537293",27810,42,107
"34.739600,113.546720","34.788263,113.672097",17730,27,67
"34.739600,113.546720","34.786308,113.672932",17700,27,66
"34.739600,113.546720","34.786292,113.671079",17490,26,66
"34.739600,113.546720","34.786256,113.671176",17500,26,66
"34.739600,113.546720","34.786608,113.670287",17410,26,65
"34.739600,113.546720","34.785268,113.668041",17070,26,64
"34.739600,113.546720","34.784879,113.666814",16900,25,63
"34.739600,113.546720","34.793421,113.677088",18660,28,70
"34.739600,113.546720","34.784943,113.679565",18400,28,69
"34.739600,113.546720","34.792621,113.678848",18810,28,71
"34.739600,113.546720","34.772895,113.724204",23280,35,89
"34.739600,113.546720","34.769787,113.726419",23460,35,89
"34.739600,113.546720","34.770632,113.719294",22590,34,86
"34.739600,113.546720","34.767928,113.723581",23050,35,88
"34.739600,113.546720","34.774628,113.718260",22610,34,86
"34.739600,113.546720","34.903629,113.676636",30460,46,117
"34.739600,113.546720","34.752061,113.686977",18050,27,68
"34.739600,113.546720","34.751635,113.677244",16800,25,63
"34.739600,113.546720","34.757702,113.678788",17130,26,64
"34.739600,113.546720","34.473496,112.952063",86730,130,343
"34.739600,113.546720","34.513012,112.952106",83940,126,331
"34.739600,113.546720","34.427016,112.929723",92850,139,367
"34.739600,113.546720","34.471305,113.017117",79680,120,314
"34.739600,113.546720","34.449754,113.018493",81350,122,321
"34.739600,113.546720","34.468766,113.028504",78660,118,310
"34.739600,113.546720","34.751860,113.666451",15430,23,57
"34.739600,113.546720","34.747498,113.663838",15030,23,56
"34.739600,113.546720","34.758202,113.666031",15530,23,58
"34.739600,113.546720","34.757771,113.665954",15510,23,58
"34.739600,113.546720","34.757768,113.665886",15500,23,58
"34.739600,113.546720","34.758578,113.666557",15610,23,58
"34.739600,113.546720","34.757501,113.666208",15540,23,58
"34.739600,113.546720","34.757365,113.665761",15480,23,58
"34.739600,113.546720","34.757262,113.666027",15510,23,58
"34.739600,113.546720","34.756973,113.665911",15480,23,58
"34.753775,113.690498","34.739600,113.546720",18520,28,70
"34.753775,113.690498","34.752186,113.666494",3080,5,15
"34.753775,113.690498","34.812300,113.789100",15550,23,58
"34.753775,113.690498","34.769100,113.753400",8390,13,31
"34.753775,113.690498","34.761890,113.687708",1310,16,0
"34.753775,113.690498","34.920000,113.630000",27010,41,104
"34.753775,113.690498","34.748659,113.688345",840,10,0
"34.753775,113.690498","34.871840,113.677764",18450,28,69
"34.753775,113.690498","34.892354,113.585469",25410,38,97
"34.753775,113.690498","34.751785,113.667704",2930,5,14
"34.753775,113.690498","34.749629,113.667658",2990,5,15
"34.753775,113.690498","34.749142,113.667796",2990,5,15
"34.753775,113.690498","34.754815,113.662798",3550,5,16
"34.753775,113.690498","34.755287,113.669676",2670,5,14
"34.753775,113.690498","34.754667,113.662403",3600,5,16
"34.753775,113.690498","34.756286,113.668080",2890,5,14
"34.753775,113.690498","34.756777,113.666316",3130,5,15
"34.753775,113.690498","34.783597,113.675687",5010,8,21
"34.753775,113.690498","34.756848,113.666241",3140,5,15
"34.753775,113.690498","34.740996,113.539988",19350,29,73
"34.753775,113.690498","34.739770,113.537534",19690,30,74
"34.753775,113.690498","34.740659,113.537609",19660,29,74
"34.753775,113.690498","34.739579,113.561973",16590,25,62
"34.753775,113.690498","34.739995,113.562140",16560,25,62
"34.753775,113.690498","34.739800,113.563173",16430,25,61
"34.753775,113.690498","34.740377,113.563327",16400,25,61
"34.753775,113.690498","34.770905,113.727350",5420,8,22
"34.753775,113.690498","34.771075,113.727225",5410,8,22
"34.753775,113.690498","34.770914,113.727493",5430,8,22
"34.753775,113.690498","34.771054,113.727309",5420,8,22
"34.753775,113.690498","34.770902,113.727580",5440,8,22
"34.753775,113.690498","34.757454,113.691651",590,7,0
"34.753775,113.690498","34.755083,113.685722",640,8,0
"34.753775,113.690498","34.750370,113.685219",860,10,0
"34.753775,113.690498","34.747760,113.691761",950,11,0
"34.753775,113.690498","34.752925,113.682675",1010,12,0
"34.753775,113.690498","34.761863,113.692708",1290,15,0
"34.753775,113.690498","34.761674,113.693653",1290,16,0
"34.753775,113.690498","34.761932,113.692486",1300,16,0
"34.753775,113.690498","34.747100,113.697080",1340,16,0
"34.753775,113.690498","34.755928,113.670393",2590,5,13
"34.753775,113.690498","34.748675,113.691225",800,10,0
"34.753775,113.690498","34.748684,113.681630",1380,17,0
"34.753775,113.690498","34.745025,113.680175",1900,23,0
"34.753775,113.690498","34.760065,113.682462",1420,17,0
"34.753775,113.690498","34.813115,113.795071",16250,24,61
"34.753775,113.690498","34.809266,113.793947",15800,24,59
"34.753775,113.690498","34.818459,113.794111",16640,25,62
"34.753775,113.690498","34.803494,113.786967",14560,22,54
"34.753775,113.690498","34.809780,113.800337",16530,25,62
"34.753775,113.690498","34.808834,113.797840",16180,24,60
"34.753775,113.690498","34.767625,113.751240",8060,12,30
"34.753775,113.690498","34.771566,113.754982",8700,13,32
"34.753775,113.690498","34.771871,113.755230",8740,13,32
"34.753775,113.690498","34.768486,113.749551",7890,12,29
"34.753775,113.690498","34.771881,113.755782",8810,13,32
"34.753775,113.690498","34.771175,113.757935",9040,14,33
"34.753775,113.690498","34.764000,113.754711",8370,13,31
"34.753775,113.690498","34.763882,113.754664",8360,13,31
"34.753775,113.690498","34.772309,113.759111",9240,14,33
"34.753775,113.690498","34.763443,113.756145",8530,13,31
"34.753775,113.690498","34.763326,113.684358",1680,20,0
"34.753775,113.690498","34.764882,113.689757",1730,21,0
"34.753775,113.690498","34.764738,113.684978",1850,22,0
"34.753775,113.690498","34.762887,113.692533",1440,17,0
"34.753775,113.690498","34.764980,113.691112",1750,21,0
"34.753775,113.690498","34.764942,113.691889",1750,21,0
"34.753775,113.690498","34.749825,113.660012",3950,6,17
"34.753775,113.690498","34.777780,113.722674",5560,8,22
"34.753775,113.690498","34.747991,113.699877",1500,18,0
"34.753775,113.690498","34.870717,113.670712",18380,28,69
"34.753775,113.690498","34.871556,113.665047",18620,28,70
"34.753775,113.690498","34.859568,113.678526",16540,25,62
"34.753775,113.690498","34.863435,113.659282",17530,26,66
"34.753775,113.690498","34.889033,113.574616",25740,39,99
"34.753775,113.690498","34.886025,113.569690",25730,39,99
"34.753775,113.690498","34.880231,113.572945",24760,37,95
"34.753775,113.690498","34.744171,113.652484",5090,8,21
"34.753775,113.690498","34.526573,113.855171",41180,62,160
"34.753775,113.690498","34.528534,113.843450",40170,60,156
"34.753775,113.690498","34.754747,113.783314",11870,18,43
"34.753775,113.690498","34.761864,113.772727",10590,16,38
"34.753775,113.690498","34.753801,113.774832",10790,16,39
"34.753775,113.690498","34.537244,113.826908",37970,57,147
"34.753775,113.690498","34.537354,113.833042",38320,57,149
"34.753775,113.690498","34.540161,113.830394",37770,57,147
"34.753775,113.690498","34.530293,113.823391",38730,58,151
"34.753775,113.690498","34.719198,113.764169",10850,16,39
"34.753775,113.690498","34.715080,113.765103",11290,17,41
"34.753775,113.690498","34.776594,113.704493",3980,6,18
"34.753775,113.690498","34.777542,113.706140",4210,6,18
"34.753775,113.690498","34.691973,113.804440",17470,26,65
"34.753775,113.690498","34.694179,113.788699",15620,23,58
"34.753775,113.690498","34.689808,113.779198",15100,23,56
"34.753775,113.690498","34.769988,113.864010",22330,34,85
"34.753775,113.690498","34.769990,113.864126",22350,34,85
"34.753775,113.690498","34.764509,113.745962",7290,11,27
"34.753775,113.690498","34.765092,113.744012",7070,11,27
"34.753775,113.690498","34.767275,113.746025",7410,11,28
"34.753775,113.690498","34.754245,113.770035",10170,15,36
"34.753775,113.690498","34.754378,113.771221",10330,15,37
"34.753775,113.690498","34.759727,113.853131",20820,31,79
"34.753775,113.690498","34.773371,113.856956",21510,32,82
"34.753775,113.690498","34.718823,113.770208",11560,17,42
"34.753775,113.690498","34.775187,113.415274",35350,53,137
"34.753775,113.690498","34.774763,113.428178",33710,51,130
"34.753775,113.690498","34.773975,113.428375",33670,51,130
"34.753775,113.690498","34.763862,113.693297",1610,19,0
"34.753775,113.690498","34.750025,113.723075",4210,6,18
"34.753775,113.690498","34.747665,113.725033",4520,7,19
"34.753775,113.690498","34.747658,113.724967",4510,7,19
"34.753775,113.690498","34.782608,113.677926",4770,7,20
"34.753775,113.690498","34.784425,113.679525",4970,7,21
"34.753775,113.690498","34.872199,113.648259",19210,29,72
"34.753775,113.690498","34.869788,113.636415",19340,29,73
"34.753775,113.690498","34.868938,113.636045",19230,29,73
"34.753775,113.690498","34.751907,113.440908",31920,48,123
"34.753775,113.690498","34.775577,113.858407",21740,33,83
"34.753775,113.690498","34.773400,113.854577",21200,32,80
"34.753775,113.690498","34.808010,113.658539",9380,14,34
"34.753775,113.690498","34.702484,113.789610",14990,22,56
"34.753775,113.690498","34.707160,113.765391",12020,18,44
"34.753775,113.690498","34.770663,113.735001",6270,9,24
"34.753775,113.690498","34.775698,113.858697",21780,33,83
"34.753775,113.690498","34.786040,113.956225",34350,52,133
"34.753775,113.690498","34.536927,113.826736",38000,57,148
"34.753775,113.690498","34.764990,113.745222",7210,11,27
"34.753775,113.690498","34.778263,113.730350",6360,10,25
"34.753775,113.690498","34.555751,113.860851",37760,57,147
"34.753775,113.690498","34.872278,113.648540",19210,29,72
"34.753775,113.690498","34.770996,113.727282",5410,8,22
"34.753775,113.690498","34.763800,113.693000",1590,19,0
"34.753775,113.690498","34.784188,113.677554",5020,8,21
"34.753775,113.690498","34.749650,113.724990",4460,7,19
"34.753775,113.690498","34.799899,113.660000",8170,12,30
"34.753775,113.690498","34.757727,113.773536",10640,16,38
"34.753775,113.690498","34.532732,113.827800",38640,58,150
"34.753775,113.690498","34.783427,113.420024",34890,52,135
"34.753775,113.690498","34.763200,113.863000",22110,33,84
"34.753775,113.690498","34.779780,113.702020",4310,6,19
"34.753775,113.690498","31.196029,121.339775",1141710,1713,4562
"34.753775,113.690498","34.528476,113.856808",41030,62,160
"34.753775,113.690498","29.722563,106.657653",1212220,1818,4844
"34.753775,113.690498","34.528476,113.856808",41030,62,160
"34.753775,113.690498","23.387375,113.307392",1770200,2655,7076
"34.753775,113.690498","34.759081,113.779558",11420,17,41
"34.753775,113.690498","34.744948,113.425242",33960,51,131
"34.753775,113.690498","29.609826,106.550943",1234700,1852,4934
"34.753775,113.690498","34.486036,113.932772",51970,78,203
"34.753775,113.690498","34.525290,113.854665",41320,62,161
"34.753775,113.690498","29.554118,106.460662",1249580,1874,4994
"34.753775,113.690498","29.500386,106.437901",1257490,1886,5026
"34.753775,113.690498","33.816780,113.087816",165180,248,656
"34.753775,113.690498","34.794453,113.623578",10650,16,38
"34.753775,113.690498","34.759081,113.779558",11420,17,41
"34.753775,113.690498","29.880729,107.075457",1153950,1731,4611
"34.753775,113.690498","34.789259,113.986234",38220,57,148
"34.753775,113.690498","34.768817,113.933939",31220,47,120
"34.753775,113.690498","34.786826,113.988821",38490,58,150
"34.753775,113.690498","34.756800,113.944461",32490,49,126
"34.753775,113.690498","34.805008,113.919082",30300,45,117
"34.753775,113.690498","34.902822,113.633591",24320,36,93
"34.753775,113.690498","34.897770,113.618020",24250,36,93
"34.753775,113.690498","34.897676,113.617674",24260,36,93
"34.753775,113.690498","34.901524,113.668069",23180,35,88
"34.753775,113.690498","34.903556,113.670261",23460,35,89
"34.753775,113.690498","34.528476,113.856808",41030,62,160
"34.753775,113.690498","29.722563,106.657653",1212220,1818,4844
"34.753775,113.690498","34.525290,113.854665",41320,62,161
"34.753775,113.690498","29.554118,106.460662",1249580,1874,4994
"34.753775,113.690498","29.554115,106.460720",1249570,1874,4994
"34.753775,113.690498","29.554352,106.461010",1249520,1874,4994
"34.753775,113.690498","29.554039,106.461172",1249540,1874,4994
"34.753775,113.690498","29.554285,106.461607",1249470,1874,4993
"34.753775,113.690498","29.554124,106.461646",1249480,1874,4994
"34.753775,113.690498","29.611091,106.551772",1234480,1852,4934
"34.753775,113.690498","29.612523,106.549853",1234530,1852,4934
"34.753775,113.690498","29.613718,106.548901",1234500,1852,4934
"34.753775,113.690498","29.613983,106.548861",1234470,1852,4933
"34.753775,113.690498","29.613900,106.548621",1234510,1852,4934
"34.753775,113.690498","29.723243,106.640111",1213910,1821,4851
"34.753775,113.690498","29.707450,106.654578",1214110,1821,4852
"34.753775,113.690498","34.779601,113.699724",4190,6,18
"34.753775,113.690498","34.777006,113.702984",3950,6,17
"34.753775,113.690498","34.778131,113.706295",4300,6,18
"34.753775,113.690498","34.709485,113.791266",14620,22,54
"34.753775,113.690498","34.717864,113.796684",14690,22,54
"34.753775,113.690498","34.801028,113.659546",8350,13,31
"34.753775,113.690498","34.798775,113.662903",7840,12,29
"34.753775,113.690498","34.796972,113.654816",8130,12,30
"34.753775,113.690498","34.808448,113.658294",9450,14,34
"34.753775,113.690498","34.553254,113.855033",37660,56,146
"34.753775,113.690498","34.564853,113.861227",36650,55,142
"34.753775,113.690498","34.564947,113.861713",36670,55,142
"34.753775,113.690498","34.546613,113.863064",39090,59,152
"34.753775,113.690498","34.554199,113.849242",37130,56,144
"34.753775,113.690498","34.778205,113.730351",6360,10,25
"34.753775,113.690498","34.776039,113.731719",6310,9,25
"34.753775,113.690498","34.783912,113.729299",6830,10,26
"34.753775,113.690498","34.773675,113.735275",6510,10,25
"34.753775,113.690498","34.772469,113.733631",6240,9,24
"34.753775,113.690498","34.768346,113.732144",5790,9,23
"34.753775,113.690498","34.768286,113.731658",5730,9,23
"34.753775,113.690498","34.767189,113.730885",5570,8,22
"34.753775,113.690498","34.756461,113.770911",10290,15,37
"34.753775,113.690498","34.761525,113.771825",10470,16,37
"34.753775,113.690498","34.953667,113.512589",38530,58,150
"34.753775,113.690498","34.923788,113.514385",34740,52,135
"34.753775,113.690498","34.919063,113.515391",34100,51,132
"34.753775,113.690498","34.914813,113.516550",33500,50,130
"34.753775,113.690498","34.912985,113.515865",33350,50,129
"34.753775,113.690498","34.918067,113.537293",32210,48,124
"34.753775,113.690498","34.788263,113.672097",5860,9,23
"34.753775,113.690498","34.786308,113.672932",5540,8,22
"34.753775,113.690498","34.786292,113.671079",5640,8,23
"34.753775,113.690498","34.786256,113.671176",5630,8,22
"34.753775,113.690498","34.786608,113.670287",5730,9,23
"34.753775,113.690498","34.785268,113.668041",5680,9,23
"34.753775,113.690498","34.784879,113.666814",5710,9,23
"34.753775,113.690498","34.793421,113.677088",6410,10,25
"34.753775,113.690498","34.784943,113.679565",5050,8,21
"34.753775,113.690498","34.792621,113.678848",6230,9,24
"34.753775,113.690498","34.772895,113.724204",5240,8,21
"34.753775,113.690498","34.769787,113.726419",5230,8,21
"34.753775,113.690498","34.770632,113.719294",4520,7,19
"34.753775,113.690498","34.767928,113.723581",4770,7,20
"34.753775,113.690498","34.774628,113.718260",4810,7,20
"34.753775,113.690498","34.903629,113.676636",23400,35,89
"34.753775,113.690498","34.752061,113.686977",520,6,0
"34.753775,113.690498","34.751635,113.677244",1730,21,0
"34.753775,113.690498","34.757702,113.678788",1620,19,0
"34.753775,113.690498","34.473496,112.952063",104180,156,412
"34.753775,113.690498","34.513012,112.952106",101730,153,403
"34.753775,113.690498","34.427016,112.929723",109970,165,435
"34.753775,113.690498","34.471305,113.017117",96830,145,383
"34.753775,113.690498","34.449754,113.018493",98260,147,389
"34.753775,113.690498","34.468766,113.028504",95720,144,378
"34.753775,113.690498","34.751860,113.666451",3090,5,15
"34.753775,113.690498","34.747498,113.663838",3550,5,16
"34.753775,113.690498","34.758202,113.666031",3200,5,15
"34.753775,113.690498","34.757771,113.665954",3200,5,15
"34.753775,113.690498","34.757768,113.665886",3210,5,15
"34.753775,113.690498","34.758578,113.666557",3150,5,15
"34.753775,113.690498","34.757501,113.666208",3160,5,15
"34.753775,113.690498","34.757365,113.665761",3210,5,15
"34.753775,113.690498","34.757262,113.666027",3180,5,15
"34.753775,113.690498","34.756973,113.665911",3180,5,15
