origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Nanning,Chongqing,2025-11-12,NNZ,Nanning Station,GIW,Guiyang Station,2025-11-12 08:17:00,2025-11-12 11:13:00,176,D1726,Electric Multiple Unit,Second Class Seat,Sufficient,396.0,1,328
Nanning,Chongqing,2025-11-12,GIW,Guiyang Station,CUW,Chongqing North Station,2025-11-12 11:47:00,2025-11-12 14:58:00,191,G3476,High-Speed Train,Second Class Seat,Sufficient,396.0,2,328
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,HIZ,Hechi West Station,2025-11-14 16:24:00,2025-11-14 20:01:00,217,G3433,High-Speed Train,Second Class Seat,Sufficient,368.0,1,343
Chongqing,Nanning,2025-11-14,HIZ,Hechi West Station,NRZ,Nanning North Station,2025-11-14 20:22:00,2025-11-14 21:06:00,44,G3579,High-Speed Train,Second Class Seat,Sufficient,368.0,2,343
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,NRZ,Nanning North Station,2025-11-14 09:21:00,2025-11-14 14:04:00,283,G3593,High-Speed Train,Second Class Seat,Sufficient,386.0,1,349
Chongqing,Nanning,2025-11-14,CUW,Chongqing North Station,CXW,Chongqing West Station,2025-11-14 15:29:00,2025-11-14 15:53:00,24,G3477,High-Speed Train,Second Class Seat,Sufficient,406.0,1,360
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,NFZ,Nanning East Station,2025-11-14 16:24:00,2025-11-14 20:59:00,275,G3433,High-Speed Train,Second Class Seat,Sufficient,406.0,2,360
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,KJW,Duyun East Station,2025-11-14 12:19:00,2025-11-14 15:10:00,171,D1825,Electric Multiple Unit,Second Class Seat,Sufficient,408.0,1,362
Chongqing,Nanning,2025-11-14,KJW,Duyun East Station,NFZ,Nanning East Station,2025-11-14 15:45:00,2025-11-14 17:52:00,127,G3437,High-Speed Train,Second Class Seat,Sufficient,408.0,2,362
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,NFZ,Nanning East Station,2025-11-14 15:59:00,2025-11-14 22:55:00,416,G3475,High-Speed Train,Second Class Seat,Sufficient,455.0,1,365
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,KQW,Guiyang North Station,2025-11-14 16:56:00,2025-11-14 19:09:00,133,G3473,High-Speed Train,Second Class Seat,Sufficient,341.0,1,341
Chongqing,Nanning,2025-11-14,KQW,Guiyang North Station,NFZ,Nanning East Station,2025-11-14 19:56:00,2025-11-14 22:55:00,179,G3475,High-Speed Train,Second Class Seat,Sufficient,341.0,2,341
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,KQW,Guiyang North Station,2025-11-14 15:01:00,2025-11-14 17:12:00,131,G2867,High-Speed Train,Second Class Seat,Sufficient,343.0,1,340
Chongqing,Nanning,2025-11-14,KQW,Guiyang North Station,NRZ,Nanning North Station,2025-11-14 17:38:00,2025-11-14 20:33:00,175,D1725,Electric Multiple Unit,Second Class Seat,Sufficient,343.0,2,340
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,NFZ,Nanning East Station,2025-11-14 07:09:00,2025-11-14 14:56:00,467,D1793,Electric Multiple Unit,Second Class Seat,Sufficient,437.5,1,363
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,NFZ,Nanning East Station,2025-11-14 11:30:00,2025-11-14 16:19:00,289,G3581,High-Speed Train,Second Class Seat,Sufficient,404.0,1,358
Chongqing,Nanning,2025-11-14,NFZ,Nanning East Station,NNZ,Nanning Station,2025-11-14 17:04:00,2025-11-14 17:15:00,11,D3786,Electric Multiple Unit,Second Class Seat,Sufficient,404.0,2,358
Chongqing,Nanning,2025-11-14,CXW,Chongqing West Station,KJW,Duyun East Station,2025-11-14 15:12:00,2025-11-14 18:12:00,180,G2249,High-Speed Train,Second Class Seat,Sufficient,378.0,1,353
Chongqing,Nanning,2025-11-14,KJW,Duyun East Station,NNZ,Nanning Station,2025-11-14 18:33:00,2025-11-14 21:12:00,159,D1725,Electric Multiple Unit,Second Class Seat,Sufficient,378.0,2,353
