origin,destination,distance_meters,duration_minutes,cost
"30.238845,120.145369","30.239330,120.171880",3570,5,16
"30.238845,120.145369","30.237432,120.171040",3460,5,16
"30.238845,120.145369","30.237205,120.171034",3460,5,16
"30.238845,120.145369","30.242989,120.165847",2830,5,14
"30.238845,120.145369","30.317787,120.136903",12340,19,45
"30.238845,120.145369","30.317777,120.136895",12340,19,45
"30.238845,120.145369","30.320706,120.141437",12750,19,47
"30.238845,120.145369","30.315401,120.138443",11950,18,43
"30.238845,120.145369","30.319066,120.144087",12490,19,46
"30.238845,120.145369","30.314744,120.137545",11860,18,43
"30.238845,120.145369","30.321992,120.137046",12990,19,48
"30.238845,120.145369","30.319020,120.145315",12480,19,46
"30.238845,120.145369","30.312099,120.142601",11410,17,41
"30.238845,120.145369","30.317507,120.129761",12420,19,45
"30.238845,120.145369","30.307864,120.135234",10830,16,39
"30.238845,120.145369","30.307912,120.136153",10820,16,39
"30.238845,120.145369","30.308787,120.134207",10990,16,40
"30.238845,120.145369","30.308955,120.133764",11030,17,40
"30.238845,120.145369","30.308920,120.133695",11020,17,40
"30.238845,120.145369","30.308929,120.133698",11020,17,40
"30.238845,120.145369","30.307053,120.137177",10680,16,38
"30.238845,120.145369","30.306812,120.137098",10640,16,38
"30.238845,120.145369","30.309394,120.133173",11100,17,40
"30.238845,120.145369","30.306462,120.136888",10590,16,38
"30.238845,120.145369","30.253352,120.162044",3180,5,15
"30.238845,120.145369","30.253583,120.163793",3380,5,16
"30.238845,120.145369","30.252058,120.163461",3190,5,15
"30.238845,120.145369","30.252050,120.163604",3200,5,15
"30.238845,120.145369","30.254685,120.162456",3370,5,16
"30.238845,120.145369","30.254843,120.161906",3340,5,16
"30.238845,120.145369","30.254945,120.162473",3400,5,16
"30.238845,120.145369","30.251796,120.163967",3210,5,15
"30.238845,120.145369","30.252520,120.164548",3340,5,16
"30.238845,120.145369","30.251744,120.164014",3210,5,15
"30.238845,120.145369","30.167875,120.101775",12510,19,46
"30.238845,120.145369","30.167977,120.101895",12490,19,46
"30.238845,120.145369","30.167158,120.102809",12540,19,46
"30.238845,120.145369","30.158534,120.075665",15630,23,58
"30.238845,120.145369","30.158514,120.075573",15640,23,58
"30.238845,120.145369","30.159263,120.075329",15570,23,58
"30.238845,120.145369","30.159634,120.077400",15350,23,57
"30.238845,120.145369","30.150950,120.078561",16370,25,61
"30.238845,120.145369","30.152280,120.072100",16700,25,62
"30.238845,120.145369","30.161054,120.078568",15080,23,56
"30.238845,120.145369","30.159157,120.070865",15950,24,59
"30.238845,120.145369","30.159292,120.070799",15940,24,59
"30.238845,120.145369","30.148904,120.079300",16590,25,62
"30.238845,120.145369","30.243500,120.166147",2890,5,14
"30.238845,120.145369","30.243770,120.166092",2890,5,14
"30.238845,120.145369","30.257620,120.092557",7680,12,29
"30.238845,120.145369","30.260346,120.095285",7520,11,28
"30.238845,120.145369","30.264739,120.094010",8000,12,30
"30.238845,120.145369","30.165000,120.285112",22040,33,84
"30.238845,120.145369","30.163626,120.284667",22100,33,84
"30.238845,120.145369","30.164001,120.283843",21970,33,83
"30.238845,120.145369","30.287817,120.080820",11550,17,42
"30.238845,120.145369","30.280132,120.087830",10060,15,36
"30.238845,120.145369","30.280408,120.069749",12050,18,44
"30.238845,120.145369","30.243917,120.178859",4570,7,19
"30.238845,120.145369","30.243913,120.179120",4610,7,19
"30.238845,120.145369","30.252475,120.222775",10620,16,38
"30.238845,120.145369","30.251193,120.216088",9700,15,35
"30.238845,120.145369","30.251041,120.215881",9670,15,35
"30.238845,120.145369","30.243947,120.182733",5090,8,21
"30.238845,120.145369","30.234878,120.431013",38420,58,149
"30.238845,120.145369","30.228891,120.426744",37880,57,147
"30.238845,120.145369","30.238984,120.446523",40500,61,158
"30.238845,120.145369","30.133758,120.084425",18300,27,69
"30.238845,120.145369","30.133470,120.084330",18350,28,69
"30.238845,120.145369","30.133196,120.084276",18390,28,69
"30.238845,120.145369","30.276928,120.188435",8290,12,30
"30.238845,120.145369","30.276300,120.190958",8460,13,31
"30.238845,120.145369","30.284710,120.189495",9280,14,33
"30.238845,120.145369","30.315386,120.312897",25480,38,98
"30.238845,120.145369","30.290834,120.199501",10880,16,39
"30.238845,120.145369","30.286830,120.202972",10760,16,39
"30.238845,120.145369","30.286020,120.193745",9810,15,35
"30.238845,120.145369","24.799145,118.586300",873700,1311,3490
"30.238845,120.145369","30.363108,120.058440",22600,34,86
"30.238845,120.145369","30.361073,120.058364",22330,34,85
"30.238845,120.145369","30.361060,120.059362",22260,33,85
"30.238845,120.145369","30.469781,119.769475",61990,93,244
"30.238845,120.145369","30.470169,119.768906",62080,93,244
"30.238845,120.145369","30.470213,119.764273",62590,94,246
"30.238845,120.145369","30.328490,120.066671",17510,26,66
"30.238845,120.145369","30.329625,120.070055",17380,26,65
"30.238845,120.145369","30.324328,120.063094",17300,26,65
"30.238845,120.145369","30.474024,120.196953",37260,56,145
"30.238845,120.145369","30.472472,120.194166",36960,55,143
"30.238845,120.145369","30.472333,120.192395",36890,55,143
"30.238845,120.145369","30.289940,120.207477",11530,17,42
"30.238845,120.145369","30.290107,120.209962",11790,18,43
"30.238845,120.145369","30.223249,119.716008",57800,87,227
"30.238845,120.145369","30.291007,120.217230",12620,19,46
"30.238845,120.145369","30.254777,120.165028",3630,5,16
"30.238845,120.145369","30.134343,120.087373",18040,27,68
"30.238845,120.145369","30.328002,120.066380",17480,26,66
"30.238845,120.145369","30.362351,120.058265",22510,34,86
"30.238845,120.145369","30.326706,120.098728",15050,23,56
"30.238845,120.145369","30.234250,119.769275",50590,76,198
"30.238845,120.145369","30.250852,120.220090",10220,15,36
"30.238845,120.145369","30.473480,120.196022",37150,56,144
"30.238845,120.145369","30.224400,119.710000",58600,88,230
"30.238845,120.145369","30.173400,120.292000",22200,33,84
"30.238845,120.145369","30.260256,119.951895",26230,39,101
"30.238845,120.145369","30.290085,120.198351",10690,16,38
"30.238845,120.145369","30.469522,119.769431",61970,93,243
"30.238845,120.145369","30.277893,120.184128",8010,12,30
"30.238845,120.145369","30.291855,120.215940",12580,19,46
"30.238845,120.145369","30.336458,120.197730",16750,25,63
"30.238845,120.145369","30.256100,120.165000",3770,6,17
"30.238845,120.145369","30.167198,120.103127",12520,19,46
"30.238845,120.145369","30.311759,120.090736",13520,20,50
"30.238845,120.145369","30.187200,120.237000",14720,22,54
"30.238845,120.145369","30.281383,120.079410",11070,17,40
"30.238845,120.145369","30.234708,120.432413",38610,58,150
"30.238845,120.145369","36.850971,117.211395",1097290,1646,4385
"30.238845,120.145369","38.964154,121.542585",1369990,2055,5476
"30.238845,120.145369","30.243482,120.182860",5090,8,21
"30.238845,120.145369","30.290846,120.212605",12130,18,44
"30.238845,120.145369","36.671528,116.990536",1081790,1623,4323
"30.238845,120.145369","36.747892,117.159918",1084700,1627,4334
"30.238845,120.145369","30.260867,120.091014",8070,12,30
"30.238845,120.145369","36.668846,116.891331",1086340,1630,4341
"30.238845,120.145369","30.172640,120.295589",22690,34,86
"30.238845,120.145369","30.234708,120.432413",38610,58,150
"30.238845,120.145369","36.850971,117.211395",1097290,1646,4385
"30.238845,120.145369","36.734155,117.148173",1083260,1625,4329
"30.238845,120.145369","36.731926,117.150068",1082850,1624,4327
"30.238845,120.145369","30.239055,120.446681",40520,61,158
"30.238845,120.145369","30.238608,120.449026",40840,61,159
"30.238845,120.145369","30.293504,120.217725",12920,19,47
"30.238845,120.145369","30.294025,120.217615",12970,19,47
"30.238845,120.145369","30.247432,120.180539",4920,7,20
"30.238845,120.145369","30.248660,120.184147",5430,8,22
"30.238845,120.145369","36.835934,117.211493",1095100,1643,4376
"30.238845,120.145369","36.670464,116.991246",1081600,1622,4322
"30.238845,120.145369","36.673875,116.989625",1082170,1623,4324
"30.238845,120.145369","36.668383,116.991011",1081320,1622,4321
"30.238845,120.145369","36.674974,116.987681",1082420,1624,4325
"30.238845,120.145369","36.667248,116.994704",1080970,1621,4319
"30.238845,120.145369","36.670811,116.888104",1086780,1630,4343
"30.238845,120.145369","36.670930,116.887761",1086820,1630,4343
"30.238845,120.145369","36.670465,116.886933",1086790,1630,4343
"30.238845,120.145369","36.670599,116.895862",1086360,1630,4341
"30.238845,120.145369","36.669900,116.897720",1086170,1629,4340
"30.238845,120.145369","30.296332,120.214228",12880,19,47
"30.238845,120.145369","30.294007,120.221586",13370,20,49
"30.238845,120.145369","30.166872,120.279363",21230,32,81
"30.238845,120.145369","30.165822,120.279667",21350,32,81
"30.238845,120.145369","30.255188,120.164276",3600,5,16
"30.238845,120.145369","30.255784,120.163643",3600,5,16
"30.238845,120.145369","30.257446,120.164191",3850,6,17
"30.238845,120.145369","30.254879,120.163811",3520,5,16
"30.238845,120.145369","30.187820,120.236510",14610,22,54
"30.238845,120.145369","30.183308,120.242379",15650,23,58
"30.238845,120.145369","30.182908,120.244566",15930,24,59
"30.238845,120.145369","30.183175,120.244795",15940,24,59
"30.238845,120.145369","30.181266,120.250331",16730,25,63
"30.238845,120.145369","30.334277,120.199426",16540,25,62
"30.238845,120.145369","30.333975,120.199975",16530,25,62
"30.238845,120.145369","30.334438,120.202280",16730,25,63
"30.238845,120.145369","30.340812,120.203005",17660,26,66
"30.238845,120.145369","30.231832,119.764750",51200,77,200
"30.238845,120.145369","30.237180,119.774576",49870,75,195
"30.238845,120.145369","30.235849,119.762951",51430,77,201
"30.238845,120.145369","30.236399,119.761933",51570,77,202
"30.238845,120.145369","30.228501,119.764985",51190,77,200
"30.238845,120.145369","30.227128,119.707367",58940,88,231
"30.238845,120.145369","30.230553,119.709896",58580,88,230
"30.238845,120.145369","30.217728,119.712612",58300,87,229
"30.238845,120.145369","30.260285,119.951716",26250,39,101
"30.238845,120.145369","30.263594,119.951196",26390,40,101
"30.238845,120.145369","30.263602,119.950276",26520,40,102
"30.238845,120.145369","30.260308,119.944722",27190,41,104
"30.238845,120.145369","30.253109,119.951232",26200,39,100
"30.238845,120.145369","30.308954,120.092521",13020,20,48
"30.238845,120.145369","30.308513,120.092344",12980,19,48
"30.238845,120.145369","30.308629,120.092693",12970,19,47
"30.238845,120.145369","30.308768,120.093242",12950,19,47
"30.238845,120.145369","30.308675,120.093125",12940,19,47
"30.238845,120.145369","30.326818,120.098915",15050,23,56
"30.238845,120.145369","30.327666,120.097585",15250,23,57
"30.238845,120.145369","30.328827,120.097531",15410,23,57
"30.238845,120.145369","30.323299,120.100110",14490,22,54
"30.238845,120.145369","30.330576,120.097787",15650,23,58
"30.243880,120.137960","30.238845,120.145369",1270,15,0
"30.243880,120.137960","30.254900,120.154700",2830,5,14
"30.243880,120.137960","30.255079,120.061159",10470,16,37
"30.243880,120.137960","30.240073,120.168923",4210,6,18
"30.243880,120.137960","30.316137,120.137682",11250,17,41
"30.243880,120.137960","30.308302,120.135337",10030,15,36
"30.243880,120.137960","30.253160,120.162484",3600,5,16
"30.243880,120.137960","30.155446,120.076690",16050,24,60
"30.243880,120.137960","30.242479,120.170779",4420,7,19
"30.243880,120.137960","30.232386,120.149789",2390,5,13
"30.243880,120.137960","30.238732,120.154521",2370,5,13
"30.243880,120.137960","30.236157,120.154292",2500,5,13
"30.243880,120.137960","30.230372,120.148032",2500,5,13
"30.243880,120.137960","30.240324,120.155890",2470,5,13
"30.243880,120.137960","30.230253,120.138864",2120,5,12
"30.243880,120.137960","30.234732,120.156845",2910,5,14
"30.243880,120.137960","30.240410,120.157740",2710,5,14
"30.243880,120.137960","30.230581,120.137300",2070,5,12
"30.243880,120.137960","30.239341,120.157948",2780,5,14
"30.243880,120.137960","30.247279,120.133313",820,10,0
"30.243880,120.137960","30.246209,120.132068",870,10,0
"30.243880,120.137960","30.247373,120.131962",970,12,0
"30.243880,120.137960","30.250209,120.140723",1050,13,0
"30.243880,120.137960","30.248263,120.131589",1100,13,0
"30.243880,120.137960","30.252574,120.137577",1350,16,0
"30.243880,120.137960","30.251519,120.131988",1430,17,0
"30.243880,120.137960","30.234669,120.133019",1580,19,0
"30.243880,120.137960","30.253808,120.133460",1660,20,0
"30.243880,120.137960","30.240230,120.126352",1660,20,0
"30.243880,120.137960","30.257141,120.158020",3400,5,16
"30.243880,120.137960","30.257779,120.157824",3440,5,16
"30.243880,120.137960","30.257475,120.159475",3580,5,16
"30.243880,120.137960","30.256048,120.160868",3620,5,16
"30.243880,120.137960","30.255517,120.161265",3620,5,16
"30.243880,120.137960","30.259038,120.159258",3710,6,17
"30.243880,120.137960","30.259017,120.159309",3710,6,17
"30.243880,120.137960","30.260575,120.153651",3350,5,16
"30.243880,120.137960","30.260378,120.157253",3650,5,17
"30.243880,120.137960","30.257225,120.161325",3770,6,17
"30.243880,120.137960","30.257882,120.060148",10690,16,38
"30.243880,120.137960","30.258014,120.060353",10670,16,38
"30.243880,120.137960","30.252592,120.054018",11370,17,41
"30.243880,120.137960","30.248028,120.061537",10300,15,37
"30.243880,120.137960","30.255298,120.052736",11600,17,42
"30.243880,120.137960","30.264967,120.059799",11010,17,40
"30.243880,120.137960","30.247866,120.052082",11570,17,42
"30.243880,120.137960","30.247608,120.049377",11930,18,43
"30.243880,120.137960","30.247398,120.048962",11980,18,44
"30.243880,120.137960","30.247268,120.048608",12030,18,44
"30.243880,120.137960","30.240719,120.169041",4210,6,18
"30.243880,120.137960","30.239312,120.169339",4280,6,18
"30.243880,120.137960","30.239071,120.169689",4330,6,19
"30.243880,120.137960","30.240777,120.170435",4390,7,19
"30.243880,120.137960","30.240648,120.171031",4480,7,19
"30.243880,120.137960","30.239810,120.171980",4620,7,19
"30.243880,120.137960","30.239330,120.171880",4620,7,19
"30.243880,120.137960","30.237432,120.171040",4560,7,19
"30.243880,120.137960","30.237205,120.171034",4570,7,19
"30.243880,120.137960","30.242989,120.165847",3750,6,17
"30.243880,120.137960","30.317787,120.136903",11510,17,42
"30.243880,120.137960","30.317777,120.136895",11500,17,42
"30.243880,120.137960","30.320706,120.141437",11970,18,43
"30.243880,120.137960","30.315401,120.138443",11130,17,40
"30.243880,120.137960","30.319066,120.144087",11730,18,43
"30.243880,120.137960","30.314744,120.137545",11030,17,40
"30.243880,120.137960","30.321992,120.137046",12160,18,44
"30.243880,120.137960","30.319020,120.145315",11740,18,43
"30.243880,120.137960","30.312099,120.142601",10640,16,38
"30.243880,120.137960","30.317507,120.129761",11510,17,42
"30.243880,120.137960","30.307864,120.135234",9970,15,36
"30.243880,120.137960","30.307912,120.136153",9970,15,36
"30.243880,120.137960","30.308787,120.134207",10120,15,36
"30.243880,120.137960","30.308955,120.133764",10150,15,36
"30.243880,120.137960","30.308920,120.133695",10140,15,36
"30.243880,120.137960","30.308929,120.133698",10140,15,36
"30.243880,120.137960","30.307053,120.137177",9830,15,35
"30.243880,120.137960","30.306812,120.137098",9800,15,35
"30.243880,120.137960","30.309394,120.133173",10220,15,36
"30.243880,120.137960","30.306462,120.136888",9740,15,35
"30.243880,120.137960","30.253352,120.162044",3560,5,16
"30.243880,120.137960","30.253583,120.163793",3790,6,17
"30.243880,120.137960","30.252058,120.163461",3660,5,17
"30.243880,120.137960","30.252050,120.163604",3680,6,17
"30.243880,120.137960","30.254685,120.162456",3700,6,17
"30.243880,120.137960","30.254843,120.161906",3640,5,17
"30.243880,120.137960","30.254945,120.162473",3720,6,17
"30.243880,120.137960","30.251796,120.163967",3710,6,17
"30.243880,120.137960","30.252520,120.164548",3820,6,17
"30.243880,120.137960","30.251744,120.164014",3710,6,17
"30.243880,120.137960","30.167875,120.101775",12790,19,47
"30.243880,120.137960","30.167977,120.101895",12770,19,47
"30.243880,120.137960","30.167158,120.102809",12850,19,47
"30.243880,120.137960","30.158534,120.075665",15710,24,58
"30.243880,120.137960","30.158514,120.075573",15720,24,58
"30.243880,120.137960","30.159263,120.075329",15640,23,58
"30.243880,120.137960","30.159634,120.077400",15440,23,57
"30.243880,120.137960","30.150950,120.078561",16530,25,62
"30.243880,120.137960","30.152280,120.072100",16790,25,63
"30.243880,120.137960","30.161054,120.078568",15170,23,56
"30.243880,120.137960","30.159157,120.070865",15980,24,60
"30.243880,120.137960","30.159292,120.070799",15970,24,59
"30.243880,120.137960","30.148904,120.079300",16760,25,63
"30.243880,120.137960","30.243500,120.166147",3790,6,17
"30.243880,120.137960","30.243770,120.166092",3780,6,17
"30.243880,120.137960","30.257620,120.092557",6470,10,25
"30.243880,120.137960","30.260346,120.095285",6290,9,24
"30.243880,120.137960","30.264739,120.094010",6740,10,26
"30.243880,120.137960","30.165000,120.285112",23300,35,89
"30.243880,120.137960","30.163626,120.284667",23360,35,89
"30.243880,120.137960","30.164001,120.283843",23230,35,89
"30.243880,120.137960","30.287817,120.080820",10290,15,37
"30.243880,120.137960","30.280132,120.087830",8790,13,32
"30.243880,120.137960","30.280408,120.069749",10790,16,39
"30.243880,120.137960","30.243917,120.178859",5500,8,22
"30.243880,120.137960","30.243913,120.179120",5540,8,22
"30.243880,120.137960","30.252475,120.222775",11480,17,42
"30.243880,120.137960","30.251193,120.216088",10570,16,38
"30.243880,120.137960","30.251041,120.215881",10540,16,38
"30.243880,120.137960","30.243947,120.182733",6020,9,24
"30.243880,120.137960","30.234878,120.431013",39440,59,153
"30.243880,120.137960","30.228891,120.426744",38910,58,151
"30.243880,120.137960","30.238984,120.446523",41500,62,162
"30.243880,120.137960","30.133758,120.084425",18600,28,70
"30.243880,120.137960","30.133470,120.084330",18640,28,70
"30.243880,120.137960","30.133196,120.084276",18680,28,70
"30.243880,120.137960","30.276928,120.188435",8520,13,31
"30.243880,120.137960","30.276300,120.190958",8730,13,32
"30.243880,120.137960","30.284710,120.189495",9400,14,34
"30.243880,120.137960","30.315386,120.312897",26020,39,100
"30.243880,120.137960","30.290834,120.199501",11040,17,40
"30.243880,120.137960","30.286830,120.202972",11010,17,40
"30.243880,120.137960","30.286020,120.193745",9960,15,35
"30.243880,120.137960","24.799145,118.586300",874210,1311,3492
"30.243880,120.137960","30.363108,120.058440",21420,32,81
"30.243880,120.137960","30.361073,120.058364",21150,32,80
"30.243880,120.137960","30.361060,120.059362",21080,32,80
"30.243880,120.137960","30.469781,119.769475",60720,91,238
"30.243880,120.137960","30.470169,119.768906",60820,91,239
"30.243880,120.137960","30.470213,119.764273",61330,92,241
"30.243880,120.137960","30.328490,120.066671",16290,24,61
"30.243880,120.137960","30.329625,120.070055",16170,24,60
"30.243880,120.137960","30.324328,120.063094",16070,24,60
"30.243880,120.137960","30.474024,120.196953",36690,55,142
"30.243880,120.137960","30.472472,120.194166",36380,55,141
"30.243880,120.137960","30.472333,120.192395",36310,54,141
"30.243880,120.137960","30.289940,120.207477",11780,18,43
"30.243880,120.137960","30.290107,120.209962",12060,18,44
"30.243880,120.137960","30.223249,119.716008",56840,85,223
"30.243880,120.137960","30.291007,120.217230",12940,19,47
"30.243880,120.137960","30.254777,120.165028",4020,6,18
"30.243880,120.137960","30.134343,120.087373",18360,28,69
"30.243880,120.137960","30.328002,120.066380",16250,24,61
"30.243880,120.137960","30.362351,120.058265",21330,32,81
"30.243880,120.137960","30.326706,120.098728",13930,21,51
"30.243880,120.137960","30.234250,119.769275",49610,74,194
"30.243880,120.137960","30.250852,120.220090",11100,17,40
"30.243880,120.137960","30.473480,120.196022",36580,55,142
"30.243880,120.137960","30.224400,119.710000",57640,86,226
"30.243880,120.137960","30.173400,120.292000",23450,35,89
"30.243880,120.137960","30.260256,119.951895",25150,38,96
"30.243880,120.137960","30.290085,120.198351",10850,16,39
"30.243880,120.137960","30.469522,119.769431",60700,91,238
"30.243880,120.137960","30.277893,120.184128",8160,12,30
"30.243880,120.137960","30.291855,120.215940",12870,19,47
"30.243880,120.137960","30.336458,120.197730",16500,25,62
"30.243880,120.137960","30.256100,120.165000",4100,6,18
"30.243880,120.137960","30.167198,120.103127",12820,19,47
"30.243880,120.137960","30.311759,120.090736",12330,18,45
"30.243880,120.137960","30.187200,120.237000",15980,24,60
"30.243880,120.137960","30.281383,120.079410",9800,15,35
"30.243880,120.137960","30.234708,120.432413",39630,59,154
"30.243880,120.137960","36.850971,117.211395",1096220,1644,4380
"30.243880,120.137960","38.964154,121.542585",1369330,2054,5473
"30.243880,120.137960","30.243482,120.182860",6040,9,24
"30.243880,120.137960","30.290846,120.212605",12420,19,45
"30.243880,120.137960","36.671528,116.990536",1080700,1621,4318
"30.243880,120.137960","36.747892,117.159918",1083620,1625,4330
"30.243880,120.137960","30.260867,120.091014",6840,10,26
"30.243880,120.137960","36.668846,116.891331",1085240,1628,4337
"30.243880,120.137960","30.172640,120.295589",23930,36,91
"30.243880,120.137960","30.234708,120.432413",39630,59,154
"30.243880,120.137960","36.850971,117.211395",1096220,1644,4380
"30.243880,120.137960","36.734155,117.148173",1082180,1623,4324
"30.243880,120.137960","36.731926,117.150068",1081770,1623,4323
"30.243880,120.137960","30.239055,120.446681",41530,62,162
"30.243880,120.137960","30.238608,120.449026",41840,63,163
"30.243880,120.137960","30.293504,120.217725",13220,20,48
"30.243880,120.137960","30.294025,120.217615",13250,20,49
"30.243880,120.137960","30.247432,120.180539",5750,9,23
"30.243880,120.137960","30.248660,120.184147",6260,9,24
"30.243880,120.137960","36.835934,117.211493",1094030,1641,4372
"30.243880,120.137960","36.670464,116.991246",1080510,1621,4318
"30.243880,120.137960","36.673875,116.989625",1081080,1622,4320
"30.243880,120.137960","36.668383,116.991011",1080220,1620,4316
"30.243880,120.137960","36.674974,116.987681",1081330,1622,4321
"30.243880,120.137960","36.667248,116.994704",1079880,1620,4315
"30.243880,120.137960","36.670811,116.888104",1085680,1629,4338
"30.243880,120.137960","36.670930,116.887761",1085720,1629,4338
"30.243880,120.137960","36.670465,116.886933",1085690,1629,4338
"30.243880,120.137960","36.670599,116.895862",1085260,1628,4337
"30.243880,120.137960","36.669900,116.897720",1085070,1628,4336
"30.243880,120.137960","30.296332,120.214228",13110,20,48
"30.243880,120.137960","30.294007,120.221586",13690,21,50
"30.243880,120.137960","30.166872,120.279363",22490,34,86
"30.243880,120.137960","30.165822,120.279667",22610,34,86
"30.243880,120.137960","30.255188,120.164276",3950,6,17
"30.243880,120.137960","30.255784,120.163643",3920,6,17
"30.243880,120.137960","30.257446,120.164191",4110,6,18
"30.243880,120.137960","30.254879,120.163811",3880,6,17
"30.243880,120.137960","30.187820,120.236510",15870,24,59
"30.243880,120.137960","30.183308,120.242379",16920,25,63
"30.243880,120.137960","30.182908,120.244566",17200,26,64
"30.243880,120.137960","30.183175,120.244795",17200,26,64
"30.243880,120.137960","30.181266,120.250331",17990,27,68
"30.243880,120.137960","30.334277,120.199426",16320,24,61
"30.243880,120.137960","30.333975,120.199975",16320,24,61
"30.243880,120.137960","30.334438,120.202280",16540,25,62
"30.243880,120.137960","30.340812,120.203005",17440,26,65
"30.243880,120.137960","30.231832,119.764750",50230,75,197
"30.243880,120.137960","30.237180,119.774576",48880,73,191
"30.243880,120.137960","30.235849,119.762951",50450,76,197
"30.243880,120.137960","30.236399,119.761933",50580,76,198
"30.243880,120.137960","30.228501,119.764985",50220,75,196
"30.243880,120.137960","30.227128,119.707367",57970,87,227
"30.243880,120.137960","30.230553,119.709896",57610,86,226
"30.243880,120.137960","30.217728,119.712612",57350,86,225
"30.243880,120.137960","30.260285,119.951716",25170,38,96
"30.243880,120.137960","30.263594,119.951196",25300,38,97
"30.243880,120.137960","30.263602,119.950276",25420,38,97
"30.243880,120.137960","30.260308,119.944722",26110,39,100
"30.243880,120.137960","30.253109,119.951232",25150,38,96
"30.243880,120.137960","30.308954,120.092521",11830,18,43
"30.243880,120.137960","30.308513,120.092344",11780,18,43
"30.243880,120.137960","30.308629,120.092693",11770,18,43
"30.243880,120.137960","30.308768,120.093242",11750,18,43
"30.243880,120.137960","30.308675,120.093125",11750,18,43
"30.243880,120.137960","30.326818,120.098915",13940,21,51
"30.243880,120.137960","30.327666,120.097585",14130,21,52
"30.243880,120.137960","30.328827,120.097531",14300,21,53
"30.243880,120.137960","30.323299,120.100110",13370,20,49
"30.243880,120.137960","30.330576,120.097787",14540,22,54
"30.254900,120.154700","30.238845,120.145369",2800,5,14
"30.254900,120.154700","30.243880,120.137960",2830,5,14
"30.254900,120.154700","30.255079,120.061159",12580,19,46
"30.254900,120.154700","30.240073,120.168923",3000,5,15
"30.254900,120.154700","30.316137,120.137682",9800,15,35
"30.254900,120.154700","30.308302,120.135337",8710,13,32
"30.254900,120.154700","30.253160,120.162484",1080,13,0
"30.254900,120.154700","30.155446,120.076690",18700,28,70
"30.254900,120.154700","30.242479,120.170779",2900,5,14
"30.254900,120.154700","30.232386,120.149789",3570,5,16
"30.254900,120.154700","30.238732,120.154521",2520,5,13
"30.254900,120.154700","30.236157,120.154292",2920,5,14
