origin,destination,distance_meters,duration_minutes,cost
"30.663869,104.053307","30.663924,104.053720",60,5,0
"30.663869,104.053307","30.663163,104.053746",120,5,0
"30.663869,104.053307","30.663338,104.054079",130,5,0
"30.663869,104.053307","30.663759,104.054408",150,5,0
"30.663869,104.053307","30.663520,104.054902",220,5,0
"30.663869,104.053307","30.664635,104.051670",250,5,0
"30.663869,104.053307","30.666555,104.052671",430,5,0
"30.663869,104.053307","30.667067,104.054643",530,6,0
"30.663869,104.053307","30.667881,104.055095",670,8,0
"30.663869,104.053307","30.667604,104.055896",680,8,0
"30.663869,104.053307","30.643241,104.048570",3270,5,15
"30.663869,104.053307","30.641445,104.050759",3510,5,16
"30.663869,104.053307","30.644238,104.045840",3220,5,15
"30.663869,104.053307","30.641334,104.050190",3530,5,16
"30.663869,104.053307","30.641064,104.047460",3640,5,17
"30.663869,104.053307","30.646589,104.055046",2700,5,14
"30.663869,104.053307","30.640353,104.051448",3670,6,17
"30.663869,104.053307","30.640688,104.047147",3700,6,17
"30.663869,104.053307","30.640652,104.047151",3710,6,17
"30.663869,104.053307","30.649528,104.053294",2230,5,12
"30.663869,104.053307","30.641888,104.055322",3430,5,16
"30.663869,104.053307","30.642444,104.056934",3370,5,16
"30.663869,104.053307","30.646767,104.056740",2700,5,14
"30.663869,104.053307","30.997876,103.617940",78040,117,308
"30.663869,104.053307","30.997252,103.616310",78140,117,308
"30.663869,104.053307","30.997217,103.616294",78140,117,308
"30.663869,104.053307","30.998295,103.622448",77640,116,306
"30.663869,104.053307","30.994976,103.621147",77420,116,305
"30.663869,104.053307","31.000353,103.623375",77760,117,307
"30.663869,104.053307","30.996065,103.622804",77370,116,305
"30.663869,104.053307","31.002128,103.622984",77980,117,308
"30.663869,104.053307","31.002286,103.623338",77970,117,307
"30.663869,104.053307","31.005590,103.617400",78900,118,311
"30.663869,104.053307","30.734411,104.145977",16570,25,62
"30.663869,104.053307","30.740664,104.154233",18040,27,68
"30.663869,104.053307","30.718200,104.150406",15510,23,58
"30.663869,104.053307","30.742216,104.138901",16730,25,63
"30.663869,104.053307","30.719208,104.157827",16430,25,61
"30.663869,104.053307","30.743926,104.136487",16710,25,62
"30.663869,104.053307","30.722332,104.134215",14150,21,52
"30.663869,104.053307","30.743057,104.135454",16520,25,62
"30.663869,104.053307","30.743751,104.136102",16660,25,62
"30.663869,104.053307","30.722241,104.134147",14130,21,52
"30.663869,104.053307","30.656754,104.059012",1350,16,0
"30.663869,104.053307","30.655140,104.057305",1460,18,0
"30.663869,104.053307","30.658649,104.059212",1130,14,0
"30.663869,104.053307","30.657032,104.060546",1440,17,0
"30.663869,104.053307","30.656958,104.060634",1460,17,0
"30.663869,104.053307","30.657078,104.054256",1060,13,0
"30.663869,104.053307","30.659150,104.060393",1200,14,0
"30.663869,104.053307","30.655064,104.053819",1370,16,0
"30.663869,104.053307","30.659877,104.062021",1320,16,0
"30.663869,104.053307","30.656085,104.064025",1880,23,0
"30.663869,104.053307","30.668445,104.053930",720,9,0
"30.663869,104.053307","30.668316,104.053617",690,8,0
"30.663869,104.053307","30.668202,104.054804",700,8,0
"30.663869,104.053307","30.669547,104.052615",890,11,0
"30.663869,104.053307","30.669813,104.058680",1170,14,0
"30.663869,104.053307","30.658970,104.065865",1850,22,0
"30.663869,104.053307","30.655996,104.066530",2150,5,12
"30.663869,104.053307","30.655767,104.067000",2230,5,12
"30.663869,104.053307","30.654259,104.065470",2210,5,12
"30.663869,104.053307","30.566550,103.954761",20100,30,76
"30.663869,104.053307","30.554132,103.963807",20870,31,79
"30.663869,104.053307","30.560751,103.967890",19710,30,74
"30.663869,104.053307","30.603137,104.068464",9670,15,35
"30.663869,104.053307","30.603004,104.068896",9700,15,35
"30.663869,104.053307","30.602824,104.068639",9720,15,35
"30.663869,104.053307","30.310654,104.443250",75890,114,299
"30.663869,104.053307","30.311414,104.442460",75730,114,299
"30.663869,104.053307","30.629527,104.144253",13300,20,49
"30.663869,104.053307","30.628600,104.137373",12530,19,46
"30.663869,104.053307","30.629440,104.144592",13350,20,49
"30.663869,104.053307","30.673265,104.040653",2240,5,12
"30.663869,104.053307","30.680634,104.043539",2920,5,14
"30.663869,104.053307","30.680798,104.043594",2940,5,14
"30.663869,104.053307","30.650189,104.115805",8640,13,32
"30.663869,104.053307","30.650067,104.115088",8550,13,31
"30.663869,104.053307","30.649995,104.116292",8710,13,32
"30.663869,104.053307","30.659966,104.070340",2360,5,13
"30.663869,104.053307","30.656822,104.068943",2360,5,13
"30.663869,104.053307","30.656857,104.070150",2510,5,13
"30.663869,104.053307","30.719985,104.037457",8990,13,33
"30.663869,104.053307","30.717008,104.043679",8370,13,31
"30.663869,104.053307","30.713392,104.029103",8360,13,31
"30.663869,104.053307","30.577264,104.186171",22330,33,85
"30.663869,104.053307","30.577615,104.185694",22240,33,85
"30.663869,104.053307","30.577756,104.184624",22120,33,84
"30.663869,104.053307","30.538190,104.085994",20050,30,76
"30.663869,104.053307","22.216553,113.549793",1864170,2796,7452
"30.663869,104.053307","22.215176,113.550900",1864440,2797,7453
"30.663869,104.053307","22.214949,113.550915",1864470,2797,7453
"30.663869,104.053307","22.267928,113.514842",1854900,2782,7415
"30.663869,104.053307","22.267749,113.516897",1855120,2783,7416
"30.663869,104.053307","22.268238,113.511327",1854510,2782,7414
"30.663869,104.053307","30.694211,104.074773",5530,8,22
"30.663869,104.053307","30.694215,104.074933",5540,8,22
"30.663869,104.053307","30.694346,104.074937",5560,8,22
"30.663869,104.053307","30.630040,104.144424",13290,20,49
"30.663869,104.053307","30.631295,104.146806",13510,20,50
"30.663869,104.053307","30.674188,103.966209",11770,18,43
"30.663869,104.053307","30.671590,103.963890",12030,18,44
"30.663869,104.053307","30.676000,103.966476",11780,18,43
"30.663869,104.053307","30.583217,104.055107",12560,19,46
"30.663869,104.053307","30.583470,104.055922",12520,19,46
"30.663869,104.053307","30.583094,104.056024",12580,19,46
"30.663869,104.053307","30.634241,104.109328",8810,13,32
"30.663869,104.053307","30.634097,104.109324",8820,13,32
"30.663869,104.053307","30.635842,104.111321",8910,13,32
"30.663869,104.053307","30.656802,104.070345",2530,5,13
"30.663869,104.053307","30.690944,104.015979",6540,10,25
"30.663869,104.053307","30.672262,104.049101",1420,17,0
"30.663869,104.053307","30.691375,104.024053",5800,9,23
"30.663869,104.053307","30.692356,104.023440",5970,9,24
"30.663869,104.053307","30.604775,103.910975",21170,32,80
"30.663869,104.053307","30.606584,103.905281",21740,33,83
"30.663869,104.053307","30.606834,103.919428",20010,30,76
"30.663869,104.053307","30.313922,104.493650",80360,121,317
"30.663869,104.053307","30.605060,103.911039",21140,32,80
"30.663869,104.053307","30.689192,104.020681",5880,9,23
"30.663869,104.053307","30.719884,104.037093",8990,13,33
"30.663869,104.053307","30.675771,104.042107",2380,5,13
"30.663869,104.053307","30.692840,104.073704",5270,8,21
"30.663869,104.053307","30.674292,104.045712",1910,23,0
"30.663869,104.053307","30.680784,104.082509",4710,7,20
"30.663869,104.053307","30.631383,104.144938",13270,20,49
"30.663869,104.053307","30.586284,104.068870",12260,18,45
"30.663869,104.053307","30.535812,104.084043",20360,31,77
"30.663869,104.053307","30.720419,103.992498",11990,18,44
"30.663869,104.053307","30.671197,104.051699",1160,14,0
"30.663869,104.053307","30.703684,104.165253",16220,24,60
"30.663869,104.053307","30.651108,104.115676",8590,13,31
"30.663869,104.053307","30.658737,104.069891",2360,5,13
"30.663869,104.053307","30.583178,104.055009",12560,19,46
"30.663869,104.053307","30.577312,104.186056",22310,33,85
"30.663869,104.053307","30.636233,104.108650",8570,13,31
"30.663869,104.053307","30.671525,103.969067",11340,17,41
"30.663869,104.053307","30.308016,104.446518",76490,115,302
"30.663869,104.053307","30.559807,103.951229",21200,32,80
"30.663869,104.053307","22.007696,113.380780",1871620,2807,7482
"30.663869,104.053307","28.838631,115.909413",1626560,2440,6502
"30.663869,104.053307","22.249091,113.594430",1864900,2797,7455
"30.663869,104.053307","30.628779,104.140947",12950,19,47
"30.663869,104.053307","30.606130,104.068469",9210,14,33
"30.663869,104.053307","22.988344,113.269097",1749770,2625,6995
"30.663869,104.053307","22.215378,113.549572",1864290,2796,7453
"30.663869,104.053307","22.234499,113.525641",1859760,2790,7435
"30.663869,104.053307","22.268481,113.515572",1854910,2782,7415
"30.663869,104.053307","30.667786,104.048691",870,10,0
"30.663869,104.053307","30.308016,104.446518",76490,115,302
"30.663869,104.053307","30.559807,103.951229",21200,32,80
"30.663869,104.053307","22.007696,113.380780",1871620,2807,7482
"30.663869,104.053307","22.234499,113.525641",1859760,2790,7435
"30.663869,104.053307","22.268481,113.515572",1854910,2782,7415
"30.663869,104.053307","22.233733,113.525141",1859790,2790,7435
"30.663869,104.053307","22.233734,113.524951",1859770,2790,7435
"30.663869,104.053307","22.235622,113.525102",1859580,2789,7434
"30.663869,104.053307","22.232598,113.525658",1859970,2790,7435
"30.663869,104.053307","22.233298,113.523801",1859710,2790,7434
"30.663869,104.053307","22.013366,113.376433",1870540,2806,7478
"30.663869,104.053307","22.013689,113.375864",1870450,2806,7477
"30.663869,104.053307","22.013375,113.374306",1870340,2806,7477
"30.663869,104.053307","22.010297,113.372098",1870480,2806,7478
"30.663869,104.053307","22.016380,113.381496",1870680,2806,7478
"30.663869,104.053307","30.720039,103.991253",12060,18,44
"30.663869,104.053307","30.720167,103.994756",11760,18,43
"30.663869,104.053307","30.717137,103.986927",12150,18,44
"30.663869,104.053307","30.714542,103.981170",12470,19,45
"30.663869,104.053307","30.721005,104.006071",10910,16,39
"30.663869,104.053307","30.535828,104.084206",20360,31,77
"30.663869,104.053307","30.531286,104.089490",21200,32,80
"30.663869,104.053307","30.541196,104.074985",19320,29,73
"30.663869,104.053307","30.530923,104.071109",20830,31,79
"30.663869,104.053307","30.671819,104.047888",1430,17,0
"30.663869,104.053307","30.677277,104.048361",2190,5,12
"30.663869,104.053307","30.677025,104.049125",2120,5,12
"30.663869,104.053307","30.322898,104.497013",79750,120,315
"30.663869,104.053307","30.660825,104.072888",2660,5,14
"30.663869,104.053307","30.703640,104.165866",16290,24,61
"30.663869,104.053307","30.702360,104.163727",15950,24,59
"30.663869,104.053307","30.703159,104.170767",16870,25,63
"30.663869,104.053307","30.698792,104.167676",16250,24,61
"30.663869,104.053307","30.708099,104.157657",15570,23,58
"30.663869,104.053307","30.585366,104.068797",12400,19,45
"30.663869,104.053307","30.584885,104.069257",12480,19,46
"30.663869,104.053307","30.587635,104.069899",12070,18,44
"30.663869,104.053307","30.585537,104.070614",12410,19,45
"30.663869,104.053307","30.678142,104.082509",4500,7,19
"30.663869,104.053307","30.671442,104.102739",6720,10,26
"30.663869,104.053307","30.670977,104.103082",6760,10,26
"30.663869,104.053307","30.669366,104.103257",6740,10,26
"30.663869,104.053307","30.669363,104.103266",6740,10,26
"30.663869,104.053307","30.670951,104.105327",7050,11,27
"30.663869,104.053307","30.668741,104.101897",6550,10,25
"30.663869,104.053307","30.668344,104.102354",6600,10,25
"30.663869,104.053307","30.671538,104.099031",6240,9,24
"30.663869,104.053307","30.673016,104.098345",6200,9,24
"30.663869,104.053307","30.674231,104.106859",7350,11,28
"30.663869,104.053307","30.674023,104.107079",7370,11,28
"30.663869,104.053307","30.654000,104.043000",2070,5,12
"30.663869,104.053307","30.654866,104.043991",1880,23,0
"30.663869,104.053307","30.653328,104.044438",2030,5,12
"30.663869,104.053307","30.655162,104.040142",2220,5,12
"30.663869,104.053307","30.651466,104.041438",2500,5,13
"30.663869,104.053307","30.655864,104.046463",1550,19,0
"30.663869,104.053307","30.658691,104.040627",1880,23,0
"30.663869,104.053307","30.659293,104.045525",1260,15,0
"30.663869,104.053307","30.658406,104.036686",2380,5,13
"30.663869,104.053307","30.660869,104.046495",1020,12,0
"30.663869,104.053307","30.656642,104.034225",2790,5,14
"30.663869,104.053307","30.645000,104.055000",2950,5,14
"30.663869,104.053307","30.646431,104.057996",2790,5,14
"30.663869,104.053307","30.644680,104.058466",3070,5,15
"30.663869,104.053307","30.643426,104.058332",3250,5,15
"30.663869,104.053307","30.644719,104.059247",3090,5,15
"30.663869,104.053307","30.900000,103.567000",74710,112,294
"30.663869,104.053307","30.902086,103.560549",75620,113,298
"30.663869,104.053307","30.887376,103.567795",73670,111,290
"30.663869,104.053307","30.996316,103.615948",78080,117,308
"30.663869,104.053307","30.992175,103.620509",77200,116,304
"30.663869,104.053307","30.992631,103.621756",77120,116,304
"30.663869,104.053307","30.992653,103.622990",77000,115,304
"30.645000,104.050000","30.654685,104.078817",4140,6,18
"30.645000,104.050000","30.663869,104.053307",2970,5,15
"30.645000,104.050000","30.644000,104.052000",310,5,0
"30.645000,104.050000","30.999000,103.617000",79920,120,315
"30.645000,104.050000","30.732000,104.150000",19040,29,72
"30.645000,104.050000","30.656990,104.057641",2130,5,12
"30.645000,104.050000","30.668365,104.053864",3670,6,17
"30.645000,104.050000","30.657297,104.063749",2660,5,14
"30.645000,104.050000","30.656882,104.058603",2180,5,12
"30.645000,104.050000","30.654170,104.078958",4130,6,18
"30.645000,104.050000","30.654531,104.077614",3980,6,18
