origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Shanghai,Zhuhai,2025-11-15,AOH,Shanghai Hongqiao Station,IZQ,Guangzhou South Station,2025-11-15 16:00:00,2025-11-15 22:29:00,389,G821,High-Speed Train,Second Class Seat,3,950,1,689
Shanghai,Zhuhai,2025-11-15,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-15 22:50:00,2025-11-15 23:54:00,64,C9891,Intercity Train,Second Class Seat,1,950,2,689
Shanghai,Zhuhai,2025-11-15,AOH,Shanghai Hongqiao Station,IZQ,Guangzhou South Station,2025-11-15 08:00:00,2025-11-15 14:39:00,399,G817,High-Speed Train,Second Class Seat,1,1014,1,693
Shanghai,Zhuhai,2025-11-15,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-15 15:24:00,2025-11-15 16:14:00,50,C7663,Intercity Train,Second Class Seat,2,1014,2,693
Shanghai,Zhuhai,2025-11-15,EGH,Jinshan North Station,CWQ,Changsha South Station,2025-11-15 11:57:00,2025-11-15 17:22:00,325,G1333,High-Speed Train,Second Class Seat,3,1140,1,708
Shanghai,Zhuhai,2025-11-15,CWQ,Changsha South Station,ZHQ,Zhuhai Station,2025-11-15 18:16:00,2025-11-15 21:55:00,219,G337,High-Speed Train,First Class Seat,3,1140,2,708
Shanghai,Zhuhai,2025-11-15,SHH,Shanghai Station,AOH,Shanghai Hongqiao Station,2025-11-15 09:35:00,2025-11-15 10:02:00,27,G7319,High-Speed Train,Second Class Seat,3,1030,1,707
Shanghai,Zhuhai,2025-11-15,AOH,Shanghai Hongqiao Station,ZHQ,Zhuhai Station,2025-11-15 10:18:00,2025-11-15 20:04:00,586,G1301,High-Speed Train,Second Class Seat,8,1030,2,707
Shanghai,Zhuhai,2025-11-15,AOH,Shanghai Hongqiao Station,ZHQ,Zhuhai Station,2025-11-15 10:18:00,2025-11-15 20:04:00,586,G1301,High-Speed Train,Second Class Seat,8,1012,1,704
Shanghai,Zhuhai,2025-11-15,AOH,Shanghai Hongqiao Station,CWQ,Changsha South Station,2025-11-15 14:00:00,2025-11-15 18:09:00,249,G819,High-Speed Train,Second Class Seat,2,989,1,698
Shanghai,Zhuhai,2025-11-15,CWQ,Changsha South Station,ZHQ,Zhuhai Station,2025-11-15 18:35:00,2025-11-15 22:25:00,230,G543,High-Speed Train,Second Class Seat,1,989,2,698
