origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Harbin,Beijing,2025-11-12,HRB,Taiping International Airport,YNT,Penglai Airport,2025-11-12 10:00:00,2025-11-12 12:00:00,120,QW6097,Qingdao Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1093,1,303
Harbin,Beijing,2025-11-12,YNT,Penglai Airport,PKX,Daxing International Airport,2025-11-12 14:35:00,2025-11-12 16:00:00,85,CA8684,Air China,Economy Class,Sufficient,737MAX8,Medium Aircraft,Boeing,1093,2,303
Beijing,Harbin,2025-11-16,PKX,Daxing International Airport,HRB,Taiping International Airport,2025-11-16 12:00:00,2025-11-16 14:05:00,125,CZ6220,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,350,1,313
Beijing,Harbin,2025-11-16,PEK,Capital International Airport,HRB,Taiping International Airport,2025-11-16 12:55:00,2025-11-16 14:55:00,120,SC5746,Shandong Airlines,Economy Class,Sufficient,737MAX8,Medium Aircraft,Boeing,540,1,322
Beijing,Harbin,2025-11-16,PEK,Capital International Airport,HRB,Taiping International Airport,2025-11-16 20:45:00,2025-11-16 22:25:00,100,CA1639,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,490,1,317
Beijing,Harbin,2025-11-16,PKX,Daxing International Airport,HRB,Taiping International Airport,2025-11-16 15:00:00,2025-11-16 17:15:00,135,3U1600,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,520,1,320
Beijing,Harbin,2025-11-16,PEK,Capital International Airport,HRB,Taiping International Airport,2025-11-16 06:40:00,2025-11-16 08:45:00,125,CA1621,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,300,1,305
Beijing,Harbin,2025-11-16,PKX,Daxing International Airport,HRB,Taiping International Airport,2025-11-16 15:00:00,2025-11-16 17:15:00,135,MF4960,Xiamen Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,473,1,319
Beijing,Harbin,2025-11-16,PKX,Daxing International Airport,PVG,Pudong International Airport,2025-11-16 13:00:00,2025-11-16 15:00:00,120,MU5196,China Eastern Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,938,1,327
Beijing,Harbin,2025-11-16,PVG,Pudong International Airport,HRB,Taiping International Airport,2025-11-16 16:05:00,2025-11-16 19:05:00,180,MU8303,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,938,2,327
Beijing,Harbin,2025-11-16,PKX,Daxing International Airport,HRB,Taiping International Airport,2025-11-16 07:00:00,2025-11-16 09:10:00,130,CZ6657,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,270,1,306
Beijing,Harbin,2025-11-16,PEK,Capital International Airport,HRB,Taiping International Airport,2025-11-16 20:45:00,2025-11-16 22:25:00,100,ZH1639,Shenzhen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,490,1,318
Beijing,Harbin,2025-11-16,PEK,Capital International Airport,HRB,Taiping International Airport,2025-11-16 07:25:00,2025-11-16 09:20:00,115,CA1689,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,320,1,311
