origin,destination,distance_meters,duration_minutes,cost
"29.557921,106.586915","29.563785,106.557302",4110,6,18
"29.557921,106.586915","29.494741,106.443631",21760,33,83
"29.557921,106.586915","29.495151,106.443675",21720,33,82
"29.557921,106.586915","29.564028,106.588688",980,12,0
"29.557921,106.586915","29.564844,106.588629",1100,13,0
"29.557921,106.586915","29.564286,106.587592",1000,12,0
"29.557921,106.586915","29.565099,106.588479",1140,14,0
"29.557921,106.586915","29.564998,106.587422",1100,13,0
"29.557921,106.586915","29.565492,106.587966",1190,14,0
"29.557921,106.586915","29.565585,106.588132",1200,14,0
"29.557921,106.586915","29.565057,106.587303",1110,13,0
"29.557921,106.586915","29.549118,106.497887",12130,18,44
"29.557921,106.586915","29.548330,106.503601",11380,17,41
"29.557921,106.586915","29.544963,106.495665",12520,19,46
"29.557921,106.586915","29.553287,106.508317",10670,16,38
"29.557921,106.586915","29.552872,106.508620",10630,16,38
"29.557921,106.586915","29.552893,106.508782",10610,16,38
"29.557921,106.586915","29.561637,106.498364",12000,18,44
"29.557921,106.586915","29.559808,106.504572",11150,17,40
"29.557921,106.586915","29.552817,106.509346",10530,16,38
"29.557921,106.586915","29.552710,106.510184",10420,16,37
"29.557921,106.586915","29.556611,106.580239",930,11,0
"29.557921,106.586915","29.489075,106.543050",12250,18,45
"29.557921,106.586915","29.490131,106.543338",12090,18,44
"29.557921,106.586915","29.492889,106.543652",11700,18,42
"29.557921,106.586915","29.493808,106.542002",11690,18,42
"29.557921,106.586915","29.494048,106.538564",11910,18,43
"29.557921,106.586915","29.494074,106.537215",12000,18,44
"29.557921,106.586915","29.478861,106.543759",13630,20,50
"29.557921,106.586915","29.490775,106.557375",11190,17,40
"29.557921,106.586915","29.502187,106.530448",11570,17,42
"29.557921,106.586915","29.503131,106.527694",11710,18,42
"29.557921,106.586915","29.503767,106.508263",13590,20,50
"29.557921,106.586915","29.509143,106.504845",13460,20,49
"29.557921,106.586915","29.509323,106.504574",13480,20,50
"29.557921,106.586915","29.509590,106.505644",13330,20,49
"29.557921,106.586915","29.509545,106.504658",13450,20,49
"29.557921,106.586915","29.497781,106.505004",14520,22,54
"29.557921,106.586915","29.500034,106.512033",13570,20,50
"29.557921,106.586915","29.497125,106.503175",14770,22,55
"29.557921,106.586915","29.508196,106.513382",12610,19,46
"29.557921,106.586915","29.508059,106.513658",12600,19,46
"29.557921,106.586915","29.558980,106.579620",1000,12,0
"29.557921,106.586915","29.561625,106.543987",5840,9,23
"29.557921,106.586915","29.558725,106.545358",5630,8,22
"29.557921,106.586915","29.558502,106.544684",5720,9,23
"29.557921,106.586915","29.556657,106.549174",5110,8,21
"29.557921,106.586915","29.587855,106.437853",20710,31,78
"29.557921,106.586915","29.582088,106.418818",23070,35,88
"29.557921,106.586915","29.581598,106.418562",23090,35,88
"29.557921,106.586915","29.594886,106.443680",20230,30,77
"29.557921,106.586915","29.582149,106.418282",23140,35,88
"29.557921,106.586915","29.581612,106.418359",23120,35,88
"29.557921,106.586915","29.571365,106.578267",2400,5,13
"29.557921,106.586915","29.571232,106.572945",2810,5,14
"29.557921,106.586915","29.571378,106.572315",2880,5,14
"29.557921,106.586915","29.571052,106.571561",2920,5,14
"29.557921,106.586915","29.574298,106.577472",2850,5,14
"29.557921,106.586915","29.571181,106.570596",3020,5,15
"29.557921,106.586915","29.575455,106.574497",3210,5,15
"29.557921,106.586915","29.575722,106.574538",3240,5,15
"29.557921,106.586915","29.576360,106.573830",3370,5,16
"29.557921,106.586915","29.507651,106.443274",20970,31,79
"29.557921,106.586915","29.723243,106.640111",26720,40,102
"29.557921,106.586915","29.707450,106.654578",25010,38,96
"29.557921,106.586915","29.707111,106.655343",25000,38,96
"29.557921,106.586915","29.611091,106.551772",9550,14,34
"29.557921,106.586915","29.612523,106.549853",9870,15,35
"29.557921,106.586915","29.613718,106.548901",10100,15,36
"29.557921,106.586915","29.419324,107.758920",160270,240,637
"29.557921,106.586915","29.424881,107.766342",161150,242,640
"29.557921,106.586915","29.426992,107.768010",161330,242,641
"29.557921,106.586915","29.507716,106.658284",12430,19,45
"29.557921,106.586915","29.508537,106.656703",12180,18,44
"29.557921,106.586915","29.511005,106.656941",11970,18,43
"29.557921,106.586915","29.583989,106.487790",14020,21,52
"29.557921,106.586915","29.586983,106.485939",14400,22,53
"29.557921,106.586915","29.593704,106.490396",14210,21,52
"29.557921,106.586915","29.619312,106.553365",10580,16,38
"29.557921,106.586915","29.619418,106.553466",10590,16,38
"29.557921,106.586915","29.640725,106.354438",34010,51,132
"29.557921,106.586915","29.636684,106.359101",33190,50,128
"29.557921,106.586915","29.635854,106.362623",32690,49,126
"29.557921,106.586915","29.698670,105.720554",119260,179,473
"29.557921,106.586915","29.697557,105.715508",119900,180,475
"29.557921,106.586915","29.701389,105.713638",120260,180,477
"29.557921,106.586915","29.470928,106.478045",20020,30,76
"29.557921,106.586915","29.466737,106.475215",20750,31,79
"29.557921,106.586915","29.473984,106.478278",19680,30,74
"29.557921,106.586915","29.540831,106.514441",10170,15,36
"29.557921,106.586915","29.540326,106.515742",10020,15,36
"29.557921,106.586915","29.539001,106.516697",9960,15,35
"29.557921,106.586915","29.596847,106.532222",9570,14,34
"29.557921,106.586915","29.638230,106.352458",34110,51,132
"29.557921,106.586915","29.699131,105.718021",119610,179,474
"29.557921,106.586915","29.519757,106.650916",10510,16,38
"29.557921,106.586915","29.608095,106.500893",14020,21,52
"29.557921,106.586915","29.559166,106.588133",250,5,0
"29.557921,106.586915","29.417406,107.766265",161300,242,641
"29.557921,106.586915","29.840700,106.079000",81580,122,322
"29.557921,106.586915","29.560682,106.545678",5600,8,22
"29.557921,106.586915","29.561246,106.577839",1330,16,0
"29.557921,106.586915","29.617252,106.552192",10360,16,37
"29.557921,106.586915","29.555068,106.549466",5090,8,21
"29.557921,106.586915","29.571345,106.495655",12530,19,46
"29.557921,106.586915","29.534221,106.493188",13220,20,48
"29.557921,106.586915","29.506233,106.656653",12410,19,45
"29.557921,106.586915","29.470839,106.474801",20360,31,77
"29.557921,106.586915","29.558200,106.582000",670,8,0
"29.557921,106.586915","29.540970,106.514986",10090,15,36
"29.557921,106.586915","29.508770,106.511598",12750,19,47
"29.557921,106.586915","29.587200,106.492000",13640,20,50
"29.557921,106.586915","23.387375,113.307392",1340920,2011,5359
"29.557921,106.586915","29.722563,106.657653",27360,41,105
"29.557921,106.586915","22.601718,108.187631",1105730,1659,4419
"29.557921,106.586915","25.099565,102.935835",858140,1287,3428
"29.557921,106.586915","22.601718,108.187631",1105730,1659,4419
"29.557921,106.586915","29.609826,106.550943",9430,14,34
"29.557921,106.586915","29.500386,106.437901",22080,33,84
"29.557921,106.586915","22.841826,108.413527",1076130,1614,4300
"29.557921,106.586915","22.826972,108.314849",1075210,1613,4296
"29.557921,106.586915","26.625708,106.665579",456590,685,1822
"29.557921,106.586915","26.556570,106.702433",467500,701,1866
"29.557921,106.586915","23.156387,108.236839",1022730,1534,4087
"29.557921,106.586915","29.484365,106.673014",16340,25,61
"29.557921,106.586915","24.711605,108.175308",785840,1179,3139
"29.557921,106.586915","29.722563,106.657653",27360,41,105
"29.557921,106.586915","22.601718,108.187631",1105730,1659,4419
"29.557921,106.586915","22.824902,108.316670",1075580,1613,4298
"29.557921,106.586915","22.823068,108.315694",1075830,1614,4299
"29.557921,106.586915","22.823026,108.315592",1075840,1614,4299
"29.557921,106.586915","22.822561,108.316658",1075940,1614,4299
"29.557921,106.586915","22.825418,108.320948",1075640,1613,4298
"29.557921,106.586915","23.145318,108.244782",1024660,1537,4094
"29.557921,106.586915","23.168317,108.244796",1021170,1532,4080
"29.557921,106.586915","22.840626,108.409876",1076200,1614,4300
"29.557921,106.586915","22.836109,108.408937",1076850,1615,4303
"29.557921,106.586915","22.833173,108.416626",1077550,1616,4306
"29.557921,106.586915","22.832503,108.410794",1077460,1616,4305
"29.557921,106.586915","22.831775,108.402232",1077290,1616,4305
"29.557921,106.586915","22.601134,108.185224",1105750,1659,4419
"29.557921,106.586915","29.571137,106.495479",12550,19,46
"29.557921,106.586915","29.571132,106.495098",12600,19,46
"29.557921,106.586915","29.570568,106.496016",12460,19,45
"29.557921,106.586915","29.570554,106.496218",12440,19,45
"29.557921,106.586915","29.570361,106.496230",12430,19,45
"29.557921,106.586915","29.518597,106.650948",10620,16,38
"29.557921,106.586915","29.521025,106.655075",10870,16,39
"29.557921,106.586915","29.514956,106.649604",10810,16,39
"29.557921,106.586915","29.516295,106.645686",10260,15,37
"29.557921,106.586915","29.596606,106.533409",9420,14,34
"29.557921,106.586915","29.595125,106.533775",9240,14,33
"29.557921,106.586915","29.594603,106.533677",9200,14,33
"29.557921,106.586915","29.595070,106.534734",9130,14,33
"29.557921,106.586915","29.592196,106.532752",9070,14,33
"29.557921,106.586915","29.534231,106.494157",13090,20,48
"29.557921,106.586915","29.532948,106.494136",13150,20,48
"29.557921,106.586915","29.535519,106.491531",13380,20,49
"29.557921,106.586915","29.531864,106.493634",13270,20,49
"29.557921,106.586915","29.530501,106.495484",13100,20,48
"29.557921,106.586915","29.510328,106.512090",12550,19,46
"29.557921,106.586915","29.510825,106.511575",12570,19,46
"29.557921,106.586915","29.509388,106.515217",12300,18,45
"29.557921,106.586915","29.608115,106.500923",14020,21,52
"29.557921,106.586915","29.605558,106.502295",13650,20,50
"29.557921,106.586915","29.607521,106.504246",13600,20,50
"29.557921,106.586915","29.610568,106.506288",13650,20,50
"29.557921,106.586915","29.609837,106.506846",13520,20,50
"29.557921,106.586915","29.840151,106.080101",81410,122,321
"29.557921,106.586915","29.840229,106.080209",81400,122,321
"29.557921,106.586915","29.840965,106.076691",81860,123,323
"29.557921,106.586915","29.839600,106.081637",81190,122,320
"29.557921,106.586915","29.842344,106.075063",82160,123,324
"29.541622,106.576856","29.557921,106.586915",2880,5,14
"29.541622,106.576856","29.562014,106.550513",4780,7,20
"29.541622,106.576856","29.561674,106.553277",4470,7,19
"29.541622,106.576856","29.563361,106.589421",3790,6,17
"29.541622,106.576856","29.551553,106.497421",10870,16,39
"29.541622,106.576856","29.488979,106.539867",9610,14,34
"29.541622,106.576856","29.504023,106.505799",11270,17,41
"29.541622,106.576856","29.585922,106.432707",20700,31,78
"29.541622,106.576856","29.569264,106.576790",4300,6,19
"29.541622,106.576856","29.561089,106.578870",3040,5,15
"29.541622,106.576856","29.561251,106.578230",3060,5,15
"29.541622,106.576856","29.561053,106.578091",3030,5,15
"29.541622,106.576856","29.562602,106.580798",3310,5,16
"29.541622,106.576856","29.561436,106.577164",3080,5,15
"29.541622,106.576856","29.561223,106.577220",3050,5,15
"29.541622,106.576856","29.561384,106.581577",3140,5,15
"29.541622,106.576856","29.557397,106.587080",2820,5,14
"29.541622,106.576856","29.559132,106.584040",2890,5,14
"29.541622,106.576856","29.555101,106.585600",2410,5,13
"29.541622,106.576856","29.557825,106.582875",2650,5,14
"29.541622,106.576856","29.562890,106.587738",3620,5,16
"29.541622,106.576856","29.562981,106.585820",3540,5,16
"29.541622,106.576856","29.563207,106.586046",3580,5,16
"29.541622,106.576856","29.563225,106.588275",3700,6,17
"29.541622,106.576856","29.560375,106.581225",2980,5,15
"29.541622,106.576856","29.541884,106.578847",270,5,0
"29.541622,106.576856","29.541583,106.580916",550,7,0
"29.541622,106.576856","29.541567,106.581252",600,7,0
"29.541622,106.576856","29.540327,106.582700",820,10,0
"29.541622,106.576856","29.537018,106.572562",920,11,0
"29.541622,106.576856","29.535687,106.575028",960,11,0
"29.541622,106.576856","29.538125,106.570225",1050,13,0
"29.541622,106.576856","29.548771,106.575784",1120,13,0
"29.541622,106.576856","29.534036,106.578180",1190,14,0
"29.541622,106.576856","29.548696,106.573429",1200,14,0
"29.541622,106.576856","29.583056,106.439680",19660,29,74
"29.541622,106.576856","29.583431,106.439710",19680,30,74
"29.541622,106.576856","29.576545,106.427053",21000,32,80
"29.541622,106.576856","29.572651,106.438974",19290,29,73
"29.541622,106.576856","29.560680,106.551088",4580,7,19
"29.541622,106.576856","29.562897,106.552496",4670,7,20
"29.541622,106.576856","29.559479,106.549782",4600,7,19
"29.541622,106.576856","29.564931,106.549439",5190,8,21
"29.541622,106.576856","29.562546,106.546935",5200,8,21
"29.541622,106.576856","29.558406,106.548331",4660,7,20
"29.541622,106.576856","29.557865,106.549087",4530,7,19
"29.541622,106.576856","29.559884,106.555045",4100,6,18
"29.541622,106.576856","29.559945,106.555127",4100,6,18
"29.541622,106.576856","29.565726,106.554520",4820,7,20
"29.541622,106.576856","29.558174,106.555240",3900,6,17
"29.541622,106.576856","29.558079,106.555388",3880,6,17
"29.541622,106.576856","29.563705,106.557315",4340,7,19
"29.541622,106.576856","29.558033,106.555405",3870,6,17
"29.541622,106.576856","29.563785,106.557302",4350,7,19
"29.541622,106.576856","29.494741,106.443631",19470,29,73
"29.541622,106.576856","29.495151,106.443675",19440,29,73
"29.541622,106.576856","29.564028,106.588688",3840,6,17
"29.541622,106.576856","29.564844,106.588629",3950,6,17
"29.541622,106.576856","29.564286,106.587592",3820,6,17
"29.541622,106.576856","29.565099,106.588479",3980,6,18
"29.541622,106.576856","29.564998,106.587422",3910,6,17
"29.541622,106.576856","29.565492,106.587966",4010,6,18
"29.541622,106.576856","29.565585,106.588132",4030,6,18
"29.541622,106.576856","29.565057,106.587303",3910,6,17
"29.541622,106.576856","29.549118,106.497887",10760,16,39
"29.541622,106.576856","29.548330,106.503601",9980,15,36
"29.541622,106.576856","29.544963,106.495665",11010,17,40
"29.541622,106.576856","29.553287,106.508317",9460,14,34
"29.541622,106.576856","29.552872,106.508620",9410,14,34
"29.541622,106.576856","29.552893,106.508782",9380,14,34
"29.541622,106.576856","29.561637,106.498364",11080,17,40
"29.541622,106.576856","29.559808,106.504572",10190,15,36
"29.541622,106.576856","29.552817,106.509346",9310,14,34
"29.541622,106.576856","29.552710,106.510184",9190,14,33
"29.541622,106.576856","29.556611,106.580239",2380,5,13
"29.541622,106.576856","29.489075,106.543050",9370,14,34
"29.541622,106.576856","29.490131,106.543338",9210,14,33
"29.541622,106.576856","29.492889,106.543652",8820,13,32
"29.541622,106.576856","29.493808,106.542002",8810,13,32
"29.541622,106.576856","29.494048,106.538564",9040,14,33
"29.541622,106.576856","29.494074,106.537215",9140,14,33
"29.541622,106.576856","29.478861,106.543759",10750,16,39
"29.541622,106.576856","29.490775,106.557375",8340,13,31
"29.541622,106.576856","29.502187,106.530448",8790,13,32
"29.541622,106.576856","29.503131,106.527694",8960,13,32
"29.541622,106.576856","29.503767,106.508263",11000,17,40
"29.541622,106.576856","29.509143,106.504845",10990,16,40
"29.541622,106.576856","29.509323,106.504574",11010,17,40
"29.541622,106.576856","29.509590,106.505644",10860,16,39
"29.541622,106.576856","29.509545,106.504658",10980,16,40
"29.541622,106.576856","29.497781,106.505004",11890,18,43
"29.541622,106.576856","29.500034,106.512033",10910,16,39
"29.541622,106.576856","29.497125,106.503175",12150,18,44
"29.541622,106.576856","29.508196,106.513382",10050,15,36
"29.541622,106.576856","29.508059,106.513658",10030,15,36
"29.541622,106.576856","29.558980,106.579620",2730,5,14
"29.541622,106.576856","29.561625,106.543987",5430,8,22
"29.541622,106.576856","29.558725,106.545358",5030,8,21
"29.541622,106.576856","29.558502,106.544684",5090,8,21
"29.541622,106.576856","29.556657,106.549174",4420,7,19
"29.541622,106.576856","29.587855,106.437853",20150,30,76
"29.541622,106.576856","29.582088,106.418818",22310,33,85
"29.541622,106.576856","29.581598,106.418562",22320,33,85
"29.541622,106.576856","29.594886,106.443680",19850,30,75
"29.541622,106.576856","29.582149,106.418282",22380,34,85
"29.541622,106.576856","29.581612,106.418359",22350,34,85
"29.541622,106.576856","29.571365,106.578267",4630,7,20
"29.541622,106.576856","29.571232,106.572945",4640,7,20
"29.541622,106.576856","29.571378,106.572315",4670,7,20
"29.541622,106.576856","29.571052,106.571561",4640,7,20
"29.541622,106.576856","29.574298,106.577472",5090,8,21
"29.541622,106.576856","29.571181,106.570596",4680,7,20
"29.541622,106.576856","29.575455,106.574497",5280,8,21
"29.541622,106.576856","29.575722,106.574538",5320,8,22
"29.541622,106.576856","29.576360,106.573830",5420,8,22
"29.541622,106.576856","29.507651,106.443274",18850,28,71
"29.541622,106.576856","29.723243,106.640111",29540,44,114
"29.541622,106.576856","29.707450,106.654578",27880,42,107
"29.541622,106.576856","29.707111,106.655343",27870,42,107
"29.541622,106.576856","29.611091,106.551772",11340,17,41
"29.541622,106.576856","29.612523,106.549853",11630,17,42
"29.541622,106.576856","29.613718,106.548901",11840,18,43
"29.541622,106.576856","29.419324,107.758920",161320,242,641
"29.541622,106.576856","29.424881,107.766342",162210,243,644
"29.541622,106.576856","29.426992,107.768010",162400,244,645
"29.541622,106.576856","29.507716,106.658284",12230,18,45
"29.541622,106.576856","29.508537,106.656703",11980,18,44
"29.541622,106.576856","29.511005,106.656941",11850,18,43
"29.541622,106.576856","29.583989,106.487790",13750,21,51
"29.541622,106.576856","29.586983,106.485939",14190,21,52
"29.541622,106.576856","29.593704,106.490396",14240,21,53
"29.541622,106.576856","29.619312,106.553365",12510,19,46
"29.541622,106.576856","29.619418,106.553466",12520,19,46
"29.541622,106.576856","29.640725,106.354438",33830,51,131
"29.541622,106.576856","29.636684,106.359101",32980,49,128
"29.541622,106.576856","29.635854,106.362623",32500,49,126
"29.541622,106.576856","29.698670,105.720554",118430,178,469
"29.541622,106.576856","29.697557,105.715508",119070,179,472
"29.541622,106.576856","29.701389,105.713638",119440,179,473
"29.541622,106.576856","29.470928,106.478045",17330,26,65
"29.541622,106.576856","29.466737,106.475215",18040,27,68
"29.541622,106.576856","29.473984,106.478278",17010,26,64
"29.541622,106.576856","29.540831,106.514441",8450,13,31
"29.541622,106.576856","29.540326,106.515742",8280,12,30
"29.541622,106.576856","29.539001,106.516697",8160,12,30
"29.541622,106.576856","29.596847,106.532222",10510,16,38
"29.541622,106.576856","29.638230,106.352458",33900,51,131
"29.541622,106.576856","29.699131,105.718021",118780,178,471
"29.541622,106.576856","29.519757,106.650916",10590,16,38
"29.541622,106.576856","29.608095,106.500893",14590,22,54
"29.541622,106.576856","29.559166,106.588133",3130,5,15
"29.541622,106.576856","29.417406,107.766265",162340,244,645
"29.541622,106.576856","29.840700,106.079000",81860,123,323
"29.541622,106.576856","29.560682,106.545678",5160,8,21
"29.541622,106.576856","29.561246,106.577839",3060,5,15
"29.541622,106.576856","29.617252,106.552192",12240,18,45
"29.541622,106.576856","29.555068,106.549466",4260,6,18
"29.541622,106.576856","29.571345,106.495655",11930,18,43
"29.541622,106.576856","29.534221,106.493188",11390,17,41
"29.541622,106.576856","29.506233,106.656653",12130,18,44
"29.541622,106.576856","29.470839,106.474801",17680,27,66
"29.541622,106.576856","29.558200,106.582000",2670,5,14
"29.541622,106.576856","29.540970,106.514986",8380,13,31
"29.541622,106.576856","29.508770,106.511598",10210,15,36
"29.541622,106.576856","29.587200,106.492000",13500,20,50
"29.541622,106.576856","23.387375,113.307392",1340140,2010,5356
"29.541622,106.576856","29.722563,106.657653",30210,45,116
"29.541622,106.576856","22.601718,108.187631",1103540,1655,4410
"29.541622,106.576856","25.099565,102.935835",855300,1283,3417
"29.541622,106.576856","22.601718,108.187631",1103540,1655,4410
"29.541622,106.576856","29.609826,106.550943",11180,17,40
"29.541622,106.576856","29.500386,106.437901",19890,30,75
"29.541622,106.576856","22.841826,108.413527",1074010,1611,4292
"29.541622,106.576856","22.826972,108.314849",1073060,1610,4288
"29.541622,106.576856","26.625708,106.665579",454090,681,1812
"29.541622,106.576856","26.556570,106.702433",465010,698,1856
"29.541622,106.576856","23.156387,108.236839",1020580,1531,4078
"29.541622,106.576856","29.484365,106.673014",15780,24,59
"29.541622,106.576856","24.711605,108.175308",783810,1176,3131
"29.541622,106.576856","29.722563,106.657653",30210,45,116
"29.541622,106.576856","22.601718,108.187631",1103540,1655,4410
"29.541622,106.576856","22.824902,108.316670",1073430,1610,4289
"29.541622,106.576856","22.823068,108.315694",1073680,1611,4290
"29.541622,106.576856","22.823026,108.315592",1073680,1611,4290
"29.541622,106.576856","22.822561,108.316658",1073790,1611,4291
"29.541622,106.576856","22.825418,108.320948",1073490,1610,4290
"29.541622,106.576856","23.145318,108.244782",1022510,1534,4086
"29.541622,106.576856","23.168317,108.244796",1019020,1529,4072
"29.541622,106.576856","22.840626,108.409876",1074070,1611,4292
"29.541622,106.576856","22.836109,108.408937",1074720,1612,4294
"29.541622,106.576856","22.833173,108.416626",1075420,1613,4297
"29.541622,106.576856","22.832503,108.410794",1075330,1613,4297
"29.541622,106.576856","22.831775,108.402232",1075160,1613,4296
"29.541622,106.576856","22.601134,108.185224",1103560,1655,4410
"29.541622,106.576856","29.571137,106.495479",11940,18,43
"29.541622,106.576856","29.571132,106.495098",11990,18,44
"29.541622,106.576856","29.570568,106.496016",11840,18,43
"29.541622,106.576856","29.570554,106.496218",11810,18,43
"29.541622,106.576856","29.570361,106.496230",11800,18,43
"29.541622,106.576856","29.518597,106.650948",10660,16,38
"29.541622,106.576856","29.521025,106.655075",11070,17,40
"29.541622,106.576856","29.514956,106.649604",10690,16,38
"29.541622,106.576856","29.516295,106.645686",10120,15,36
"29.541622,106.576856","29.596606,106.533409",10390,16,37
"29.541622,106.576856","29.595125,106.533775",10170,15,36
"29.541622,106.576856","29.594603,106.533677",10110,15,36
"29.541622,106.576856","29.595070,106.534734",10090,15,36
"29.541622,106.576856","29.592196,106.532752",9880,15,35
"29.541622,106.576856","29.534231,106.494157",11260,17,41
"29.541622,106.576856","29.532948,106.494136",11280,17,41
"29.541622,106.576856","29.535519,106.491531",11600,17,42
"29.541622,106.576856","29.531864,106.493634",11370,17,41
"29.541622,106.576856","29.530501,106.495484",11160,17,40
"29.541622,106.576856","29.510328,106.512090",10030,15,36
"29.541622,106.576856","29.510825,106.511575",10060,15,36
"29.541622,106.576856","29.509388,106.515217",9740,15,35
"29.541622,106.576856","29.608115,106.500923",14590,22,54
"29.541622,106.576856","29.605558,106.502295",14180,21,52
"29.541622,106.576856","29.607521,106.504246",14210,21,52
"29.541622,106.576856","29.610568,106.506288",14370,22,53
"29.541622,106.576856","29.609837,106.506846",14230,21,53
"29.541622,106.576856","29.840151,106.080101",81690,123,322
"29.541622,106.576856","29.840229,106.080209",81680,123,322
"29.541622,106.576856","29.840965,106.076691",82140,123,324
"29.541622,106.576856","29.839600,106.081637",81470,122,321
"29.541622,106.576856","29.842344,106.075063",82440,124,325
"29.562014,106.550513","29.557921,106.586915",4970,7,21
"29.562014,106.550513","29.541622,106.576856",4780,7,20
"29.562014,106.550513","29.561674,106.553277",380,5,0
"29.562014,106.550513","29.563361,106.589421",5270,8,21
"29.562014,106.550513","29.551553,106.497421",7370,11,28
"29.562014,106.550513","29.488979,106.539867",11460,17,41
"29.562014,106.550513","29.504023,106.505799",10870,16,39
"29.562014,106.550513","29.585922,106.432707",16380,25,61
"29.562014,106.550513","29.569264,106.576790",3730,6,17
"29.562014,106.550513","29.561089,106.578870",3840,6,17
"29.562014,106.550513","29.561251,106.578230",3750,6,17
"29.562014,106.550513","29.561053,106.578091",3740,6,17
"29.562014,106.550513","29.562602,106.580798",4100,6,18
"29.562014,106.550513","29.561436,106.577164",3610,5,16
"29.562014,106.550513","29.561223,106.577220",3620,5,16
"29.562014,106.550513","29.561384,106.581577",4210,6,18
"29.562014,106.550513","29.557397,106.587080",5000,8,21
"29.562014,106.550513","29.559132,106.584040",4560,7,19
"29.562014,106.550513","29.555101,106.585600",4870,7,20
"29.562014,106.550513","29.557825,106.582875",4430,7,19
"29.562014,106.550513","29.562890,106.587738",5040,8,21
"29.562014,106.550513","29.562981,106.585820",4780,7,20
"29.562014,106.550513","29.563207,106.586046",4810,7,20
"29.562014,106.550513","29.563225,106.588275",5120,8,21
"29.562014,106.550513","29.560375,106.581225",4170,6,18
"29.562014,106.550513","29.541884,106.578847",4950,7,20
"29.562014,106.550513","29.541583,106.580916",5200,8,21
"29.562014,106.550513","29.541567,106.581252",5240,8,21
"29.562014,106.550513","29.540327,106.582700",5510,8,22
"29.562014,106.550513","29.537018,106.572562",4900,7,20
"29.562014,106.550513","29.535687,106.575028",5270,8,21
"29.562014,106.550513","29.538125,106.570225",4580,7,19
"29.562014,106.550513","29.548771,106.575784",4000,6,18
"29.562014,106.550513","29.534036,106.578180",5750,9,23
"29.562014,106.550513","29.548696,106.573429",3730,6,17
"29.562014,106.550513","29.583056,106.439680",15360,23,57
"29.562014,106.550513","29.583431,106.439710",15370,23,57
"29.562014,106.550513","29.576545,106.427053",16870,25,63
"29.562014,106.550513","29.572651,106.438974",15190,23,56
"29.562014,106.550513","29.560680,106.551088",220,5,0
"29.562014,106.550513","29.562897,106.552496",300,5,0
"29.562014,106.550513","29.559479,106.549782",410,5,0
