origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Shanghai,Enshi,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 16:00:00,2025-11-12 17:20:00,80,MU2554,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,681,2,17
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,PVG,Pudong International Airport,2025-11-15 10:25:00,2025-11-15 12:25:00,120,9C8524,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,392,1,24
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,WUH,Tianhe International Airport,2025-11-15 11:30:00,2025-11-15 12:30:00,60,MU2460,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,645,1,29
Enshi,Shanghai,2025-11-15,WUH,Tianhe International Airport,SHA,Hongqiao International Airport,2025-11-15 13:30:00,2025-11-15 14:55:00,85,MU2521,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,645,2,29
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,SHA,Hongqiao International Airport,2025-11-15 18:05:00,2025-11-15 22:05:00,240,MU2553,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,627,1,25
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,SHA,Hongqiao International Airport,2025-11-15 18:05:00,2025-11-15 22:05:00,240,HO5689,Juneyao Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,690,1,27
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,TYN,Wusu International Airport,2025-11-15 11:10:00,2025-11-15 12:35:00,85,GJ8735,Loong Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,520,1,30
Enshi,Shanghai,2025-11-15,TYN,Wusu International Airport,SHA,Hongqiao International Airport,2025-11-15 19:50:00,2025-11-15 22:05:00,135,9C7756,Spring Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,520,2,30
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,SHA,Hongqiao International Airport,2025-11-15 18:05:00,2025-11-15 22:05:00,240,MF3308,Xiamen Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,640,1,26
Enshi,Shanghai,2025-11-15,ENH,Xujiaping Airport,WUH,Tianhe International Airport,2025-11-15 11:30:00,2025-11-15 12:30:00,60,MU2460,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,749,1,32
Enshi,Shanghai,2025-11-15,WUH,Tianhe International Airport,PVG,Pudong International Airport,2025-11-15 14:30:00,2025-11-15 16:10:00,100,MU2511,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,749,2,32
