restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
Courtyard Hotel Buffet Restaurant MoMo Cafe (Xuhui Branch),Shanghai,31.192142,121.434420,111.0,Food Service Related;Food Service Related,06:30,23:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.0
New Realm Smart Music Restaurant (Zhongjin International Plaza Building B Branch),Shanghai,31.190929,121.438549,112.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.3
Spit Garden Western Restaurant (Oriental Department Store Branch),Shanghai,31.193233,121.437851,118.0,Foreign Restaurant;Italian Restaurant,11:00,21:30,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.1
Jingyan Shanghai Cuisine,Shanghai,31.189239,121.433762,136.0,Chinese Restaurant;上海菜,16:30,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.4
Shilu (Shanghai Grand Gateway Plaza Branch),Shanghai,31.194031,121.436826,276.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.4
Spanish Restaurant (Metro City Branch),Shanghai,31.192663,121.439200,108.0,Foreign Restaurant;Foreign Restaurant|Cold Beverage Shop;Cold Beverage Shop,10:00,22:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.5
Bullfighter Western Restaurant (TPY Center Branch),Shanghai,31.193075,121.439044,149.0,Foreign Restaurant;Western Restaurant,11:00,21:30,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.5
You Dian Self-Service Restaurant (Xuhui Branch),Shanghai,31.188704,121.438533,98.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),"121.436099,31.191164",31.191164,121.436099,4.1
JSL Three Pepper Restaurant,Shanghai,31.228150,121.451818,47.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
KLAY Modern Indian Restaurant (Beijing West Road 1110 Lane Community Branch),Shanghai,31.229796,121.453432,253.0,Foreign Restaurant;Indian Cuisine,11:30,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.7
Rongfu Banquet (Nanyang Road Branch),Shanghai,31.228155,121.450517,1789.0,Chinese Restaurant;Jiangsu Cuisine,17:30,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Portman's Restaurant (Nanjing West Road Branch),Shanghai,31.227361,121.452182,411.0,Foreign Restaurant;Western Restaurant,06:30,22:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
gaga (Plaza 66 Branch),Shanghai,31.227553,121.453419,114.0,Foreign Restaurant;Western Restaurant,10:00,21:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Shangniu Society Beef & Liberty (Shanghai Center Branch),Shanghai,31.226513,121.451680,124.0,Foreign Restaurant;American Cuisine,11:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.8
bluefrog (Shanghai Golden Eagle International Shopping Center Branch),Shanghai,31.228598,121.455042,135.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
New Zhenjiang Select Restaurant Xiaolongbao House,Shanghai,31.231440,121.449851,42.0,Chinese Restaurant;Chinese Restaurant,06:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,3.9
Moose Garden (Jing'an Branch),Shanghai,31.226759,121.453859,482.0,Chinese Restaurant;上海菜,17:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.5
TSOO·Korean Fusion Cuisine (Jincang Mandarin Plaza Branch),Shanghai,31.227018,121.454325,100.0,Food Service Related;Food Service Related,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
PUTIEN (Bund Financial Center Branch),Shanghai,31.226065,121.497799,100.0,Chinese Restaurant;Fujian Cuisine|Accommodation Related;Accommodation Related,17:00,21:30,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.4
Encounter The Bund (BFC Bund Financial Center Branch),Shanghai,31.226455,121.498458,759.0,Chinese Restaurant;Fujian Cuisine,17:30,21:00,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.6
Shanghai Bund Restaurant (BFC Bund Financial Center Branch),Shanghai,31.227219,121.497657,714.0,Chinese Restaurant;Zhejiang Cuisine,17:00,21:00,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.8
MOON N BACK Farm Restaurant,Shanghai,31.225721,121.498254,171.0,Foreign Restaurant;Foreign Restaurant,11:30,22:00,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.6
Xin Rong Ji (BFC Bund Financial Center Branch),Shanghai,31.227300,121.497666,781.0,Chinese Restaurant;Zhejiang Cuisine,17:30,20:30,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.6
DA VITTORIO SHANGHAI,Shanghai,31.227327,121.497532,2315.0,Foreign Restaurant;Western Restaurant,18:00,21:30,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.6
Dongfa Dao Tea Ice Hall (BFC Bund Financial Center Branch),Shanghai,31.227591,121.497309,66.0,Chinese Restaurant;Cantonese Cuisine,10:30,21:00,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.5
Shanghai Bund Indigo Hotel·Quay Riverside Restaurant (Zhongshan East Second Road Branch),Shanghai,31.226183,121.500038,200.0,Food Service Related;Food Service Related,06:30,22:30,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,4.3
Shanghai Bund Indigo Hotel · CHAR Restaurant,Shanghai,31.226125,121.500094,701.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,3.9
Pier 16 No.3 Cruise Terminal Waterfront Buffet Restaurant,Shanghai,31.225600,121.501144,283.0,Chinese Restaurant;Chinese Restaurant,07:30,23:30,BFC Bund Finance Center,"121.497809,31.226435",31.226435,121.497809,3.9
Shanghai Tower Garden No. 5 Restaurant,Shanghai,31.233463,121.505183,215.0,Chinese Restaurant;Chinese Restaurant,09:00,18:30,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.2
Shang 9 · Shanghai Tower Sky Garden Branch,Shanghai,31.233622,121.505391,999.0,Chinese Restaurant;Cantonese Cuisine,11:00,23:00,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.0
Maison Lameloise (La Maison Lameloise) (Yincheng Road Branch),Shanghai,31.233748,121.505390,1800.0,Foreign Restaurant;Foreign Restaurant|糕饼店;糕饼店,11:30,13:30,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.5
Fresh King Terrace,Shanghai,31.233502,121.504997,942.0,商务住宅;住宅区;住宅小区|Food Service Related;Food Service Related,17:00,01:30,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.3
Food Republic (Shanghai Tower Branch),Shanghai,31.233773,121.505003,39.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.0
Jingpu Club (Shanghai Tower Branch),Shanghai,31.233410,121.505860,328.0,Entertainment Venue;KTV,11:00,21:00,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.5
Han Palace White-Collar Restaurant (Oriental Financial Center Branch),Shanghai,31.233024,121.503627,26.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,3.9
Jinmao Grand Hyatt ON56 Buffet Restaurant,Shanghai,31.235095,121.505881,430.0,Foreign Restaurant;Japanese Cuisine,06:30,22:00,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.5
Jinmao Sky Garden Restaurant (Jinmao Fashion Lifestyle Center Branch),Shanghai,31.235278,121.505340,233.0,Chinese Restaurant;Chinese Restaurant,16:30,21:30,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,4.7
Lujiazui Financial City White-Collar Restaurant Convenience Breakfast Cart,Shanghai,31.235458,121.505189,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Tower Observation Deck,"121.505317,31.233487",31.233487,121.505317,3.6
1886 German Automobile Restaurant (Lujiazui Riverside Branch),Shanghai,31.235556,121.496892,217.0,Food Service Related;Food Service Related,11:00,24:00,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.7
ELI FALAFEL Lebanese Restaurant (Fucheng Road Branch),Shanghai,31.235611,121.498066,146.0,Foreign Restaurant;Western Restaurant,11:00,22:30,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.7
BROWNSTONE Spanish Restaurant & Bar (Fucheng Branch),Shanghai,31.235445,121.498176,219.0,Foreign Restaurant;Western Restaurant,11:00,01:00,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.7
Oriental Pearl Revolving Restaurant,Shanghai,31.239881,121.499750,310.0,Chinese Restaurant;Chinese Restaurant|Casual Dining;Casual Dining,17:00,21:00,Pudong Art Museum,"121.496310,31.238115",31.238115,121.496310,4.6
New Australia Hong Kong-Style Restaurant (Yan'an West Road Branch),Shanghai,31.209294,121.423404,59.0,Chinese Restaurant;Chinese Restaurant|Cold Beverage Shop;Cold Beverage Shop,11:00,21:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.2
Fengyan Restaurant,Shanghai,31.210937,121.423222,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.2
Shangzhengyi Steamed Seafood (Shanghai Flagship Store),Shanghai,31.209011,121.423635,213.0,Chinese Restaurant;Seafood Restaurant,11:00,04:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.7
Xianqi Half-Step Tipsy Tavern (Dingxi Road Branch),Shanghai,31.208756,121.423945,99.0,Chinese Restaurant;Sichuan Cuisine,10:30,23:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.4
Shangzhengyi Steamed Seafood (Fu 1999·Dingxi Road Branch 2),Shanghai,31.208706,121.423959,302.0,Chinese Restaurant;Seafood Restaurant,11:00,24:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.8
"Kowloon City - Claypot Porridge, Stir-fried Dishes, BBQ, and Oysters",Shanghai,31.208650,121.423980,130.0,Chinese Restaurant;Chinese Restaurant,16:00,03:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.3
Yang's Qiqihar Barbecue (Dingxi Road Branch),Shanghai,31.207847,121.423854,100.0,Chinese Restaurant;Local Specialty Restaurant,11:00,03:30,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.5
Backyard Shanghai Cuisine · Fusion Dishes (Dingxi Road Branch),Shanghai,31.207835,121.423884,233.0,Chinese Restaurant;Hot Pot,16:30,01:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.4
Huxi Old Alley Noodle House,Shanghai,31.206976,121.423453,41.0,Chinese Restaurant;Local Specialty Restaurant,15:30,20:30,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.7
Little George Café (Yan'an West Road 1782 Lane No.1-4 Community Branch),Shanghai,31.207429,121.414777,92.0,Cafe;Cafe,11:00,21:00,Liu Haisu Art Museum,"121.419424,31.209504",31.209504,121.419424,4.6
HALO Star Immersive Sci-Fi Experience Restaurant (West Bund Phoenix Nest AI PLAZA Branch),Shanghai,31.164125,121.460612,386.0,Foreign Restaurant;Western Restaurant,10:00,22:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.4
Half Mountain Half Sea,Shanghai,31.165046,121.459341,214.0,Food Service Related;Food Service Related,17:00,21:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.5
Zens Tea Lounge Tea + French Cuisine (Shanghai West Bund Phoenix Nest Branch),Shanghai,31.163564,121.460866,123.0,Tea House;Tea House,10:00,21:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.1
New Brother·Modern Cantonese Cuisine (West Bund Phoenix Nest Branch),Shanghai,31.164067,121.459704,70.0,Cold Beverage Shop;Cold Beverage Shop|Chinese Restaurant;Chinese Restaurant,11:00,21:30,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.2
Yu Jian Huaiyang (West Bund Phoenix Nest Branch),Shanghai,31.164089,121.459497,173.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.3
4251 French South Home,Shanghai,31.168996,121.457576,166.0,Foreign Restaurant;French Restaurant,11:00,21:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.5
BegL Bagel Restaurant (Gate M West Bund Dream Center),Shanghai,31.161942,121.465505,59.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.7
MAX S FRIENDS Restaurant & Tavern (Greenland Huizhong Center Branch),Shanghai,31.164575,121.457751,79.0,Food Service Related;Food Service Related,09:00,24:00,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.3
Dao Gu Qing Fashion Select Restaurant (Greenland·Hui Center Branch),Shanghai,31.164997,121.457296,34.0,Food Service Related;Food Service Related,17:00,19:30,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.1
Brandy Western Restaurant BAR·A·MUNDI (Xingyang West Coast Center Branch),Shanghai,31.161453,121.462353,129.0,Foreign Restaurant;Foreign Restaurant,10:30,21:30,West Bund Museum,"121.463841,31.167682",31.167682,121.463841,4.4
Shanghai Museum Restaurant,Shanghai,31.228350,121.476185,51.0,Chinese Restaurant;Chinese Restaurant,09:00,17:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.4
New Bella Italian Restaurant (Dimei Plaza Branch),Shanghai,31.227746,121.472522,100.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,3.7
VIVANT French Restaurant,Shanghai,31.230323,121.477751,2557.0,Chinese Restaurant;Chinese Restaurant,18:00,22:30,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.4
TAGSIU Bistro American Craft Beer Restaurant,Shanghai,31.228070,121.479030,151.0,Foreign Restaurant;Western Restaurant,10:30,02:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.6
Shantek South Asian Restaurant (Middle Huaihai Road Branch),Shanghai,31.225186,121.477877,111.0,Foreign Restaurant;Foreign Restaurant,11:00,22:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.7
Mingmen Feast Seafood (Shanghai First Branch),Shanghai,31.225699,121.478956,438.0,Chinese Restaurant;Seafood Restaurant,17:30,21:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.7
Yuan Yuan (Huaihai Road Branch),Shanghai,31.224328,121.475477,180.0,商务住宅;住宅区;住宅小区|Chinese Restaurant;Chinese Restaurant,17:00,21:30,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.6
Fuwan Vietnamese Restaurant (Lippo Plaza Branch),Shanghai,31.224208,121.475689,100.0,Foreign Restaurant;Foreign Restaurant,10:00,21:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.5
Shuiqing Tairong Thai Garden Restaurant,Shanghai,31.232164,121.476698,95.0,Foreign Restaurant;Foreign Restaurant,17:00,21:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.3
Minhua Ice Room (Shanghai Raffles City Plaza Branch),Shanghai,31.232148,121.477124,60.0,Fast Food Restaurant;Tea Restaurant,10:00,21:00,Shanghai Museum (People's Square Branch),"121.475497,31.228234",31.228234,121.475497,4.4
Tanjie All-Day Dining Restaurant (Shanghai Pudong International Airport Branch),Shanghai,31.146964,121.806694,98.0,Food Service Related;Food Service Related,11:00,21:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,4.1
Hopu Restaurant (Shanghai Pudong International Airport Branch),Shanghai,31.145856,121.812901,74.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,3.7
Halal Restaurant·Hui Xiang Maike,Shanghai,31.150616,121.809878,78.0,Chinese Restaurant;Halal Restaurant,07:30,22:00,Pudong International Airport,"121.808682,31.142267",31.142267,121.808682,4.3
Xinwang Tea Restaurant (Hongqiao Airport Branch),Shanghai,31.194382,121.346885,64.0,Fast Food Restaurant;Fast Food Restaurant,07:00,21:00,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,4.4
Staff Cafeteria,Shanghai,31.196204,121.350793,21.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,3.7
Baixiang Garden Hotel · Yuyuan Restaurant,Shanghai,31.192950,121.351000,100.0,Chinese Restaurant;Chinese Restaurant,17:30,20:30,Hongqiao International Airport,"121.339775,31.196029",31.196029,121.339775,4.1
Western Region Bayimu Flavor Restaurant,Shanghai,43.900713,87.478025,100.0,Chinese Restaurant;Halal Restaurant,11:00,21:00,Urumqi Tianshan International Airport,"87.481092,43.917012",43.917012,87.481092,3.6
Sutanbake Restaurant,Shanghai,43.899444,87.479503,37.0,Chinese Restaurant;Halal Restaurant,11:00,21:00,Urumqi Tianshan International Airport,"87.481092,43.917012",43.917012,87.481092,3.6
Junji Restaurant (Xianxia Dajun Branch),Shanghai,31.210069,121.376520,33.0,Chinese Restaurant;Local Specialty Restaurant,09:30,21:30,Atour Hotel Shanghai Hongqiao National Exhibition New Jing'an Metro Station,"121.373111,31.216722",31.216722,121.373111,3.9
Big Rooster Tavern · Modern Restaurant (Bailian West Suburb Shopping Center Branch),Shanghai,31.208912,121.371465,100.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Atour Hotel Shanghai Hongqiao National Exhibition New Jing'an Metro Station,"121.373111,31.216722",31.216722,121.373111,4.1
Saizeriya Italian Restaurant (Bailian West Suburb Shopping Center Branch),Shanghai,31.208694,121.371272,47.0,糕饼店;糕饼店,10:00,21:00,Atour Hotel Shanghai Hongqiao National Exhibition New Jing'an Metro Station,"121.373111,31.216722",31.216722,121.373111,4.4
Ultimate Family Ocean-Themed Restaurant (Oriental Fisherman's Wharf Branch),Shanghai,31.252747,121.532094,100.0,Fast Food Restaurant;Fast Food Restaurant,10:00,22:00,Atour Hotel Shanghai North Bund Riverside International Plaza (V4.0),"121.530663,31.252549",31.252549,121.530663,3.6
Baisha Island Taizhou Seafood Restaurant (Oriental Fisherman's Wharf International Center Branch),Shanghai,31.251694,121.532027,157.0,Chinese Restaurant;Seafood Restaurant,17:00,21:00,Atour Hotel Shanghai North Bund Riverside International Plaza (V4.0),"121.530663,31.252549",31.252549,121.530663,4.3
Shenjiang No.3 (Oriental Fisherman's Wharf International Center Branch),Shanghai,31.251070,121.531991,147.0,Chinese Restaurant;上海菜,17:00,22:00,Atour Hotel Shanghai North Bund Riverside International Plaza (V4.0),"121.530663,31.252549",31.252549,121.530663,4.3
Mercure Restaurant,Shanghai,30.950884,121.925054,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Wanxin Hotel by Haichang Penguin Shanghai Jinqiao,"121.930058,30.947674",30.947674,121.930058,3.7
Chuanhu Yuan Restaurant,Shanghai,31.189484,121.704637,100.0,Chinese Restaurant;Chinese Restaurant,08:00,22:00,Maxine Boutique Hotel (Shanghai International Tourism Resort Chuansha Metro Station Branch),"121.705627,31.188265",31.188265,121.705627,3.8
Shanghai Royal Court International Hotel · Seafood Buffet Restaurant (Xiuchuan Road Branch),Shanghai,31.184484,121.707936,153.0,Food Service Related;Food Service Related,17:30,22:00,Maxine Boutique Hotel (Shanghai International Tourism Resort Chuansha Metro Station Branch),"121.705627,31.188265",31.188265,121.705627,3.8
Jianhua Niangzi (Shanghai Chuansha Bailian Restaurant),Shanghai,31.185459,121.698869,33.0,Chinese Restaurant;西北菜|生活服务;美容美发店;美容美发店,10:00,22:00,Maxine Boutique Hotel (Shanghai International Tourism Resort Chuansha Metro Station Branch),"121.705627,31.188265",31.188265,121.705627,4.3
Jin Hui Longfor Restaurant (Longfor Shanghai Jin Hui Paradise Walk Branch),Shanghai,30.968325,121.511925,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Jinjiang Inn (Shanghai Fengxian Jinhui Longhu Tianjie Branch),"121.508332,30.965551",30.965551,121.508332,3.9
Jianhua Niangzi (Shanghai Longfor Jinhui Tianjie Restaurant),Shanghai,30.968457,121.512014,34.0,Chinese Restaurant;Chinese Restaurant|生活服务;美容美发店;美容美发店,10:00,21:30,Jinjiang Inn (Shanghai Fengxian Jinhui Longhu Tianjie Branch),"121.508332,30.965551",30.965551,121.508332,4.1
Starry Sky Yili Terrace Western Restaurant,Shanghai,31.227525,121.487825,392.0,Foreign Restaurant;Foreign Restaurant,16:00,24:00,Renaissance Shanghai Yu Garden Hotel,"121.487980,31.227537",31.227537,121.487980,4.5
Yu Garden Renaissance Yu Café Western Restaurant,Shanghai,31.227406,121.487800,160.0,Foreign Restaurant;Western Restaurant,06:00,24:00,Renaissance Shanghai Yu Garden Hotel,"121.487980,31.227537",31.227537,121.487980,4.2
Hua Gongfu Restaurant (New Shanghai City Plaza Branch),Shanghai,31.229302,121.487250,109.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Renaissance Shanghai Yu Garden Hotel,"121.487980,31.227537",31.227537,121.487980,4.1
Guangcheng Kee Hong Kong-style Tea Restaurant · Dim Sum · Rice Rolls · Fresh Congee (Beicai Branch),Shanghai,31.182624,121.555546,100.0,Food Service Related;Food Service Related,11:00,21:00,Fairfield by Marriott Shanghai Pudong South,"121.554214,31.182867",31.182867,121.554214,2.7
