origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,WEH,Dashuibo International Airport,2025-11-12 15:30:00,2025-11-12 17:15:00,105,FM9236,Shanghai Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,520,1,11
Changchun,Hangzhou,2025-11-12,WEH,Dashuibo International Airport,HGH,Xiaoshan International Airport,2025-11-12 21:05:00,2025-11-12 23:10:00,125,GJ8106,Loong Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,520,2,11
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 20:20:00,2025-11-16 23:30:00,190,CZ6406,China Southern Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,480,1,15
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 20:20:00,2025-11-16 23:30:00,190,MF1068,Xiamen Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,483,1,16
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 07:20:00,2025-11-16 10:25:00,185,CA8547,Air China,Economy Class,Sufficient,320,Medium Aircraft,Airbus,780,1,19
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 17:05:00,2025-11-16 20:00:00,175,GJ8087,Loong Air,Economy Class,Sufficient,321,Medium Aircraft,Airbus,528,1,17
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 19:07:00,2025-11-16 22:07:00,180,MF8069,Xiamen Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,770,1,20
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 07:20:00,2025-11-16 10:25:00,185,ZH4747,Shenzhen Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1050,1,22
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 17:05:00,2025-11-16 20:00:00,175,TV2337,Tibet Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,540,1,18
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,YNT,Penglai Airport,2025-11-16 07:35:00,2025-11-16 09:35:00,120,GJ8821,Loong Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,730,1,24
Hangzhou,Changchun,2025-11-16,YNT,Penglai Airport,CGQ,Longjia International Airport,2025-11-16 11:05:00,2025-11-16 12:45:00,100,DR6537,Sunan Ruili Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,730,2,24
Hangzhou,Changchun,2025-11-16,HGH,Xiaoshan International Airport,CGQ,Longjia International Airport,2025-11-16 14:40:00,2025-11-16 17:40:00,180,3U2239,Sichuan Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,920,1,21
