origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Beijing,Hohhot,2025-11-18,PKX,Daxing International Airport,CGQ,Longjia International Airport,2025-11-18 17:00:00,2025-11-18 19:10:00,130,CZ6194,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,720,1,274
Beijing,Hohhot,2025-11-18,CGQ,Longjia International Airport,HET,Baita International Airport,2025-11-18 21:25:00,2025-11-18 23:40:00,135,CA8138,Air China,Economy Class,Sufficient,C909,Small Aircraft,COMAC,720,2,274
Beijing,Hohhot,2025-11-18,PEK,Capital International Airport,XIL,Xilinhot Airport,2025-11-18 11:00:00,2025-11-18 12:25:00,85,CA1109,Air China,Economy Class,Sufficient,C909,Small Aircraft,COMAC,859,1,276
Beijing,Hohhot,2025-11-18,XIL,Xilinhot Airport,HET,Baita International Airport,2025-11-18 15:15:00,2025-11-18 16:20:00,65,GS7403,Hainan Airlines | Tianjin Airlines,Economy Class,Sufficient,190,Medium Aircraft,Embraer,859,2,276
Beijing,Hohhot,2025-11-18,PEK,Capital International Airport,DLC,Zhoushuizi Airport,2025-11-18 15:30:00,2025-11-18 16:40:00,70,CA8910,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,617,1,272
Beijing,Hohhot,2025-11-18,DLC,Zhoushuizi Airport,HET,Baita International Airport,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,617,2,272
Beijing,Hohhot,2025-11-18,PKX,Daxing International Airport,DLC,Zhoushuizi Airport,2025-11-18 16:10:00,2025-11-18 17:30:00,80,CZ6122,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,520,1,269
Beijing,Hohhot,2025-11-18,DLC,Zhoushuizi Airport,HET,Baita International Airport,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,520,2,269
Beijing,Hohhot,2025-11-18,PEK,Capital International Airport,DLC,Zhoushuizi Airport,2025-11-18 11:40:00,2025-11-18 13:00:00,80,CA8904,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,617,1,273
Beijing,Hohhot,2025-11-18,DLC,Zhoushuizi Airport,HET,Baita International Airport,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,617,2,273
