restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Beauty Cultural & Creative Trendy Theme Restaurant,Dalian,38.924154,121.692508,100.0,Food Service Related;Food Service Related,10:00,21:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,3.8,Must-Eat Top 10;Online Queue
NT. Restaurant Nice Try,Dalian,38.924503,121.692622,100.0,Foreign Restaurant;Western Restaurant,11:00,22:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.0,Waiting Area;Birthday Package
Hengli Grand Hotel Tang Yue All-Day Dining Restaurant (Victoria Plaza Branch),Dalian,38.923274,121.689181,330.0,Foreign Restaurant;Japanese Cuisine,11:00,21:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.1,Must-Eat Top 10;Online Queue
Venice Rainbow Restaurant (Haichang · Oriental Water City Phase 2 Branch),Dalian,38.924863,121.690338,81.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.6,Birthday Package
Follow Restaurant,Dalian,38.925178,121.689201,176.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.4,Online Queue
Hengli Grand Hotel Fuyuan Chinese Restaurant,Dalian,38.923719,121.687731,145.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.1,Outdoor Seating;Online Queue
LEO Restaurant,Dalian,38.925394,121.689249,157.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.5,Birthday Package
DAPAULO · Italian Handmade Wood-Fired Pizza Restaurant,Dalian,38.925853,121.689406,100.0,Food Service Related;Food Service Related,11:00,24:00,Donggang Business District,"121.698262,38.918777",38.918777,121.698262,4.4,Private Room
Zhuya (Victory Plaza Branch),Dalian,38.920552,121.635167,19.0,Foreign Restaurant;Japanese Cuisine,09:01,21:00,Dalian Station,"121.633200,38.922471",38.922471,121.633200,4.1,Outdoor Seating
Izmir Turkish Cafe,Dalian,38.922057,121.629975,107.0,Foreign Restaurant;Foreign Restaurant,10:30,21:00,Dalian Station,"121.633200,38.922471",38.922471,121.633200,4.6,Outdoor Seating
Yao Music Restaurant (Kaisa Plaza Branch),Dalian,38.922450,121.636868,90.0,Chinese Restaurant;Chinese Restaurant,10:30,01:00,Dalian Station,"121.633200,38.922471",38.922471,121.633200,4.5,Waiting Area
Jiyang Foodie Freshly Stewed Nourishment Restaurant,Dalian,38.962616,121.543193,65.0,Fast Food Restaurant;Fast Food Restaurant,05:30,21:00,Zhoushuizi Airport,"121.542585,38.964154",38.964154,121.542585,4.5,Outdoor Seating
Max Restaurant,Dalian,38.971171,121.539136,100.0,Food Service Related;Food Service Related,06:00,19:00,Zhoushuizi Airport,"121.542585,38.964154",38.964154,121.542585,4.1,Private Room;Birthday Package
Dalian International Airport Hotel - Chinese Restaurant,Dalian,38.959840,121.550705,135.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhoushuizi Airport,"121.542585,38.964154",38.964154,121.542585,4.1,Must-Eat Top 10
Music Skewer Bar (Xianghe New Homeland Store),Dalian,38.956570,121.545269,100.0,Chinese Restaurant;Local Specialty Restaurant,11:00,21:00,Zhoushuizi Airport,"121.542585,38.964154",38.964154,121.542585,3.6,Private Room
Legendary Seafood Old Cuisine Restaurant (Nanguanling Branch),Dalian,39.020541,121.604619,73.0,Chinese Restaurant;Seafood Restaurant,10:30,23:30,Dalian North Station,"121.607299,39.016710",39.016710,121.607299,4.1,Online Queue
Jiayou Chinese Restaurant,Dalian,39.009501,121.606111,100.0,Chinese Restaurant;Chinese Restaurant,06:00,19:00,Dalian North Station,"121.607299,39.016710",39.016710,121.607299,3.3,Must-Eat Top 10
Xinquan Restaurant (Quanshui D2 District Branch),Dalian,39.009592,121.615331,28.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Dalian North Station,"121.607299,39.016710",39.016710,121.607299,4.3,Private Room
1982 Garden Restaurant,Dalian,38.923264,121.647485,118.0,Chinese Restaurant;Chinese Restaurant,16:00,22:00,Dalian Aloft Hotel,"121.647891,38.921297",38.921297,121.647891,4.3,Private Room
Guozun Dynasty Hotel Buffet Restaurant,Dalian,39.041751,121.768738,131.0,Chinese Restaurant;Chinese Restaurant,17:30,21:30,Dalian Grand Regency Hotel,"121.768740,39.042053",39.042053,121.768740,3.8,Waiting Area;Birthday Package
CASA Italian Western Restaurant,Dalian,39.041341,121.767702,106.0,Foreign Restaurant;Italian Restaurant,11:00,22:00,Dalian Grand Regency Hotel,"121.768740,39.042053",39.042053,121.768740,4.1,Private Room
Feiya Western Restaurant (Wenyuan Seaview Branch),Dalian,39.040917,121.770391,198.0,Food Service Related;Food Service Related,11:00,21:00,Dalian Grand Regency Hotel,"121.768740,39.042053",39.042053,121.768740,4.3,Online Queue
Cloudscape Restaurant at Zhongtian Wyndham Hotel Dalian,Dalian,39.060618,121.786221,237.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Dalian Zhongtian Wyndham Hotel,"121.786689,39.060497",39.060497,121.786689,4.0,Outdoor Seating;Birthday Package
Xile Music Restaurant Bar,Dalian,39.062198,121.785631,23.0,Food Service Related;Food Service Related,11:00,21:00,Dalian Zhongtian Wyndham Hotel,"121.786689,39.060497",39.060497,121.786689,3.8,Must-Eat Top 10
Green Tea Restaurant (Dalian Development Zone Wanda Plaza Branch),Dalian,39.059808,121.783216,63.0,Chinese Restaurant;Chinese Restaurant,09:30,21:30,Dalian Zhongtian Wyndham Hotel,"121.786689,39.060497",39.060497,121.786689,4.2,Must-Eat Top 10;Outdoor Seating
Shrimp Xiao Er Crayfish & Durian Buffet Restaurant (Yinfan Plaza Branch),Dalian,39.025635,121.800525,100.0,Food Service Related;Food Service Related,10:30,21:30,H Crystal Hotel (Dalian Development Zone Jinma Road Branch),"121.800754,39.025601",39.025601,121.800754,3.6,Outdoor Seating
Silver Sail Plaza Drive-Thru Restaurant,Dalian,39.026928,121.798983,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,H Crystal Hotel (Dalian Development Zone Jinma Road Branch),"121.800754,39.025601",39.025601,121.800754,3.6,Private Room;Birthday Package
Meng You Xi Bao Children's Nutritional Restaurant (Red Star Sea Area A Branch),Dalian,39.024260,121.798049,68.0,Chinese Restaurant;Chinese Restaurant,07:30,19:30,H Crystal Hotel (Dalian Development Zone Jinma Road Branch),"121.800754,39.025601",39.025601,121.800754,4.0,Must-Eat Top 10;Online Queue
Narcissus City Hotel,Dalian,39.684875,122.973584,144.0,Chinese Restaurant;General Restaurant,09:00,21:00,Yitel Premium - Dalian Zhuanghe May Day Square Branch,"122.974620,39.683257",39.683257,122.974620,4.4,Outdoor Seating
Narcissus City Hotel - Restaurant,Dalian,39.684888,122.973584,51.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yitel Premium - Dalian Zhuanghe May Day Square Branch,"122.974620,39.683257",39.683257,122.974620,3.9,Outdoor Seating;Birthday Package
Sakura Pavilion Japanese Restaurant (Century · Haiyuntian Phase 1 Branch),Dalian,39.681414,122.974502,59.0,Foreign Restaurant;Japanese Cuisine,10:00,21:30,Yitel Premium - Dalian Zhuanghe May Day Square Branch,"122.974620,39.683257",39.683257,122.974620,3.9,Outdoor Seating;Waiting Area
Jia Zhanggui Braised Pork (Mosu Mansion Branch),Dalian,39.047905,121.757056,26.0,Chinese Restaurant;Chinese Restaurant,08:00,21:30,Dalian Marriott Fairfield Inn & Suites Jinpu New District,"121.757098,39.048140",39.048140,121.757098,4.4,Outdoor Seating;Birthday Package
KFC Drive-Thru Restaurant (Mosu Mansion Branch),Dalian,39.048170,121.758427,100.0,Food Service Related;Food Service Related,11:00,21:00,Dalian Marriott Fairfield Inn & Suites Jinpu New District,"121.757098,39.048140",39.048140,121.757098,3.7,Private Room;Waiting Area
Royal Fresh Delight Restaurant Flagship Store,Dalian,39.044176,121.754962,100.0,Food Service Related;Food Service Related,16:00,21:00,Dalian Marriott Fairfield Inn & Suites Jinpu New District,"121.757098,39.048140",39.048140,121.757098,4.2,Must-Eat Top 10;Private Room
Cheese Farm · Italian Restaurant (Dalian New Mart Branch BD),Dalian,38.810905,121.265849,100.0,Foreign Restaurant;Western Restaurant,09:30,21:00,Dalian Lushunkou Central Square Atour Hotel,"121.265591,38.811328",38.811328,121.265591,4.3,Must-Eat Top 10
Kaixiaozhao Concept Restaurant,Dalian,38.810788,121.266993,60.0,Chinese Restaurant;东北菜,09:00,21:30,Dalian Lushunkou Central Square Atour Hotel,"121.265591,38.811328",38.811328,121.265591,4.5,Must-Eat Top 10
Kai Xiao Zao Flavor Restaurant,Dalian,38.812335,121.268490,65.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Dalian Lushunkou Central Square Atour Hotel,"121.265591,38.811328",38.811328,121.265591,4.1,Outdoor Seating;Online Queue
Trial and Test Reception Station Restaurant,Dalian,38.807819,121.267942,100.0,Chinese Restaurant;Chinese Restaurant,08:00,21:00,Dalian Lushunkou Central Square Atour Hotel,"121.265591,38.811328",38.811328,121.265591,4.1,Birthday Package
Rocky Mountain Restaurant (Yinbo Hotel),Dalian,38.807568,121.269288,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Dalian Lushunkou Central Square Atour Hotel,"121.265591,38.811328",38.811328,121.265591,3.8,Outdoor Seating;Birthday Package
Bolt Grand Hotel Chinese Restaurant,Dalian,38.917967,121.588071,61.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hanting Hotel Dalian Xian Road Commercial Street Hotel,"121.589926,38.918736",38.918736,121.589926,3.6,Online Queue
Qianrihe Hong Kong-style Tea Restaurant (Central Avenue Branch),Dalian,38.915395,121.587315,63.0,Food Service Related;Food Service Related,11:00,21:00,Hanting Hotel Dalian Xian Road Commercial Street Hotel,"121.589926,38.918736",38.918736,121.589926,4.5,Outdoor Seating
Yu He Shun Halal BBQ Restaurant,Dalian,38.916217,121.594076,60.0,Chinese Restaurant;Halal Restaurant,10:30,22:30,Hanting Hotel Dalian Xian Road Commercial Street Hotel,"121.589926,38.918736",38.918736,121.589926,4.3,Private Room
Xinyi Chun Restaurant,Dalian,38.959673,121.589273,18.0,Chinese Restaurant;Chinese Restaurant,09:00,20:00,Orange Hotel Dalian Golden Triangle Sawfish Bay Park Hotel,"121.590535,38.960278",38.960278,121.590535,4.0,Must-Eat Top 10;Private Room
Jiawei Restaurant (Dongwei Road Branch),Dalian,38.958780,121.583190,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Orange Hotel Dalian Golden Triangle Sawfish Bay Park Hotel,"121.590535,38.960278",38.960278,121.590535,3.5,Waiting Area
Lao Song Barbecue (Tongde Road Branch),Dalian,38.967063,121.586977,82.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Orange Hotel Dalian Golden Triangle Sawfish Bay Park Hotel,"121.590535,38.960278",38.960278,121.590535,4.1,Must-Eat Top 10;Online Queue
Old House Cuisine,Dalian,38.921276,121.666466,60.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Ibis Styles Dalian Donggang International Conference Center Hotel,"121.663637,38.921271",38.921271,121.663637,4.5,Outdoor Seating;Birthday Package
Jufu Xiaopang Barbecue Harbin Theme Restaurant (Erqi Plaza Branch),Dalian,38.922089,121.660574,90.0,Chinese Restaurant;Chinese Restaurant,11:00,03:00,Ibis Styles Dalian Donggang International Conference Center Hotel,"121.663637,38.921271",38.921271,121.663637,4.5,Online Queue
Liu Lao Er Iron Pot Stew (Minshou Lane Branch),Dalian,38.919837,121.666653,75.0,Chinese Restaurant;Chinese Restaurant,09:00,00:30,Ibis Styles Dalian Donggang International Conference Center Hotel,"121.663637,38.921271",38.921271,121.663637,4.5,Must-Eat Top 10;Private Room
Amin Cantonese Cuisine & Abalone Restaurant,Dalian,38.921810,121.659068,1425.0,Chinese Restaurant;Cantonese Cuisine,11:30,21:00,Ibis Styles Dalian Donggang International Conference Center Hotel,"121.663637,38.921271",38.921271,121.663637,4.2,Private Room
Little Boat Seafood (Shangfang Building Branch),Dalian,38.924206,121.660620,52.0,Food Service Related;Food Service Related,11:00,21:00,Ibis Styles Dalian Donggang International Conference Center Hotel,"121.663637,38.921271",38.921271,121.663637,3.5,Must-Eat Top 10;Birthday Package
Fish Porridge Evening Fresh Porridge Restaurant,Dalian,38.925829,121.662045,100.0,Chinese Restaurant;Chinese Restaurant,10:00,19:00,Home Inn Business Travel - Dalian Venice Water City Harbor Square Metro Station Branch,"121.658154,38.926167",38.926167,121.658154,3.9,Outdoor Seating;Online Queue
COCO Fusion Cuisine Restaurant,Dalian,38.928482,121.654740,96.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Home Inn Business Travel - Dalian Venice Water City Harbor Square Metro Station Branch,"121.658154,38.926167",38.926167,121.658154,4.4,Online Queue
Coffee Garden Western Restaurant,Dalian,38.925329,121.653664,204.0,Foreign Restaurant;Western Restaurant,17:30,21:00,Home Inn Business Travel - Dalian Venice Water City Harbor Square Metro Station Branch,"121.658154,38.926167",38.926167,121.658154,4.1,Must-Eat Top 10
Liangyun Grand Hotel Restaurant,Dalian,38.922517,121.658999,100.0,Chinese Restaurant;东北菜,09:00,22:00,Home Inn Business Travel - Dalian Venice Water City Harbor Square Metro Station Branch,"121.658154,38.926167",38.926167,121.658154,4.1,Must-Eat Top 10;Birthday Package
