origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hefei,Guangzhou,2025-11-12,HFH,Hefei Station,YIQ,Yueyang East Station,2025-11-12 16:41:00,2025-11-12 20:00:00,199,G1747,High-Speed Train,Second Class Seat,Sufficient,572.0,1,8
Hefei,Guangzhou,2025-11-12,YIQ,Yueyang East Station,IZQ,Guangzhou South Station,2025-11-12 20:23:00,2025-11-12 23:22:00,179,G6025,High-Speed Train,Second Class Seat,Sufficient,572.0,2,8
Hefei,Guangzhou,2025-11-12,ENH,Hefei South Station,WHN,Wuhan Station,2025-11-12 10:49:00,2025-11-12 13:03:00,134,G595,High-Speed Train,Second Class Seat,Sufficient,586.0,1,5
Hefei,Guangzhou,2025-11-12,WHN,Wuhan Station,GBA,Guangzhou Baiyun Station,2025-11-12 13:32:00,2025-11-12 17:16:00,224,G1113,High-Speed Train,Second Class Seat,Sufficient,586.0,2,5
Hefei,Guangzhou,2025-11-12,ENH,Hefei South Station,XWQ,Guangzhou Xintang Station,2025-11-12 06:55:00,2025-11-12 13:29:00,394,G3069,High-Speed Train,Second Class Seat,Sufficient,660.5,1,33
Hefei,Guangzhou,2025-11-12,XWQ,Guangzhou Xintang Station,GZQ,Guangzhou Station,2025-11-12 14:02:00,2025-11-12 14:29:00,27,C7052,Intercity Train,Second Class Seat,Sufficient,660.5,2,33
Hefei,Guangzhou,2025-11-12,ENH,Hefei South Station,WHN,Wuhan Station,2025-11-12 13:21:00,2025-11-12 15:16:00,115,G1427,High-Speed Train,Second Class Seat,Sufficient,595.0,1,21
Hefei,Guangzhou,2025-11-12,WHN,Wuhan Station,IZQ,Guangzhou South Station,2025-11-12 15:53:00,2025-11-12 20:34:00,281,G825,High-Speed Train,Second Class Seat,Sufficient,595.0,2,21
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,ENH,Hefei South Station,2025-11-17 06:18:00,2025-11-17 12:37:00,379,G1554,High-Speed Train,Second Class Seat,Sufficient,641.0,1,43
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,WHN,Wuhan Station,2025-11-17 15:42:00,2025-11-17 20:12:00,270,G1036,High-Speed Train,Second Class Seat,Sufficient,595.0,1,51
Guangzhou,Hefei,2025-11-17,WHN,Wuhan Station,ENH,Hefei South Station,2025-11-17 20:51:00,2025-11-17 22:37:00,106,G650,High-Speed Train,Second Class Seat,Sufficient,595.0,2,51
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,WHN,Wuhan Station,2025-11-17 12:13:00,2025-11-17 15:31:00,198,G80,High-Speed Train,Second Class Seat,Sufficient,689.0,1,62
Guangzhou,Hefei,2025-11-17,WHN,Wuhan Station,ENH,Hefei South Station,2025-11-17 15:48:00,2025-11-17 17:39:00,111,G1546,High-Speed Train,Second Class Seat,Sufficient,689.0,2,62
Guangzhou,Hefei,2025-11-17,GBA,Guangzhou Baiyun Station,CWQ,Changsha South Station,2025-11-17 15:04:00,2025-11-17 17:22:00,138,G518,High-Speed Train,Second Class Seat,Sufficient,636.0,1,55
Guangzhou,Hefei,2025-11-17,CWQ,Changsha South Station,ENH,Hefei South Station,2025-11-17 17:40:00,2025-11-17 21:04:00,204,G1428,High-Speed Train,Second Class Seat,Sufficient,636.0,2,55
Guangzhou,Hefei,2025-11-17,GBQ,Guangzhou North Station,ENH,Hefei South Station,2025-11-17 16:36:00,2025-11-17 22:37:00,361,G650,High-Speed Train,Second Class Seat,Sufficient,575.0,1,38
Guangzhou,Hefei,2025-11-17,GBA,Guangzhou Baiyun Station,ENH,Hefei South Station,2025-11-17 16:18:00,2025-11-17 22:37:00,379,G650,High-Speed Train,Second Class Seat,Sufficient,583.0,1,42
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,HVQ,Hengyang East Station,2025-11-17 06:28:00,2025-11-17 08:27:00,119,G6132,High-Speed Train,Second Class Seat,Sufficient,571.0,1,37
Guangzhou,Hefei,2025-11-17,HVQ,Hengyang East Station,HFH,Hefei Station,2025-11-17 09:09:00,2025-11-17 13:40:00,271,G1748,High-Speed Train,Second Class Seat,Sufficient,571.0,2,37
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,HFH,Hefei Station,2025-11-17 07:06:00,2025-11-17 13:40:00,394,G1748,High-Speed Train,无座,Sufficient,595.0,1,41
Guangzhou,Hefei,2025-11-17,GGQ,Guangzhou East Station,ENH,Hefei South Station,2025-11-17 16:15:00,2025-11-17 23:15:00,420,G3082,High-Speed Train,Second Class Seat,Sufficient,644.5,1,65
Guangzhou,Hefei,2025-11-17,IZQ,Guangzhou South Station,WHN,Wuhan Station,2025-11-17 13:48:00,2025-11-17 18:21:00,273,G1164,High-Speed Train,Second Class Seat,Sufficient,595.0,1,50
Guangzhou,Hefei,2025-11-17,WHN,Wuhan Station,ENH,Hefei South Station,2025-11-17 18:51:00,2025-11-17 20:48:00,117,G1788,High-Speed Train,Second Class Seat,Sufficient,595.0,2,50
