origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Xiamen,Chongqing,2025-11-17,IOQ,Shenzhen North Station,CXW,Chongqing West Station,2025-11-17 14:30:00,2025-11-17 22:01:00,451,G2930,High-Speed Train,Second Class Seat,Sufficient,784.5,2,17
Xiamen,Chongqing,2025-11-17,XMS,Xiamen Station,WHN,Wuhan Station,2025-11-17 06:55:00,2025-11-17 14:05:00,430,G2046,High-Speed Train,Second Class Seat,Sufficient,821.5,1,19
Xiamen,Chongqing,2025-11-17,WHN,Wuhan Station,CUW,Chongqing North Station,2025-11-17 14:47:00,2025-11-17 21:45:00,418,D2216,Electric Multiple Unit,Second Class Seat,Sufficient,821.5,2,19
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,HKN,Hankou Station,2025-11-17 08:07:00,2025-11-17 16:26:00,499,D3272,Electric Multiple Unit,Second Class Seat,Sufficient,811.0,1,18
Xiamen,Chongqing,2025-11-17,HKN,Hankou Station,CUW,Chongqing North Station,2025-11-17 17:02:00,2025-11-17 22:04:00,302,G3457,High-Speed Train,Second Class Seat,Sufficient,811.0,2,18
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,IOQ,Shenzhen North Station,2025-11-17 10:51:00,2025-11-17 14:08:00,197,D2301,Electric Multiple Unit,Second Class Seat,Sufficient,782.5,1,13
Xiamen,Chongqing,2025-11-17,IOQ,Shenzhen North Station,CXW,Chongqing West Station,2025-11-17 14:30:00,2025-11-17 22:01:00,451,G2930,High-Speed Train,Second Class Seat,Sufficient,782.5,2,13
Xiamen,Chongqing,2025-11-17,XMS,Xiamen Station,XKS,Xiamen North Station,2025-11-17 06:36:00,2025-11-17 06:58:00,22,G5104,High-Speed Train,Second Class Seat,Sufficient,641.5,1,15
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,CUW,Chongqing North Station,2025-11-17 07:13:00,2025-11-17 22:15:00,902,D2232,Electric Multiple Unit,Second Class Seat,Sufficient,641.5,2,15
Xiamen,Chongqing,2025-11-17,XMS,Xiamen Station,IOQ,Shenzhen North Station,2025-11-17 08:45:00,2025-11-17 11:58:00,193,D695,Electric Multiple Unit,Second Class Seat,Sufficient,806.5,1,11
Xiamen,Chongqing,2025-11-17,IOQ,Shenzhen North Station,CXW,Chongqing West Station,2025-11-17 12:17:00,2025-11-17 18:59:00,402,G320,High-Speed Train,Second Class Seat,Sufficient,806.5,2,11
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,IZQ,Guangzhou South Station,2025-11-17 09:53:00,2025-11-17 14:00:00,247,G1609,High-Speed Train,Second Class Seat,Sufficient,729.5,1,16
Xiamen,Chongqing,2025-11-17,IZQ,Guangzhou South Station,CXW,Chongqing West Station,2025-11-17 14:15:00,2025-11-17 22:51:00,516,D1840,Electric Multiple Unit,Second Class Seat,Sufficient,729.5,2,16
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,IOQ,Shenzhen North Station,2025-11-17 08:30:00,2025-11-17 11:44:00,194,D2407,Electric Multiple Unit,Second Class Seat,Sufficient,804.5,1,12
Xiamen,Chongqing,2025-11-17,IOQ,Shenzhen North Station,CXW,Chongqing West Station,2025-11-17 12:17:00,2025-11-17 18:59:00,402,G320,High-Speed Train,Second Class Seat,Sufficient,804.5,2,12
Xiamen,Chongqing,2025-11-17,XKS,Xiamen North Station,CUW,Chongqing North Station,2025-11-17 07:13:00,2025-11-17 22:15:00,902,D2232,Electric Multiple Unit,Second Class Seat,Sufficient,632.5,1,14
