origin,destination,distance_meters,duration_minutes,cost
"28.705900,115.881823","28.674579,115.906129",5900,9,23
"28.705900,115.881823","28.675220,115.906042",5810,9,23
"28.705900,115.881823","28.672264,115.906275",6210,9,24
"28.705900,115.881823","28.675871,115.906115",5730,9,23
"28.705900,115.881823","28.672485,115.907045",6240,9,24
"28.705900,115.881823","28.676333,115.906425",5700,9,23
"28.705900,115.881823","28.671330,115.906420",6340,10,25
"28.705900,115.881823","28.674872,115.901171",5510,8,22
"28.705900,115.881823","28.676963,115.904122",5440,8,22
"28.705900,115.881823","28.676483,115.902380",5370,8,22
"28.705900,115.881823","28.661546,115.898490",7270,11,27
"28.705900,115.881823","28.661934,115.897709",7180,11,27
"28.705900,115.881823","28.658558,115.902303",7880,12,29
"28.705900,115.881823","28.660188,115.903966",7730,12,29
"28.705900,115.881823","28.659128,115.904257",7900,12,29
"28.705900,115.881823","28.656660,115.899740",8050,12,30
"28.705900,115.881823","28.664218,115.895622",6760,10,26
"28.705900,115.881823","28.658065,115.893862",7630,11,28
"28.705900,115.881823","28.664901,115.905641",7160,11,27
"28.705900,115.881823","28.664593,115.906351",7250,11,27
"28.705900,115.881823","28.676784,115.891040",4700,7,20
"28.705900,115.881823","28.673664,115.892870",5240,8,21
"28.705900,115.881823","28.652881,115.807440",13090,20,48
"28.705900,115.881823","28.660004,115.815343",11550,17,42
"28.705900,115.881823","28.650387,115.784309",15880,24,59
"28.705900,115.881823","28.683367,115.895531",3980,6,18
"28.705900,115.881823","28.683713,115.893462",3800,6,17
"28.705900,115.881823","28.683951,115.893900",3790,6,17
"28.705900,115.881823","28.678368,115.893321",4560,7,19
"28.705900,115.881823","28.684540,115.892623",3640,5,17
"28.705900,115.881823","28.684403,115.891659",3610,5,16
"28.705900,115.881823","28.684205,115.890945",3600,5,16
"28.705900,115.881823","28.679128,115.898794",4770,7,20
"28.705900,115.881823","28.678681,115.898637",4820,7,20
"28.705900,115.881823","28.683183,115.899780",4300,6,19
"28.705900,115.881823","28.674702,115.896701",5260,8,21
"28.705900,115.881823","28.674375,115.897175",5340,8,22
"28.705900,115.881823","28.674356,115.897148",5340,8,22
"28.705900,115.881823","28.679705,115.902385",4950,7,20
"28.705900,115.881823","28.682147,115.900550",4500,7,19
"28.705900,115.881823","28.674161,115.898900",5460,8,22
"28.705900,115.881823","28.658575,115.917769",8850,13,32
"28.705900,115.881823","28.665728,115.918452",8010,12,30
"28.705900,115.881823","28.662429,115.924649",8940,13,32
"28.705900,115.881823","28.668202,115.907276",6820,10,26
"28.705900,115.881823","28.700373,115.867503",2140,5,12
"28.705900,115.881823","28.700435,115.867547",2130,5,12
"28.705900,115.881823","28.738823,115.832759",8430,13,31
"28.705900,115.881823","28.735889,115.833366",8100,12,30
"28.705900,115.881823","28.734032,115.838138",7400,11,28
"28.705900,115.881823","28.655783,115.826237",10890,16,39
"28.705900,115.881823","28.626458,115.796782",16970,25,63
"28.705900,115.881823","28.616407,115.792685",18500,28,70
"28.705900,115.881823","28.621543,115.801287",17130,26,64
"28.705900,115.881823","28.700295,115.867744",2110,5,12
"28.705900,115.881823","28.683893,115.889614",3590,5,16
"28.705900,115.881823","28.674662,115.918647",7000,10,27
"28.705900,115.881823","28.671558,115.920089",7480,11,28
"28.705900,115.881823","28.670200,115.924402",8040,12,30
"28.705900,115.881823","28.687454,115.843580",5960,9,23
"28.705900,115.881823","28.685704,115.844233",6020,9,24
"28.705900,115.881823","28.678075,115.844245",6720,10,26
"28.705900,115.881823","28.682593,115.845199",6180,9,24
"28.705900,115.881823","28.674279,115.844188",7120,11,27
"28.705900,115.881823","28.579748,115.789593",23330,35,89
"28.705900,115.881823","28.584206,115.788629",22830,34,87
"28.705900,115.881823","28.565823,115.803189",24310,36,93
"28.705900,115.881823","28.639130,115.865311",10640,16,38
"28.705900,115.881823","28.639754,115.866252",10510,16,38
"28.705900,115.881823","28.628940,115.801558",16240,24,61
"28.705900,115.881823","28.624009,115.781954",18670,28,70
"28.705900,115.881823","28.502502,115.935682",32510,49,126
"28.705900,115.881823","28.505375,115.935875",32080,48,124
"28.705900,115.881823","28.516711,115.952072",30980,46,120
"28.705900,115.881823","28.627636,115.907305",12670,19,46
"28.705900,115.881823","28.625435,115.909702",13090,20,48
"28.705900,115.881823","28.630579,115.901176",12020,18,44
"28.705900,115.881823","28.663552,115.909550",7600,11,28
"28.705900,115.881823","28.662993,115.908445",7600,11,28
"28.705900,115.881823","28.662001,115.914338",8150,12,30
"28.705900,115.881823","28.557472,115.935644",24250,36,93
"28.705900,115.881823","28.553844,115.938373",24900,37,95
"28.705900,115.881823","28.553655,115.938210",24920,37,95
"28.705900,115.881823","28.575634,115.885676",20290,30,77
"28.705900,115.881823","28.574710,115.885639",20430,31,77
"28.705900,115.881823","28.574341,115.884888",20480,31,78
"28.705900,115.881823","28.675702,115.914255",6460,10,25
"28.705900,115.881823","28.671392,115.909792",6590,10,25
"28.705900,115.881823","28.655212,115.886039",7910,12,29
"28.705900,115.881823","28.658186,115.889287",7500,11,28
"28.705900,115.881823","28.658299,115.892086",7540,11,28
"28.705900,115.881823","28.676745,115.885196",4560,7,19
"28.705900,115.881823","28.626964,115.788671",17690,27,66
"28.705900,115.881823","28.678757,115.842383",6850,10,26
"28.705900,115.881823","28.659588,115.888221",7260,11,27
"28.705900,115.881823","28.577148,115.890116",20080,30,76
"28.705900,115.881823","28.602712,115.899631",16250,24,61
"28.705900,115.881823","28.653157,115.807273",13080,20,48
"28.705900,115.881823","28.556998,115.935652",24320,36,93
"28.705900,115.881823","28.580284,115.795978",22800,34,87
"28.705900,115.881823","28.697100,115.865000",2670,5,14
"28.705900,115.881823","28.641395,115.862351",10390,16,37
"28.705900,115.881823","28.662060,115.911202",7920,12,29
"28.705900,115.881823","28.683650,115.890588",3660,5,17
"28.705900,115.881823","28.685926,115.844574",5960,9,23
"28.705900,115.881823","28.627121,115.907234",12750,19,47
"28.705900,115.881823","28.673967,115.921446",7350,11,28
"28.705900,115.881823","28.667162,115.903680",6730,10,26
"28.705900,115.881823","28.699400,115.867000",2260,5,12
"28.705900,115.881823","28.673445,115.913792",6680,10,26
"28.705900,115.881823","28.737963,115.833462",8280,12,30
"28.705900,115.881823","28.858250,115.911718",24060,36,92
"28.705900,115.881823","30.234708,120.432413",661000,992,2640
"28.705900,115.881823","28.858250,115.911718",24060,36,92
"28.705900,115.881823","28.858250,115.911718",24060,36,92
"28.705900,115.881823","28.661832,115.919876",8610,13,31
"28.705900,115.881823","28.622886,115.792938",17730,27,67
"28.705900,115.881823","28.613654,116.020724",23800,36,91
"28.705900,115.881823","30.290846,120.212605",636490,955,2542
"28.705900,115.881823","29.110764,119.635860",515430,773,2057
"28.705900,115.881823","30.172640,120.295589",640400,961,2557
"28.705900,115.881823","30.243482,120.182860",630070,945,2516
"28.705900,115.881823","28.661832,115.919876",8610,13,31
"28.705900,115.881823","28.623983,115.802015",16780,25,63
"28.705900,115.881823","30.260867,120.091014",619580,929,2474
"28.705900,115.881823","28.490464,118.006797",292370,439,1165
"28.705900,115.881823","28.923490,118.881604",410550,616,1638
"28.705900,115.881823","28.700108,115.868188",2070,5,12
"28.705900,115.881823","28.700575,115.867675",2100,5,12
"28.705900,115.881823","28.999457,115.910318",45860,69,179
"28.705900,115.881823","28.996346,115.905953",45330,68,177
"28.705900,115.881823","29.010993,115.913387",47690,72,186
"28.705900,115.881823","28.858250,115.911718",24060,36,92
"28.705900,115.881823","30.234708,120.432413",661000,992,2640
"28.705900,115.881823","30.257620,120.092557",619580,929,2474
"28.705900,115.881823","30.260346,120.095285",620080,930,2476
"28.705900,115.881823","30.264739,120.094010",620180,930,2476
"28.705900,115.881823","30.265570,120.089190",619630,929,2474
"28.705900,115.881823","30.257162,120.086848",618840,928,2471
"28.705900,115.881823","30.234878,120.431013",660830,991,2639
"28.705900,115.881823","30.228891,120.426744",659970,990,2635
"28.705900,115.881823","30.238984,120.446523",663010,995,2648
"28.705900,115.881823","30.239055,120.446681",663030,995,2648
"28.705900,115.881823","30.238608,120.449026",663310,995,2649
"28.705900,115.881823","30.290107,120.209962",636120,954,2540
"28.705900,115.881823","30.291007,120.217230",637080,956,2544
"28.705900,115.881823","30.289940,120.207477",635800,954,2539
"28.705900,115.881823","30.293504,120.217725",637280,956,2545
"28.705900,115.881823","30.294025,120.217615",637300,956,2545
"28.705900,115.881823","30.243947,120.182733",630080,945,2516
"28.705900,115.881823","30.243913,120.179120",629620,944,2514
"28.705900,115.881823","30.243917,120.178859",629590,944,2514
"28.705900,115.881823","30.247432,120.180539",630000,945,2516
"28.705900,115.881823","30.248660,120.184147",630520,946,2518
"28.705900,115.881823","28.685755,115.844961",5930,9,23
"28.705900,115.881823","28.685146,115.845277",5950,9,23
"28.705900,115.881823","28.684350,115.842379",6350,10,25
"28.705900,115.881823","28.593833,115.886048",17460,26,65
"28.705900,115.881823","28.587744,115.907633",18730,28,71
"28.705900,115.881823","28.678755,115.888103",4310,6,19
"28.705900,115.881823","28.681722,115.888249",3860,6,17
"28.705900,115.881823","28.681816,115.888628",3860,6,17
"28.705900,115.881823","28.682113,115.887944",3800,6,17
"28.705900,115.881823","28.677214,115.892024",4680,7,20
"28.705900,115.881823","28.689605,115.990201",15010,23,56
"28.705900,115.881823","28.688526,115.993787",15530,23,58
"28.705900,115.881823","28.684514,115.989401",15060,23,56
"28.705900,115.881823","28.693903,115.998424",16030,24,60
"28.705900,115.881823","28.696275,115.998625",16020,24,60
"28.705900,115.881823","28.688131,116.003774",16880,25,63
"28.705900,115.881823","28.677318,115.992542",15760,24,59
"28.705900,115.881823","28.698957,116.000638",16260,24,61
"28.705900,115.881823","28.676032,115.990778",15590,23,58
"28.705900,115.881823","28.675998,115.994287",16050,24,60
"28.705900,115.881823","28.694088,115.974343",12770,19,47
"28.705900,115.881823","28.683089,115.862117",4460,7,19
"28.705900,115.881823","28.681151,115.861205",4770,7,20
"28.705900,115.881823","28.680689,115.859231",4990,7,21
"28.705900,115.881823","28.681334,115.858430",4980,7,21
"28.705900,115.881823","28.684941,115.855593",4850,7,20
"28.705900,115.881823","28.677846,115.858162",5430,8,22
"28.705900,115.881823","28.677573,115.857722",5500,8,22
"28.705900,115.881823","28.685258,115.854830",4890,7,20
"28.705900,115.881823","28.689449,115.859049",4030,6,18
"28.705900,115.881823","28.689948,115.863954",3480,5,16
"28.705900,115.881823","28.685582,115.854218",4920,7,20
"28.705900,115.881823","28.655929,115.850254",8890,13,32
"28.705900,115.881823","28.655558,115.848630",9050,14,33
"28.705900,115.881823","28.655845,115.848512",9020,14,33
"28.705900,115.881823","28.656083,115.848176",9010,14,33
"28.705900,115.881823","28.655165,115.848014",9150,14,33
"28.705900,115.881823","28.654725,115.847675",9230,14,33
"28.705900,115.881823","28.654762,115.847518",9240,14,33
"28.705900,115.881823","28.654390,115.847545",9290,14,33
"28.705900,115.881823","28.655289,115.847072",9200,14,33
"28.705900,115.881823","28.654399,115.847107",9310,14,34
"28.705900,115.881823","28.659125,115.851775",8360,13,31
"28.705900,115.881823","28.674121,115.887019",5000,7,21
"28.604789,115.916642","28.705900,115.881823",16440,25,61
"28.604789,115.916642","28.673856,115.904477",10880,16,39
"28.604789,115.916642","28.660962,115.899890",9040,14,33
"28.604789,115.916642","28.604789,115.916642",0,5,0
"28.604789,115.916642","28.674670,115.889435",11500,17,42
"28.604789,115.916642","28.656317,115.801325",17680,27,66
"28.604789,115.916642","28.681531,115.894609",12320,18,45
"28.604789,115.916642","28.678562,115.897626",11770,18,43
"28.604789,115.916642","28.951573,115.966089",54400,82,213
"28.604789,115.916642","28.678848,115.883719",12380,19,45
"28.604789,115.916642","28.678785,115.886451",12240,18,45
"28.604789,115.916642","28.678026,115.886839",12110,18,44
"28.604789,115.916642","28.704138,115.880581",16230,24,61
"28.604789,115.916642","28.702944,115.882016",16000,24,60
"28.604789,115.916642","28.709715,115.880360",17070,26,64
"28.604789,115.916642","28.701301,115.879440",15860,24,59
"28.604789,115.916642","28.700795,115.878631",15820,24,59
"28.604789,115.916642","28.700706,115.878777",15800,24,59
"28.604789,115.916642","28.703468,115.874768",16390,25,61
"28.604789,115.916642","28.698989,115.876357",15660,23,58
"28.604789,115.916642","28.716479,115.880720",18070,27,68
"28.604789,115.916642","28.716122,115.877511",18140,27,68
"28.604789,115.916642","28.607862,115.912846",710,8,0
"28.604789,115.916642","28.602499,115.911372",800,10,0
"28.604789,115.916642","28.606961,115.928080",1600,19,0
"28.604789,115.916642","28.613977,115.907696",1880,23,0
"28.604789,115.916642","28.607440,115.930285",1910,23,0
"28.604789,115.916642","28.617213,115.913810",1970,24,0
"28.604789,115.916642","28.607537,115.932403",2200,5,12
"28.604789,115.916642","28.603836,115.933579",2320,5,13
"28.604789,115.916642","28.621357,115.921621",2670,5,14
"28.604789,115.916642","28.607937,115.934335",2470,5,13
"28.604789,115.916642","28.673696,115.887108",11460,17,41
"28.604789,115.916642","28.674621,115.887100",11600,17,42
"28.604789,115.916642","28.673802,115.886297",11520,17,42
"28.604789,115.916642","28.672945,115.886539",11380,17,41
"28.604789,115.916642","28.673557,115.884538",11570,17,42
"28.604789,115.916642","28.675246,115.890008",11560,17,42
"28.604789,115.916642","28.673066,115.890280",11220,17,40
"28.604789,115.916642","28.673815,115.891090",11300,17,41
"28.604789,115.916642","28.675008,115.891432",11460,17,41
"28.604789,115.916642","28.674579,115.906129",10960,16,39
"28.604789,115.916642","28.675220,115.906042",11060,17,40
"28.604789,115.916642","28.672264,115.906275",10600,16,38
"28.604789,115.916642","28.675871,115.906115",11160,17,40
"28.604789,115.916642","28.672485,115.907045",10620,16,38
"28.604789,115.916642","28.676333,115.906425",11220,17,40
"28.604789,115.916642","28.671330,115.906420",10450,16,37
"28.604789,115.916642","28.674872,115.901171",11110,17,40
"28.604789,115.916642","28.676963,115.904122",11360,17,41
"28.604789,115.916642","28.676483,115.902380",11330,17,41
"28.604789,115.916642","28.661546,115.898490",9180,14,33
"28.604789,115.916642","28.661934,115.897709",9260,14,33
"28.604789,115.916642","28.658558,115.902303",8600,13,31
"28.604789,115.916642","28.660188,115.903966",8800,13,32
"28.604789,115.916642","28.659128,115.904257",8630,13,31
"28.604789,115.916642","28.656660,115.899740",8400,13,31
"28.604789,115.916642","28.664218,115.895622",9690,15,35
"28.604789,115.916642","28.658065,115.893862",8860,13,32
"28.604789,115.916642","28.664901,115.905641",9480,14,34
"28.604789,115.916642","28.664593,115.906351",9420,14,34
"28.604789,115.916642","28.676784,115.891040",11740,18,43
"28.604789,115.916642","28.673664,115.892870",11200,17,40
"28.604789,115.916642","28.652881,115.807440",16690,25,62
"28.604789,115.916642","28.660004,115.815343",16290,24,61
"28.604789,115.916642","28.650387,115.784309",19430,29,73
"28.604789,115.916642","28.683367,115.895531",12570,19,46
"28.604789,115.916642","28.683713,115.893462",12690,19,46
"28.604789,115.916642","28.683951,115.893900",12710,19,46
"28.604789,115.916642","28.678368,115.893321",11890,18,43
"28.604789,115.916642","28.684540,115.892623",12840,19,47
"28.604789,115.916642","28.684403,115.891659",12860,19,47
"28.604789,115.916642","28.684205,115.890945",12850,19,47
"28.604789,115.916642","28.679128,115.898794",11830,18,43
"28.604789,115.916642","28.678681,115.898637",11760,18,43
"28.604789,115.916642","28.683183,115.899780",12420,19,45
"28.604789,115.916642","28.674702,115.896701",11220,17,40
"28.604789,115.916642","28.674375,115.897175",11150,17,40
"28.604789,115.916642","28.674356,115.897148",11150,17,40
"28.604789,115.916642","28.679705,115.902385",11820,18,43
"28.604789,115.916642","28.682147,115.900550",12240,18,45
"28.604789,115.916642","28.674161,115.898900",11070,17,40
"28.604789,115.916642","28.658575,115.917769",8370,13,31
"28.604789,115.916642","28.665728,115.918452",9490,14,34
"28.604789,115.916642","28.662429,115.924649",9040,14,33
"28.604789,115.916642","28.668202,115.907276",9950,15,35
"28.604789,115.916642","28.700373,115.867503",16320,24,61
"28.604789,115.916642","28.700435,115.867547",16330,24,61
"28.604789,115.916642","28.738823,115.832759",23800,36,91
"28.604789,115.916642","28.735889,115.833366",23360,35,89
"28.604789,115.916642","28.734032,115.838138",22800,34,87
"28.604789,115.916642","28.655783,115.826237",14680,22,54
"28.604789,115.916642","28.626458,115.796782",16720,25,62
"28.604789,115.916642","28.616407,115.792685",17040,26,64
"28.604789,115.916642","28.621543,115.801287",15980,24,60
"28.604789,115.916642","28.700295,115.867744",16300,24,61
"28.604789,115.916642","28.683893,115.889614",12860,19,47
"28.604789,115.916642","28.674662,115.918647",10880,16,39
"28.604789,115.916642","28.671558,115.920089",10400,16,37
"28.604789,115.916642","28.670200,115.924402",10240,15,37
"28.604789,115.916642","28.687454,115.843580",16290,24,61
"28.604789,115.916642","28.685704,115.844233",16020,24,60
"28.604789,115.916642","28.678075,115.844245",15100,23,56
"28.604789,115.916642","28.682593,115.845199",15560,23,58
"28.604789,115.916642","28.674279,115.844188",14660,22,54
"28.604789,115.916642","28.579748,115.789593",17800,27,67
"28.604789,115.916642","28.584206,115.788629",17790,27,67
"28.604789,115.916642","28.565823,115.803189",16650,25,62
"28.604789,115.916642","28.639130,115.865311",8820,13,32
"28.604789,115.916642","28.639754,115.866252",8780,13,32
"28.604789,115.916642","28.628940,115.801558",16170,24,60
"28.604789,115.916642","28.624009,115.781954",18650,28,70
"28.604789,115.916642","28.502502,115.935682",16130,24,60
"28.604789,115.916642","28.505375,115.935875",15700,24,58
"28.604789,115.916642","28.516711,115.952072",14540,22,54
"28.604789,115.916642","28.627636,115.907305",3780,6,17
"28.604789,115.916642","28.625435,115.909702",3350,5,16
"28.604789,115.916642","28.630579,115.901176",4540,7,19
"28.604789,115.916642","28.663552,115.909550",9200,14,33
"28.604789,115.916642","28.662993,115.908445",9130,14,33
"28.604789,115.916642","28.662001,115.914338",8910,13,32
"28.604789,115.916642","28.557472,115.935644",7810,12,29
"28.604789,115.916642","28.553844,115.938373",8470,13,31
"28.604789,115.916642","28.553655,115.938210",8490,13,31
"28.604789,115.916642","28.575634,115.885676",6210,9,24
"28.604789,115.916642","28.574710,115.885639",6320,9,25
"28.604789,115.916642","28.574341,115.884888",6430,10,25
"28.604789,115.916642","28.675702,115.914255",11040,17,40
"28.604789,115.916642","28.671392,115.909792",10410,16,37
"28.604789,115.916642","28.655212,115.886039",8890,13,32
"28.604789,115.916642","28.658186,115.889287",9110,14,33
"28.604789,115.916642","28.658299,115.892086",8980,13,33
"28.604789,115.916642","28.676745,115.885196",12000,18,44
"28.604789,115.916642","28.626964,115.788671",17830,27,67
"28.604789,115.916642","28.678757,115.842383",15350,23,57
"28.604789,115.916642","28.659588,115.888221",9370,14,34
"28.604789,115.916642","28.577148,115.890116",5630,8,22
"28.604789,115.916642","28.602712,115.899631",2350,5,13
"28.604789,115.916642","28.653157,115.807273",16730,25,63
"28.604789,115.916642","28.556998,115.935652",7880,12,29
"28.604789,115.916642","28.580284,115.795978",16930,25,63
"28.604789,115.916642","28.697100,115.865000",16010,24,60
"28.604789,115.916642","28.641395,115.862351",9350,14,34
"28.604789,115.916642","28.662060,115.911202",8950,13,32
"28.604789,115.916642","28.683650,115.890588",12780,19,47
"28.604789,115.916642","28.685926,115.844574",16010,24,60
"28.604789,115.916642","28.627121,115.907234",3710,6,17
"28.604789,115.916642","28.673967,115.921446",10790,16,39
"28.604789,115.916642","28.667162,115.903680",9870,15,35
"28.604789,115.916642","28.699400,115.867000",16210,24,60
"28.604789,115.916642","28.673445,115.913792",10690,16,38
"28.604789,115.916642","28.737963,115.833462",23640,35,90
"28.604789,115.916642","28.858250,115.911718",39460,59,153
"28.604789,115.916642","30.234708,120.432413",662750,994,2647
"28.604789,115.916642","28.858250,115.911718",39460,59,153
"28.604789,115.916642","28.858250,115.911718",39460,59,153
"28.604789,115.916642","28.661832,115.919876",8890,13,32
"28.604789,115.916642","28.622886,115.792938",17140,26,64
"28.604789,115.916642","28.613654,116.020724",14290,21,53
"28.604789,115.916642","30.290846,120.212605",638710,958,2550
"28.604789,115.916642","29.110764,119.635860",513140,770,2048
"28.604789,115.916642","30.172640,120.295589",642080,963,2564
"28.604789,115.916642","30.243482,120.182860",632150,948,2524
"28.604789,115.916642","28.661832,115.919876",8890,13,32
"28.604789,115.916642","28.623983,115.802015",15950,24,59
"28.604789,115.916642","30.260867,120.091014",621850,933,2483
"28.604789,115.916642","28.490464,118.006797",286370,430,1141
"28.604789,115.916642","28.923490,118.881604",407630,611,1626
"28.604789,115.916642","28.700108,115.868188",16250,24,61
"28.604789,115.916642","28.700575,115.867675",16340,25,61
"28.604789,115.916642","28.999457,115.910318",61450,92,241
"28.604789,115.916642","28.996346,115.905953",60970,91,239
"28.604789,115.916642","29.010993,115.913387",63240,95,249
"28.604789,115.916642","28.858250,115.911718",39460,59,153
"28.604789,115.916642","30.234708,120.432413",662750,994,2647
"28.604789,115.916642","30.257620,120.092557",621840,933,2483
"28.604789,115.916642","30.260346,120.095285",622350,934,2485
"28.604789,115.916642","30.264739,120.094010",622460,934,2485
"28.604789,115.916642","30.265570,120.089190",621920,933,2483
"28.604789,115.916642","30.257162,120.086848",621110,932,2480
"28.604789,115.916642","30.234878,120.431013",662580,994,2646
"28.604789,115.916642","30.228891,120.426744",661710,993,2642
"28.604789,115.916642","30.238984,120.446523",664760,997,2655
"28.604789,115.916642","30.239055,120.446681",664780,997,2655
"28.604789,115.916642","30.238608,120.449026",665050,998,2656
"28.604789,115.916642","30.290107,120.209962",638340,958,2549
"28.604789,115.916642","30.291007,120.217230",639290,959,2553
"28.604789,115.916642","30.289940,120.207477",638020,957,2548
"28.604789,115.916642","30.293504,120.217725",639510,959,2554
"28.604789,115.916642","30.294025,120.217615",639530,959,2554
"28.604789,115.916642","30.243947,120.182733",632160,948,2524
"28.604789,115.916642","30.243913,120.179120",631710,948,2522
"28.604789,115.916642","30.243917,120.178859",631680,948,2522
"28.604789,115.916642","30.247432,120.180539",632100,948,2524
"28.604789,115.916642","30.248660,120.184147",632620,949,2526
"28.604789,115.916642","28.685755,115.844961",15960,24,59
"28.604789,115.916642","28.685146,115.845277",15860,24,59
"28.604789,115.916642","28.684350,115.842379",16010,24,60
"28.604789,115.916642","28.593833,115.886048",4520,7,19
"28.604789,115.916642","28.587744,115.907633",2930,5,14
"28.604789,115.916642","28.678755,115.888103",12160,18,44
"28.604789,115.916642","28.681722,115.888249",12590,19,46
"28.604789,115.916642","28.681816,115.888628",12590,19,46
"28.604789,115.916642","28.682113,115.887944",12660,19,46
"28.604789,115.916642","28.677214,115.892024",11770,18,43
"28.604789,115.916642","28.689605,115.990201",16590,25,62
"28.604789,115.916642","28.688526,115.993787",16760,25,63
"28.604789,115.916642","28.684514,115.989401",15900,24,59
"28.604789,115.916642","28.693903,115.998424",17810,27,67
"28.604789,115.916642","28.696275,115.998625",18120,27,68
"28.604789,115.916642","28.688131,116.003774",17610,26,66
"28.604789,115.916642","28.677318,115.992542",15330,23,57
"28.604789,115.916642","28.698957,116.000638",18620,28,70
"28.604789,115.916642","28.676032,115.990778",15020,23,56
"28.604789,115.916642","28.675998,115.994287",15340,23,57
"28.604789,115.916642","28.694088,115.974343",15980,24,60
"28.604789,115.916642","28.683089,115.862117",14290,21,53
"28.604789,115.916642","28.681151,115.861205",14100,21,52
"28.604789,115.916642","28.680689,115.859231",14180,21,52
"28.604789,115.916642","28.681334,115.858430",14330,21,53
"28.604789,115.916642","28.684941,115.855593",15010,23,56
"28.604789,115.916642","28.677846,115.858162",13900,21,51
"28.604789,115.916642","28.677573,115.857722",13900,21,51
"28.604789,115.916642","28.685258,115.854830",15110,23,56
"28.604789,115.916642","28.689449,115.859049",15350,23,57
"28.604789,115.916642","28.689948,115.863954",15090,23,56
"28.604789,115.916642","28.685582,115.854218",15200,23,56
"28.604789,115.916642","28.655929,115.850254",12070,18,44
"28.604789,115.916642","28.655558,115.848630",12200,18,44
"28.604789,115.916642","28.655845,115.848512",12240,18,45
"28.604789,115.916642","28.656083,115.848176",12300,18,45
"28.604789,115.916642","28.655165,115.848014",12220,18,44
"28.604789,115.916642","28.654725,115.847675",12220,18,44
"28.604789,115.916642","28.654762,115.847518",12240,18,45
"28.604789,115.916642","28.654390,115.847545",12200,18,44
"28.604789,115.916642","28.655289,115.847072",12340,19,45
"28.604789,115.916642","28.654399,115.847107",12240,18,45
"28.604789,115.916642","28.659125,115.851775",12250,18,45
"28.604789,115.916642","28.674121,115.887019",11530,17,42
"28.673856,115.904477","28.705900,115.881823",5870,9,23
"28.673856,115.904477","28.604789,115.916642",10880,16,39
"28.673856,115.904477","28.660962,115.899890",2100,5,12
"28.673856,115.904477","28.604789,115.916642",10880,16,39
"28.673856,115.904477","28.674670,115.889435",2060,5,12
"28.673856,115.904477","28.656317,115.801325",14350,22,53
"28.673856,115.904477","28.681531,115.894609",1800,22,0
"28.673856,115.904477","28.678562,115.897626",1190,14,0
"28.673856,115.904477","28.951573,115.966089",44040,66,172
"28.673856,115.904477","28.678848,115.883719",2940,5,14
"28.673856,115.904477","28.678785,115.886451",2580,5,13
"28.673856,115.904477","28.678026,115.886839",2490,5,13
"28.673856,115.904477","28.704138,115.880581",5730,9,23
"28.673856,115.904477","28.702944,115.882016",5470,8,22
"28.673856,115.904477","28.709715,115.880360",6480,10,25
"28.673856,115.904477","28.701301,115.879440",5470,8,22
"28.673856,115.904477","28.700795,115.878631",5480,8,22
"28.673856,115.904477","28.700706,115.878777",5460,8,22
