restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Home Meal Restaurant (Asia Financial Tower Branch),Beijing,40.007486,116.389677,31.0,Food Service Related;Food Service Related,07:30,19:30,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,3.9,Birthday Package;Online Queue
China Science and Technology Museum - Visitor Restaurant,Beijing,40.006021,116.398478,43.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.1,Outdoor Seating;Online Queue
Goose Island Craft Beer Restaurant Goose Island Taproom (Beichenhui Branch),Beijing,40.004480,116.387388,126.0,Entertainment Venue;Bar,11:00,21:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.5,Online Queue
Joyful Curry Restaurant (Beichenhui Branch),Beijing,40.003699,116.387849,79.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.3,Must-Eat Top 10
Aobei Restaurant,Beijing,40.006525,116.384075,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,3.2,Must-Eat Top 10;Online Queue
Orange Castle Mediterranean Restaurant,Beijing,40.003303,116.387743,146.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.4,Private Room
Cool Car Trendy American Restaurant (Beitou New World Shopping Center Branch),Beijing,40.001815,116.394743,86.0,Entertainment Venue;Entertainment Venue|Chinese Restaurant;Chinese Restaurant,10:00,22:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.2,Must-Eat Top 10
Saizeriya Italian Restaurant (Beitou New Ao Shopping Center Branch),Beijing,40.001730,116.396090,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Beijing Olympic Park,"116.393096,40.009926",40.009926,116.393096,4.6,Must-Eat Top 10
Tsinghua University Jia Suo Restaurant,Beijing,40.001088,116.322559,100.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.9,Must-Eat Top 10
Tsinghua University Xichunyuan Restaurant,Beijing,40.002051,116.321323,91.0,Chinese Restaurant;Chinese Restaurant,17:00,20:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.3,Waiting Area
Tsinghua University Heyuan Restaurant,Beijing,40.002773,116.321093,20.0,Chinese Restaurant;Chinese Restaurant,17:00,19:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.6,Private Room
Tsinghua University Qingqing Fast Food Restaurant,Beijing,40.006939,116.328559,28.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.6,Must-Eat Top 10
Tsinghua University Guanchouyuan (Restaurant),Beijing,40.006900,116.322438,48.0,Food Service Related;Food Service Related,17:00,20:30,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.4,Private Room
Tsinghua University Lanyuan Faculty Restaurant,Beijing,39.998575,116.325267,33.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.6,Outdoor Seating
Yuyuan Faculty Restaurant,Beijing,39.998357,116.319091,17.0,Chinese Restaurant;Chinese Restaurant,17:00,19:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.5,Outdoor Seating;Online Queue
Tsinghua University Nanyuan Restaurant,Beijing,39.995864,116.327299,12.0,Chinese Restaurant;Chinese Restaurant,17:00,19:30,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.5,Must-Eat Top 10;Online Queue
Tsinghua University Taoli Garden Restaurant,Beijing,40.010939,116.326059,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.8,Must-Eat Top 10
Huaqing Yongsheng Restaurant (Innovation Building Branch),Beijing,39.995580,116.330193,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tsinghua University,"116.325899,40.003220",40.003220,116.325899,4.2,Outdoor Seating
Jinmanshan Qianmen Hot Pot (Qianmen Main Branch),Beijing,39.899557,116.400132,100.0,Chinese Restaurant;Hot Pot,10:00,22:30,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.4,Must-Eat Top 10
Huguosi Snacks (Roushi Street Branch),Beijing,39.898374,116.398690,32.0,Fast Food Restaurant;Fast Food Restaurant,05:30,21:30,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.3,Must-Eat Top 10;Outdoor Seating
Golden Bean Restaurant,Beijing,39.899020,116.393858,47.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.4,Private Room
Beiping Garden (Tiananmen Branch),Beijing,39.898039,116.395566,291.0,商务住宅;住宅区;住宅小区|Foreign Restaurant;Foreign Restaurant,11:00,23:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.5,Outdoor Seating;Waiting Area
Juqi (Qianmen Branch),Beijing,39.897718,116.397016,84.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.6,Outdoor Seating
Jiang·Restaurant PEKING LIANG (Qianmen Branch),Beijing,39.897387,116.397002,102.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.7,Private Room;Online Queue
Wanchun Golden Fortune Afternoon Tea (Qianmen Branch),Beijing,39.897225,116.397475,48.0,Food Service Related;Food Service Related,09:00,22:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.6,Birthday Package
Admiral · TIDU (Beijing Fun Branch),Beijing,39.897546,116.394922,177.0,Chinese Restaurant;北京菜,17:00,21:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.6,Private Room;Waiting Area
Forbidden City Qianmen Icehouse Restaurant,Beijing,39.896963,116.398256,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.0,Outdoor Seating;Birthday Package
National Centre for the Performing Arts Western Restaurant,Beijing,39.904765,116.389734,221.0,Foreign Restaurant;Western Restaurant,17:30,20:00,Tiananmen Square,"116.397755,39.903182",39.903182,116.397755,4.0,Outdoor Seating
BROWNSTONE Spanish Restaurant (Sanlitun Taikoo Li South District Branch),Beijing,39.934810,116.454541,188.0,Foreign Restaurant;Foreign Restaurant,11:00,24:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.6,Must-Eat Top 10
Bacardi Club CASA BACARDI (Sanlitun Taikoo Li South District Branch),Beijing,39.934825,116.454725,172.0,Food Service Related;Food Service Related,18:00,05:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.8,Birthday Package
COMMUNE·X Illusionist (Sanlitun Taikoo Li South District Branch),Beijing,39.934918,116.454906,170.0,Entertainment Venue;Bar|Foreign Restaurant;Western Restaurant,11:00,03:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.8,Waiting Area;Online Queue
gaga (Sanlitun Taikoo Li South District Branch),Beijing,39.935060,116.453830,159.0,Foreign Restaurant;Western Restaurant|Casual Dining;Casual Dining,10:00,22:30,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.6,Must-Eat Top 10;Private Room
Tairyo · Guan Yan Teppanyaki,Beijing,39.935220,116.455056,277.0,Foreign Restaurant;Japanese Cuisine,17:00,24:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.5,Must-Eat Top 10;Birthday Package
bluefrog Blue Frog (Sanlitun Taikoo Li South District Branch),Beijing,39.935677,116.454238,136.0,Foreign Restaurant;Western Restaurant,10:30,23:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.7,Outdoor Seating;Private Room
Zhudi Canteen (Sanlitun First Branch),Beijing,39.932974,116.453603,150.0,Foreign Restaurant;Japanese Cuisine,11:00,22:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.5,Must-Eat Top 10;Private Room
Xiaoxiang Pavilion (Sanlitun SOHO Branch),Beijing,39.933111,116.452867,84.0,Chinese Restaurant;Hunan Cuisine,10:30,21:30,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.8,Outdoor Seating
Alkhaleej Mandi Kitchen Gulf Mandi Restaurant,Beijing,39.932837,116.453202,139.0,Foreign Restaurant;Foreign Restaurant,10:00,24:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.4,Outdoor Seating
Yueshe Restaurant (T+MALL Branch),Beijing,39.932637,116.454007,114.0,Foreign Restaurant;泰国/越南菜品餐厅,10:00,22:00,Sanlitun Taikoo Li,"116.454406,39.934862",39.934862,116.454406,4.2,Outdoor Seating;Private Room
Jingyi Restaurant (Liulichang Cultural Street Branch),Beijing,39.895208,116.389337,90.0,Chinese Restaurant;湖北菜(鄂菜),17:00,20:30,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.5,Birthday Package;Online Queue
Jingfu Restaurant (Dashilan West Street Commercial Branch),Beijing,39.893896,116.390485,55.0,Chinese Restaurant;Chinese Restaurant,06:30,22:30,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.5,Outdoor Seating;Private Room
ZENG Restaurant Theater Branch (Qianmen Branch),Beijing,39.897474,116.390897,88.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.7,Outdoor Seating
Suzuki Dining Hall (Yangmeizhu Branch),Beijing,39.895977,116.393610,73.0,Foreign Restaurant;Japanese Cuisine,11:30,21:30,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.7,Must-Eat Top 10;Birthday Package
Golden Spoon (Qianmen Branch),Beijing,39.893417,116.388955,70.0,Chinese Restaurant;东北菜,10:00,22:00,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.3,Must-Eat Top 10
Hemu THE HOME · Hutong,Beijing,39.893584,116.388388,100.0,Accommodation Related;Accommodation Related,10:00,21:30,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.5,Must-Eat Top 10;Waiting Area
Deyuelou,Beijing,39.895540,116.394553,57.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.0,Private Room;Online Queue
Taste Restaurant,Beijing,39.896782,116.394354,34.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.0,Must-Eat Top 10
Jing B·Dongli Craft Beer Music Restaurant,Beijing,39.896192,116.394755,85.0,Chinese Restaurant;Chinese Restaurant,16:30,03:00,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.5,Must-Eat Top 10
Yi De Le Halal Restaurant,Beijing,39.893453,116.394739,24.0,Chinese Restaurant;Chinese Restaurant,10:30,21:30,Yangmeizhu Xiejie,"116.390844,39.895280",39.895280,116.390844,4.3,Waiting Area
Hidden Alley Night · Music Skewer Bar · liveHouse,Beijing,39.896375,116.395958,103.0,Fast Food Restaurant;Fast Food Restaurant,17:00,02:00,Deyunshe Guangde Building,"116.395000,39.895856",39.895856,116.395000,4.5,Must-Eat Top 10
Sixth Master Door Frame Century-old Braised Delicacies (Dashilan West Street Commercial Branch),Beijing,39.896964,116.395585,100.0,Chinese Restaurant;北京菜,10:00,21:30,Deyunshe Guangde Building,"116.395000,39.895856",39.895856,116.395000,4.4,Must-Eat Top 10;Private Room
Capital Jiumenxuan Roast Duck Restaurant (Qianmen Branch),Beijing,39.895127,116.397562,78.0,Chinese Restaurant;Local Specialty Restaurant,10:30,21:30,Deyunshe Guangde Building,"116.395000,39.895856",39.895856,116.395000,4.7,Private Room;Waiting Area
Noah Restaurant,Beijing,39.895318,116.397724,48.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Deyunshe Guangde Building,"116.395000,39.895856",39.895856,116.395000,4.2,Must-Eat Top 10
Bamboo Forest Town Theme Restaurant,Beijing,39.941927,116.339046,39.0,Food Service Related;Food Service Related,11:00,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.2,Birthday Package
Swan Lake Restaurant,Beijing,39.941829,116.340678,44.0,Chinese Restaurant;Chinese Restaurant,09:00,16:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.6,Outdoor Seating;Online Queue
Moscow Restaurant (Beizhan Ximalu Branch),Beijing,39.940184,116.343000,314.0,Foreign Restaurant;俄国菜,17:00,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.6,Outdoor Seating
Xiao Mo Restaurant,Beijing,39.939919,116.342998,263.0,Foreign Restaurant;Western Restaurant,17:00,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.4,Waiting Area
Mododo Restaurant,Beijing,39.938950,116.342777,100.0,Chinese Restaurant;Chinese Restaurant,11:00,19:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.2,Must-Eat Top 10;Outdoor Seating
Zijin Cloud Top Revolving Restaurant (26th Floor of Xiyuan Hotel),Beijing,39.937305,116.332252,227.0,Foreign Restaurant;Foreign Restaurant,17:30,21:30,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.2,Birthday Package
Yixiu Fang Restaurant·Cantonese Cuisine·Roast Duck (Xizhimen Branch),Beijing,39.937059,116.340791,221.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.5,Private Room
China Meteorological Administration Community South District Staff Restaurant (Meteorological Bureau South District Branch),Beijing,39.945087,116.328218,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.3,Outdoor Seating;Private Room
Moscow Restaurant & Bakery (Beizhan Branch),Beijing,39.939088,116.345522,78.0,糕饼店;糕饼店,09:30,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.6,Birthday Package
Volga Western Restaurant,Beijing,39.941626,116.346788,203.0,Foreign Restaurant;Western Restaurant,17:00,21:00,Beijing Zoo,"116.336701,39.942105",39.942105,116.336701,4.4,Must-Eat Top 10
China Eastern Airlines Preferred Restaurant (China Eastern Airlines Shift Dormitory Branch),Beijing,39.526675,116.421725,32.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Daxing International Airport,"116.429172,39.510561",39.510561,116.429172,3.7,Outdoor Seating;Private Room
Inner Mongolia Civil Aviation Airport Group Staff Restaurant,Beijing,40.856724,111.826663,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Baita International Airport,"111.826401,40.853491",40.853491,111.826401,3.9,Waiting Area
Hudemon Style Restaurant (West Station Street Xima Road Branch),Beijing,40.827925,111.662475,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hohhot Station,"111.665480,40.831275",40.831275,111.665480,3.7,Must-Eat Top 10
Moji Mexican Restaurant (Xizhimen CapitaMall Branch),Beijing,39.941570,116.352722,131.0,Foreign Restaurant;Foreign Restaurant,11:00,21:30,Beijing North Station,"116.353464,39.944699",39.944699,116.353464,4.4,Private Room;Birthday Package
get pizza Italian Restaurant (CapitaMall Branch),Beijing,39.941014,116.352570,85.0,Foreign Restaurant;Foreign Restaurant,10:30,21:00,Beijing North Station,"116.353464,39.944699",39.944699,116.353464,4.2,Birthday Package
Lanzhou Hotel Restaurant (Jinhui Jiayuan Branch),Beijing,39.946472,116.358384,100.0,Chinese Restaurant;西北菜,17:00,21:00,Beijing North Station,"116.353464,39.944699",39.944699,116.353464,4.3,Outdoor Seating;Waiting Area
Fengrui Hotel Restaurant,Beijing,39.946511,116.358863,49.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Beijing North Station,"116.353464,39.944699",39.944699,116.353464,4.2,Outdoor Seating;Birthday Package
Chaoyang Fang Chinese Restaurant,Beijing,39.941541,116.346980,76.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Beijing North Station,"116.353464,39.944699",39.944699,116.353464,4.1,Outdoor Seating;Birthday Package
Ocean Sail Restaurant,Beijing,40.037939,116.312997,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinghe Station,"116.314619,40.041059",40.041059,116.314619,2.1,Must-Eat Top 10
Nantian Restaurant (Shangdi Nantian Building Branch),Beijing,40.042187,116.308439,100.0,Chinese Restaurant;Chinese Restaurant,11:30,14:00,Qinghe Station,"116.314619,40.041059",40.041059,116.314619,3.7,Must-Eat Top 10;Waiting Area
Deshi Building Restaurant,Beijing,40.045260,116.308040,100.0,Chinese Restaurant;Chinese Restaurant,08:00,20:00,Qinghe Station,"116.314619,40.041059",40.041059,116.314619,3.8,Birthday Package;Online Queue
Inner Mongolia Wan Hao Grand Hotel - Chinese Restaurant,Beijing,40.851661,111.757430,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hohhot East Station,"111.765256,40.851074",40.851074,111.765256,4.2,Online Queue
Huishang Star · Restaurant (Haidong No. 1 Community Branch),Beijing,40.857243,111.764983,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hohhot East Station,"111.765256,40.851074",40.851074,111.765256,3.9,Outdoor Seating
Wangfujing Outlet KFC Restaurant (Wangfujing Outlet Ruyi Town Branch),Beijing,40.844692,111.766605,36.0,Fast Food Restaurant;Fast Food Restaurant,10:00,23:00,Hohhot East Station,"111.765256,40.851074",40.851074,111.765256,4.1,Private Room;Online Queue
Holiday Inn Express - Chinese Restaurant,Beijing,40.842104,111.776739,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hohhot East Station,"111.765256,40.851074",40.851074,111.765256,4.0,Waiting Area
Chengdu Sichuan Cuisine Restaurant (Binshui Xincun Branch),Beijing,40.854646,111.747514,49.0,Chinese Restaurant;Sichuan Cuisine,09:00,23:30,Hohhot East Station,"111.765256,40.851074",40.851074,111.765256,4.4,Must-Eat Top 10;Online Queue
Zhonghua Ma's Restaurant,Beijing,39.851353,116.309616,55.0,Chinese Restaurant;Halal Restaurant,11:00,21:00,Beijing Fengtai Station,"116.301463,39.850889",39.850889,116.301463,4.0,Waiting Area
Beijing West International Trade Grand Hotel - Yipinxuan Chinese Restaurant,Beijing,39.855510,116.309066,100.0,Chinese Restaurant;Hunan Cuisine,17:00,21:00,Beijing Fengtai Station,"116.301463,39.850889",39.850889,116.301463,4.2,Private Room;Birthday Package
Kandan Red Restaurant,Beijing,39.843323,116.300269,100.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Beijing Fengtai Station,"116.301463,39.850889",39.850889,116.301463,4.4,Birthday Package;Online Queue
Mishe Restaurant Club,Beijing,40.234059,116.229663,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Changping North Station,"116.231525,40.231452",40.231452,116.231525,3.4,Private Room
Yuxiang Restaurant,Beijing,40.233338,116.235909,100.0,Chinese Restaurant;Chinese Restaurant,09:00,23:00,Changping North Station,"116.231525,40.231452",40.231452,116.231525,3.7,Online Queue
Yuanhui Food Mansion (Haoheng Building Branch),Beijing,40.227267,116.226898,62.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Changping North Station,"116.231525,40.231452",40.231452,116.231525,4.6,Outdoor Seating;Private Room
Xi Dajie Restaurant (Xihuanli Branch),Beijing,40.227601,116.226285,61.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Changping North Station,"116.231525,40.231452",40.231452,116.231525,4.2,Private Room;Birthday Package
Mr. Tian's Braised Pork (Changping Third Branch),Beijing,40.225779,116.226545,17.0,Fast Food Restaurant;Fast Food Restaurant,07:00,21:00,Changping North Station,"116.231525,40.231452",40.231452,116.231525,4.6,Must-Eat Top 10
Huixuan Pavilion Restaurant (Hunan Cuisine),Beijing,40.071405,116.593500,29.0,Chinese Restaurant;Hunan Cuisine,10:30,21:30,Capital International Airport,"116.602545,40.080213",40.080213,116.602545,4.1,Outdoor Seating;Birthday Package
Lanxiangjing Restaurant,Beijing,39.992459,116.201693,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Beijing Empark Xiangshan Business Hotel,"116.202953,39.991396",39.991396,116.202953,3.9,Outdoor Seating
70s Red Restaurant (Fragrant Hills Branch),Beijing,39.993887,116.205060,90.0,Chinese Restaurant;Seafood Restaurant,06:00,20:30,Beijing Empark Xiangshan Business Hotel,"116.202953,39.991396",39.991396,116.202953,4.3,Birthday Package
Huahuiqi Restaurant,Beijing,39.994846,116.202771,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Beijing Empark Xiangshan Business Hotel,"116.202953,39.991396",39.991396,116.202953,3.9,Outdoor Seating
Tianlun Songhe Grand Hotel - Buffet Restaurant,Beijing,39.918132,116.413396,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Jinjiang Inn Beijing Wangfujing Pedestrian Street Hotel,"116.412248,39.918908",39.918908,116.412248,4.0,Online Queue
Green Tea Restaurant (Beijing Yintai IN88 Branch),Beijing,39.916285,116.411819,74.0,Chinese Restaurant;Chinese Restaurant,11:00,21:30,Jinjiang Inn Beijing Wangfujing Pedestrian Street Hotel,"116.412248,39.918908",39.918908,116.412248,4.6,Waiting Area;Online Queue
