restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
QBINGO No. 7 Chinese Cuisine,Nanjing,32.066348,118.779251,162.0,Chinese Restaurant;Chinese Restaurant,10:00,02:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.7
Haizhengxian Steamed Seafood Restaurant (Yunnan North Road Branch),Nanjing,32.065691,118.778978,187.0,Chinese Restaurant;Seafood Restaurant,10:00,22:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.6
Yuxian Meidi · New Concept Restaurant (Yunnan North Road Branch),Nanjing,32.065692,118.779045,57.0,Chinese Restaurant;Chinese Restaurant,09:30,19:30,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.1
Songlan · Yakitori Tavern (Yunnan North Road Branch),Nanjing,32.067995,118.780615,109.0,Foreign Restaurant;Japanese Cuisine,17:00,02:00,Lion Bridge Pedestrian Street,"118.777783,32.067825",32.067825,118.777783,4.8
NEW ARC Sunset Restaurant (Xuanwu Lake Jinling STYLE Branch),Nanjing,32.066600,118.813012,95.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.7
Fangyuan · Lakeview Banquet (Xuanwu Lake Branch),Nanjing,32.068443,118.808893,371.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.4
Jinling Star Grand Hotel - Chinese Restaurant,Nanjing,32.072880,118.812323,101.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.0
Hong Xiaoman Bistro · Nanjing Specialty Eatery,Nanjing,32.065951,118.813648,87.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.6
Xiatileke Western Region Restaurant (Jinling STYLE Branch),Nanjing,32.065844,118.813334,60.0,Foreign Restaurant;Foreign Restaurant,10:30,22:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.7
Xuzhou Impression Restaurant,Nanjing,32.065749,118.812922,64.0,Chinese Restaurant;Chinese Restaurant,16:00,22:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.7
Mingxuan Chinese Restaurant,Nanjing,32.066370,118.815739,168.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.1
Silk Road Xinjiang Aizizi Barbecue Restaurant (Suojin Branch),Nanjing,32.073502,118.814071,60.0,Chinese Restaurant;Local Specialty Restaurant,16:00,02:30,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.3
Chow Yun-fat Chinese Restaurant,Nanjing,32.065167,118.813406,21.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.2
Jiangnan Courtyard Restaurant (Bancang Street Branch),Nanjing,32.067685,118.817973,74.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanjing City Wall Taicheng Scenic Area,"118.812688,32.069455",32.069455,118.812688,4.5
LA·Lan'an Riverside View Restaurant,Nanjing,32.109562,118.748666,105.0,Food Service Related;Food Service Related,11:00,23:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.1
Sili Garden Restaurant,Nanjing,32.122554,118.727990,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,3.8
Green Tea Restaurant (Nanjing Jinxiangcheng Branch),Nanjing,32.126821,118.735120,58.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.5
German Garden Restaurant (Golden Elephant City Branch),Nanjing,32.127651,118.736482,68.0,Foreign Restaurant;German Cuisine,11:00,21:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.1
Bridge Music Charcoal Grill Courtyard,Nanjing,32.127505,118.729171,100.0,Chinese Restaurant;Chinese Restaurant,15:00,02:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.1
Millennium Fortune Banquet Grand Hotel,Nanjing,32.128655,118.746692,100.0,Chinese Restaurant;General Restaurant|Hotel;Hotel,17:00,21:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.6
West Guest Music Restaurant,Nanjing,32.118627,118.720851,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.0
Junfu Lou Restaurant (Dahua Jinxiu Huacheng Aesthetic Song Branch),Nanjing,32.116935,118.719516,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanjing Yangtze River Bridge,"118.738514,32.116040",32.116040,118.738514,4.1
Xinqiao Airport Staff Cafeteria,Nanjing,31.971607,116.983558,20.0,Food Service Related;Food Service Related,11:00,21:00,Xinqiao International Airport,"116.978347,31.985386",31.985386,116.978347,4.1
Employee Center Restaurant (NIO Advanced Manufacturing Xinqiao Second Factory),Nanjing,31.996783,116.991051,19.0,Chinese Restaurant;Chinese Restaurant,07:00,18:00,Xinqiao International Airport,"116.978347,31.985386",31.985386,116.978347,4.5
Hui Jiuxiang Restaurant,Nanjing,31.883734,117.318492,100.0,Chinese Restaurant;Anhui Cuisine,08:00,20:00,Hefei Railway Station,"117.316937,31.885135",31.885135,117.316937,3.8
Mutongji Stinky Mandarin Fish · Anhui Intangible Cultural Heritage Dish (Train Station Xindi Branch),Nanjing,31.881246,117.318559,73.0,Chinese Restaurant;Chinese Restaurant,16:00,22:00,Hefei Railway Station,"117.316937,31.885135",31.885135,117.316937,4.0
Hefei Southeast Orthopedic Hospital Staff Cafeteria,Nanjing,31.881689,117.313260,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hefei Railway Station,"117.316937,31.885135",31.885135,117.316937,3.9
Wooden Barrel Stinky Mandarin Fish · Hui Cuisine Restaurant (Baimai Old Branch),Nanjing,31.884821,117.310082,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Hefei Railway Station,"117.316937,31.885135",31.885135,117.316937,4.7
Seasonal Flavors Restaurant (Central International Building Branch),Nanjing,31.880608,117.311680,100.0,Food Service Related;Food Service Related,09:00,21:00,Hefei Railway Station,"117.316937,31.885135",31.885135,117.316937,3.6
Four Seasons Restaurant (South Station South Square Branch),Nanjing,31.794832,117.288801,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Hefei South Railway Station,"117.290564,31.794692",31.794692,117.290564,4.1
Huijiu Xiang Restaurant (Hefei South Station Branch),Nanjing,31.800640,117.289706,22.0,Chinese Restaurant;Chinese Restaurant,06:00,23:00,Hefei South Railway Station,"117.290564,31.794692",31.794692,117.290564,4.5
Jiukoujia Restaurant (Hefei South Station Branch),Nanjing,31.801025,117.290345,100.0,Fast Food Restaurant;Fast Food Restaurant,07:00,21:30,Hefei South Railway Station,"117.290564,31.794692",31.794692,117.290564,3.9
China Railway Catering East China Impressions Nanjing Station Themed Restaurant,Nanjing,32.086884,118.794940,23.0,Chinese Restaurant;Chinese Restaurant,07:00,20:00,Nanjing Railway Station,"118.797510,32.087125",32.087125,118.797510,4.2
Cloudscape View Restaurant,Nanjing,32.087348,118.794086,80.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Nanjing Railway Station,"118.797510,32.087125",32.087125,118.797510,4.5
New Century Grand Hotel Chinese Restaurant,Nanjing,32.083795,118.800594,100.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Nanjing Railway Station,"118.797510,32.087125",32.087125,118.797510,4.5
Meiyike Restaurant (Greenland Window South Plaza Branch),Nanjing,31.964275,118.798658,100.0,Chinese Restaurant;Chinese Restaurant,10:00,20:00,Nanjing South Railway Station,"118.798034,31.968763",31.968763,118.798034,4.0
Xiyuexuan Chinese Restaurant (Nanjing South Station Branch),Nanjing,31.970608,118.792793,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing South Railway Station,"118.798034,31.968763",31.968763,118.798034,3.9
Tianxi Restaurant,Nanjing,31.970035,118.792453,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing South Railway Station,"118.798034,31.968763",31.968763,118.798034,4.1
Wanmi Shuhe Self-Service Restaurant (Nanjing Xiaoshi Branch),Nanjing,32.095363,118.788980,100.0,Chinese Restaurant;Chinese Restaurant,10:00,20:00,Home Inn·neo - Nanjing Railway Station Xiaoshi Metro Station,"118.786716,32.094428",32.094428,118.786716,4.2
Tai Xiao Restaurant,Nanjing,32.092040,118.789140,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Home Inn·neo - Nanjing Railway Station Xiaoshi Metro Station,"118.786716,32.094428",32.094428,118.786716,3.7
Wan Jia Restaurant - Xiao Sichuan Cuisine (Nanjing Department Store Branch),Nanjing,32.091151,118.784717,63.0,Chinese Restaurant;Sichuan Cuisine,16:30,21:00,Home Inn·neo - Nanjing Railway Station Xiaoshi Metro Station,"118.786716,32.094428",32.094428,118.786716,4.4
New Bailu (Nanjing Central Mall Branch),Nanjing,32.038933,118.785924,100.0,Cold Beverage Shop;Cold Beverage Shop|Chinese Restaurant;Chinese Restaurant,16:30,21:00,Home Inn Business (Gold Standard) - Nanjing Xinjiekou Metro Station Hongwu Road Pedestrian Street,"118.786725,32.038904",32.038904,118.786725,4.7
Guaxixi Chongqing Hot Pot (Nanjing First Store),Nanjing,32.037694,118.787741,100.0,Food Service Related;Food Service Related,11:00,02:00,Home Inn Business (Gold Standard) - Nanjing Xinjiekou Metro Station Hongwu Road Pedestrian Street,"118.786725,32.038904",32.038904,118.786725,4.0
Chef's Table (Hongwu Road Branch),Nanjing,32.037823,118.788203,61.0,Chinese Restaurant;Chinese Restaurant,09:30,23:30,Home Inn Business (Gold Standard) - Nanjing Xinjiekou Metro Station Hongwu Road Pedestrian Street,"118.786725,32.038904",32.038904,118.786725,4.5
Signature Dishes Specialty Restaurant (Yingtian Avenue Branch),Nanjing,32.018045,118.747092,99.0,Chinese Restaurant;Jiangsu Cuisine,16:00,21:00,Jinjiang Inn (Nanjing Olympic Sports Yingtian Street Metro Station),"118.747197,32.017681",32.017681,118.747197,4.6
Gaoxin Small Eatery · Nanjing Cuisine (Yingtian Avenue Branch),Nanjing,32.018227,118.746808,145.0,Chinese Restaurant;Seafood Restaurant,16:30,21:00,Jinjiang Inn (Nanjing Olympic Sports Yingtian Street Metro Station),"118.747197,32.017681",32.017681,118.747197,4.3
